EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncc,EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,ARTEMIS_MAG_AVG_nt,ARTEMIS_DENSITY_Ncc,ARTEMIS_SPEED_kms,ARTEMIS_DIST_AU,ARTEMIS_LAT_DEG,ARTEMIS_LONG_DEG,new_time,Time_offset_hours,LAT_DIFF_deg,LONG_DIFF_deg,SCALED_ARTEMIS_DENSITY,SCALED_ARTEMIS_MAG_AVG
2017-06-19 07:00:00+00:00,1.4,191,4.7,492,1.8,2017-06-19 08:00:00+00:00,3.764285714,1.575714286,486.2571429,1.01,1.5,192,2017-06-19 07:00:00+00:00,1,0.1,1,1.607386143,3.801928571
2017-06-19 08:00:00+00:00,1.4,191,4.5,497,1.8,2017-06-19 09:00:00+00:00,4.251666667,1.706666667,478.65,1.01,1.5,192,2017-06-19 08:00:00+00:00,1,0.1,1,1.740970667,4.294183333
2017-06-19 09:00:00+00:00,1.4,191,4.2,503,2.1,2017-06-19 10:00:00+00:00,4.04,1.737142857,470.4,1.01,1.5,192,2017-06-19 09:00:00+00:00,1,0.1,1,1.772059429,4.0804
2017-06-19 10:00:00+00:00,1.4,191.1,4.2,504,2.1,2017-06-19 11:00:00+00:00,3.893333333,1.708333333,461.9166667,1.01,1.5,192,2017-06-19 10:00:00+00:00,1,0.1,0.9,1.742670833,3.932266667
2017-06-19 11:00:00+00:00,1.4,191.1,4.4,508,1.9,2017-06-19 12:00:00+00:00,4.04,1.861666667,463.7333333,1.01,1.5,192,2017-06-19 11:00:00+00:00,1,0.1,0.9,1.899086167,4.0804
2017-06-19 12:00:00+00:00,1.4,191.2,4.2,489,2.1,2017-06-19 13:00:00+00:00,4.205,1.879285714,459.05,1.01,1.5,192,2017-06-19 12:00:00+00:00,1,0.1,0.8,1.917059357,4.24705
2017-06-19 16:00:00+00:00,1.4,191.3,4.1,455,2,2017-06-19 17:00:00+00:00,3.82,1.628235294,434.9588235,1.01,1.5,192,2017-06-19 16:00:00+00:00,1,0.1,0.7,1.660962824,3.8582
2017-06-19 17:00:00+00:00,1.4,191.4,4,449,1.8,2017-06-19 18:00:00+00:00,3.683076923,1.654615385,433.4,1.01,1.5,192,2017-06-19 17:00:00+00:00,1,0.1,0.6,1.687873154,3.719907692
2017-06-19 18:00:00+00:00,1.4,191.4,4,443,1.7,2017-06-19 19:00:00+00:00,3.611666667,1.696666667,429.6,1.01,1.5,192,2017-06-19 18:00:00+00:00,1,0.1,0.6,1.730769667,3.647783333
2017-06-19 23:00:00+00:00,1.5,191.6,3.7,410,1.3,2017-06-20 00:00:00+00:00,3.6,1.53,383.2,1.01,1.6,192.9,2017-06-19 23:00:00+00:00,1,0.1,1.3,1.560753,3.636
2017-06-20 02:00:00+00:00,1.5,191.7,3.4,402,1.3,2017-06-20 03:00:00+00:00,3.52,1.455714286,380.3285714,1.01,1.6,192.9,2017-06-20 02:00:00+00:00,1,0.1,1.2,1.484974143,3.5552
2017-06-20 03:00:00+00:00,1.5,191.8,3.3,405,1.7,2017-06-20 04:00:00+00:00,3.477222222,1.667222222,382.7444444,1.01,1.6,192.9,2017-06-20 03:00:00+00:00,1,0.1,1.1,1.700733389,3.511994444
2017-06-20 04:00:00+00:00,1.5,191.8,3.1,410,1.8,2017-06-20 05:00:00+00:00,3.441666667,2.1,421.55,1.01,1.6,192.9,2017-06-20 04:00:00+00:00,1,0.1,1.1,2.14221,3.476083333
2017-06-20 05:00:00+00:00,1.5,191.8,3.2,410,1.8,2017-06-20 06:00:00+00:00,3.23,2.08,381.9,1.01,1.6,192.9,2017-06-20 05:00:00+00:00,1,0.1,1.1,2.121808,3.2623
2017-06-20 09:00:00+00:00,1.5,192,3.4,382,1.6,2017-06-20 10:00:00+00:00,3.46,1.93,370.3,1.01,1.6,192.9,2017-06-20 09:00:00+00:00,1,0.1,0.9,1.968793,3.4946
2017-06-20 10:00:00+00:00,1.5,192,3.7,383,1.5,2017-06-20 11:00:00+00:00,3.863333333,1.986666667,358.8,1.01,1.6,192.9,2017-06-20 10:00:00+00:00,1,0.1,0.9,2.026598667,3.901966667
2017-06-20 11:00:00+00:00,1.5,192.1,3.7,378,1.6,2017-06-20 12:00:00+00:00,3.903333333,2.026666667,357.4333333,1.01,1.6,192.9,2017-06-20 11:00:00+00:00,1,0.1,0.8,2.067402667,3.942366667
2017-06-20 12:00:00+00:00,1.5,192.1,3.9,376,1.5,2017-06-20 13:00:00+00:00,3.726666667,1.896666667,354.5166667,1.01,1.6,192.9,2017-06-20 12:00:00+00:00,1,0.1,0.8,1.934789667,3.763933333
2017-06-20 13:00:00+00:00,1.5,192.2,4.1,373,1.4,2017-06-20 14:00:00+00:00,3.89,2.06,358.1,1.01,1.6,192.9,2017-06-20 13:00:00+00:00,1,0.1,0.7,2.101406,3.9289
2017-06-20 17:00:00+00:00,1.6,192.3,3.9,350,2.8,2017-06-20 18:00:00+00:00,4.344166667,2.818333333,336.9416667,1.01,1.6,192.9,2017-06-20 17:00:00+00:00,1,4.44E-16,0.6,2.874981833,4.387608333
2017-06-20 18:00:00+00:00,1.6,192.4,4,344,2.7,2017-06-20 19:00:00+00:00,4.401538462,2.679230769,330.9076923,1.01,1.6,192.9,2017-06-20 18:00:00+00:00,1,8.88E-16,0.5,2.733083308,4.445553846
2017-06-20 19:00:00+00:00,1.6,192.4,4,342,2.9,2017-06-20 20:00:00+00:00,4.064666667,2.667333333,328.0933333,1.01,1.6,192.9,2017-06-20 19:00:00+00:00,1,6.66E-16,0.5,2.720946733,4.105313333
2017-06-20 20:00:00+00:00,1.6,192.4,4.3,348,2.3,2017-06-20 21:00:00+00:00,3.835714286,2.384285714,322.2714286,1.01,1.6,192.9,2017-06-20 20:00:00+00:00,1,0,0.5,2.432209857,3.874071429
2017-06-20 21:00:00+00:00,1.6,192.5,4.3,347,2,2017-06-20 22:00:00+00:00,3.905,2.143333333,318.1333333,1.01,1.6,192.9,2017-06-20 21:00:00+00:00,1,2.22E-16,0.4,2.186414333,3.94405
2017-06-20 22:00:00+00:00,1.6,192.5,4.1,339,2.2,2017-06-20 23:00:00+00:00,4.0875,2.035,314.05,1.01,1.6,192.9,2017-06-20 22:00:00+00:00,1,2.22E-16,0.4,2.0759035,4.128375
2017-06-20 23:00:00+00:00,1.6,192.5,4.3,344,1.7,2017-06-21 00:00:00+00:00,4.246666667,1.77,309.7666667,1.01,1.7,193.8,2017-06-20 23:00:00+00:00,1,0.1,1.3,1.805577,4.289133333
2017-06-21 04:00:00+00:00,1.6,192.7,4,325,2,2017-06-21 05:00:00+00:00,4.53,1.74,307,1.01,1.7,193.8,2017-06-21 04:00:00+00:00,1,0.1,1.1,1.774974,4.5753
2017-06-21 05:00:00+00:00,1.6,192.8,4.1,331,2,2017-06-21 06:00:00+00:00,4.365625,1.65,303.9625,1.01,1.7,193.8,2017-06-21 05:00:00+00:00,1,0.1,1,1.683165,4.40928125
2017-06-21 06:00:00+00:00,1.6,192.8,4.1,328,2.3,2017-06-21 07:00:00+00:00,4.1695,1.7595,302.075,1.01,1.7,193.8,2017-06-21 06:00:00+00:00,1,0.1,1,1.79486595,4.211195
2017-06-21 07:00:00+00:00,1.6,192.9,4,323,2.4,2017-06-21 08:00:00+00:00,4.2825,1.6325,301.8,1.01,1.7,193.8,2017-06-21 07:00:00+00:00,1,0.1,0.9,1.66531325,4.325325
2017-06-21 08:00:00+00:00,1.6,192.9,4.4,327,2.5,2017-06-21 09:00:00+00:00,5.08,1.56,316.7,1.01,1.7,193.8,2017-06-21 08:00:00+00:00,1,0.1,0.9,1.591356,5.1308
2017-06-21 09:00:00+00:00,1.6,192.9,5.1,342,2.4,2017-06-21 10:00:00+00:00,5.24,1.41,315.3,1.01,1.7,193.8,2017-06-21 09:00:00+00:00,1,0.1,0.9,1.438341,5.2924
2017-06-21 10:00:00+00:00,1.6,193,5.4,346,2.3,2017-06-21 11:00:00+00:00,5.64,1.36,299.9,1.01,1.7,193.8,2017-06-21 10:00:00+00:00,1,0.1,0.8,1.387336,5.6964
2017-06-21 11:00:00+00:00,1.6,193,5.5,340,2.5,2017-06-21 12:00:00+00:00,5.32,1.64,335.2,1.01,1.7,193.8,2017-06-21 11:00:00+00:00,1,0.1,0.8,1.672964,5.3732
2017-06-21 12:00:00+00:00,1.6,193.1,5.5,345,2.6,2017-06-21 13:00:00+00:00,5.433333333,1.631666667,327.6833333,1.01,1.7,193.8,2017-06-21 12:00:00+00:00,1,0.1,0.7,1.664463167,5.487666667
2017-06-21 13:00:00+00:00,1.7,193.1,5.6,343,2.3,2017-06-21 14:00:00+00:00,5.661428571,1.584285714,322.4857143,1.01,1.7,193.8,2017-06-21 13:00:00+00:00,1,4.44E-16,0.7,1.616129857,5.718042857
2017-06-21 14:00:00+00:00,1.7,193.1,5.8,336,2.4,2017-06-21 15:00:00+00:00,5.533333333,1.703333333,324.9666667,1.01,1.7,193.8,2017-06-21 14:00:00+00:00,1,0,0.7,1.737570333,5.588666667
2017-06-21 18:00:00+00:00,1.7,193.3,6.4,330,4,2017-06-21 19:00:00+00:00,6.025714286,2.62,321.3285714,1.01,1.7,193.8,2017-06-21 18:00:00+00:00,1,4.44E-16,0.5,2.672662,6.085971429
2017-06-21 19:00:00+00:00,1.7,193.3,6.3,332,4.4,2017-06-21 20:00:00+00:00,5.530384615,2.847307692,323.3115385,1.01,1.7,193.8,2017-06-21 19:00:00+00:00,1,1.55E-15,0.5,2.904538577,5.585688462
2017-06-21 20:00:00+00:00,1.7,193.4,6.1,339,4.3,2017-06-21 21:00:00+00:00,5.565384615,2.986153846,318.8346154,1.01,1.7,193.8,2017-06-21 20:00:00+00:00,1,1.55E-15,0.4,3.046175538,5.621038462
2017-06-21 21:00:00+00:00,1.7,193.4,5.7,342,4.9,2017-06-21 22:00:00+00:00,6.010769231,2.698846154,315.4884615,1.01,1.7,193.8,2017-06-21 21:00:00+00:00,1,1.55E-15,0.4,2.753092962,6.070876923
2017-06-21 22:00:00+00:00,1.7,193.5,5.5,335,5.3,2017-06-21 23:00:00+00:00,6.081666667,1.996666667,316.9333333,1.01,1.7,193.8,2017-06-21 22:00:00+00:00,1,4.44E-16,0.3,2.036799667,6.142483333
2017-06-21 23:00:00+00:00,1.7,193.5,5.5,334,5,2017-06-22 00:00:00+00:00,4.21,3.76,317.5,1.01,1.8,194.7,2017-06-21 23:00:00+00:00,1,0.1,1.2,3.835576,4.2521
2017-06-22 00:00:00+00:00,1.7,193.5,4.8,332,5.6,2017-06-22 01:00:00+00:00,3.898333333,4.411666667,318.1333333,1.01,1.8,194.7,2017-06-22 00:00:00+00:00,1,0.1,1.2,4.500341167,3.937316667
2017-06-22 01:00:00+00:00,1.7,193.6,4.4,337,6.7,2017-06-22 02:00:00+00:00,3.915714286,4.715714286,313.3857143,1.01,1.8,194.7,2017-06-22 01:00:00+00:00,1,0.1,1.1,4.810500143,3.954871429
2017-06-22 02:00:00+00:00,1.7,193.6,4.1,335,7.5,2017-06-22 03:00:00+00:00,3.908333333,4.615,314.9833333,1.01,1.8,194.7,2017-06-22 02:00:00+00:00,1,0.1,1.1,4.7077615,3.947416667
2017-06-22 03:00:00+00:00,1.7,193.7,3.9,331,8.3,2017-06-22 04:00:00+00:00,4.72,4.701428571,321.0142857,1.01,1.8,194.7,2017-06-22 03:00:00+00:00,1,0.1,1,4.795927286,4.7672
2017-06-22 04:00:00+00:00,1.7,193.7,5.1,338,6.6,2017-06-22 05:00:00+00:00,4.956666667,4.663333333,317.2333333,1.01,1.8,194.7,2017-06-22 04:00:00+00:00,1,0.1,1,4.757066333,5.006233333
2017-06-22 05:00:00+00:00,1.7,193.7,5.2,334,6.6,2017-06-22 06:00:00+00:00,6.024285714,3.255714286,303.9,1.01,1.8,194.7,2017-06-22 05:00:00+00:00,1,0.1,1,3.321154143,6.084528571
2017-06-22 06:00:00+00:00,1.7,193.8,5.9,326,5.1,2017-06-22 07:00:00+00:00,6.133333333,3.013333333,298.7333333,1.01,1.8,194.7,2017-06-22 06:00:00+00:00,1,0.1,0.9,3.073901333,6.194666667
2017-06-22 07:00:00+00:00,1.7,193.8,6.2,318,4.8,2017-06-22 08:00:00+00:00,6.427142857,3.085714286,306.5428571,1.01,1.8,194.7,2017-06-22 07:00:00+00:00,1,0.1,0.9,3.147737143,6.491414286
2017-06-22 08:00:00+00:00,1.7,193.9,6.4,323,4.6,2017-06-22 09:00:00+00:00,6.599230769,3.834615385,305.9615385,1.01,1.8,194.7,2017-06-22 08:00:00+00:00,1,0.1,0.8,3.911691154,6.665223077
2017-06-22 09:00:00+00:00,1.7,193.9,6.6,321,4.5,2017-06-22 10:00:00+00:00,7.063461538,3.400384615,303.0346154,1.01,1.8,194.7,2017-06-22 09:00:00+00:00,1,0.1,0.8,3.468732346,7.134096154
2017-06-22 10:00:00+00:00,1.8,193.9,6.9,320,4.7,2017-06-22 11:00:00+00:00,7.04125,3.0825,291.375,1.01,1.8,194.7,2017-06-22 10:00:00+00:00,1,4.44E-16,0.8,3.14445825,7.1116625
2017-06-22 11:00:00+00:00,1.8,194,7,310,4.1,2017-06-22 12:00:00+00:00,7.388571429,2.98,305.1714286,1.01,1.8,194.7,2017-06-22 11:00:00+00:00,1,4.44E-16,0.7,3.039898,7.462457143
2017-06-22 12:00:00+00:00,1.8,194,7.2,326,4.6,2017-06-22 13:00:00+00:00,7.255,3.171666667,305.9833333,1.01,1.8,194.7,2017-06-22 12:00:00+00:00,1,4.44E-16,0.7,3.235417167,7.32755
2017-06-22 13:00:00+00:00,1.8,194,7.1,321,4.6,2017-06-22 14:00:00+00:00,7.452857143,3.628571429,303.3142857,1.01,1.8,194.7,2017-06-22 13:00:00+00:00,1,4.44E-16,0.7,3.701505714,7.527385714
2017-06-22 14:00:00+00:00,1.8,194.1,7.1,319,5.1,2017-06-22 15:00:00+00:00,7.631666667,3.851666667,304.9833333,1.01,1.8,194.7,2017-06-22 14:00:00+00:00,1,4.44E-16,0.6,3.929085167,7.707983333
2017-06-22 15:00:00+00:00,1.8,194.1,7.3,320,5,2017-06-22 16:00:00+00:00,7.945,4.405,310.35,1.01,1.8,194.7,2017-06-22 15:00:00+00:00,1,2.22E-16,0.6,4.4935405,8.02445
2017-06-22 19:00:00+00:00,1.8,194.3,7.5,334,6.9,2017-06-22 20:00:00+00:00,2.274,10.46,330.74,1.01,1.8,194.7,2017-06-22 19:00:00+00:00,1,2.22E-16,0.4,10.670246,2.29674
2017-06-22 20:00:00+00:00,1.8,194.3,5.3,337,11.7,2017-06-22 21:00:00+00:00,4.013461538,9.711538462,329.4615385,1.01,1.8,194.7,2017-06-22 20:00:00+00:00,1,1.78E-15,0.4,9.906740385,4.053596154
2017-06-22 21:00:00+00:00,1.8,194.4,2.2,346,18.4,2017-06-22 22:00:00+00:00,2.174615385,10.41038462,336.35,1.01,1.8,194.7,2017-06-22 21:00:00+00:00,1,1.78E-15,0.3,10.61963335,2.196361538
2017-06-22 22:00:00+00:00,1.8,194.4,3,346,17.2,2017-06-22 23:00:00+00:00,3.057307692,9.773461538,334.2846154,1.01,1.8,194.7,2017-06-22 22:00:00+00:00,1,1.78E-15,0.3,9.969908115,3.087880769
2017-06-22 23:00:00+00:00,1.8,194.4,1.5,345,20.6,2017-06-23 00:00:00+00:00,2.39,10.20653846,329.6384615,1.01,2,195.7,2017-06-22 23:00:00+00:00,1,0.2,1.3,10.41168988,2.4139
2017-06-23 00:00:00+00:00,1.8,194.5,1.5,342,20.4,2017-06-23 01:00:00+00:00,2.078461538,10.20384615,328.7115385,1.01,2,195.7,2017-06-23 00:00:00+00:00,1,0.2,1.2,10.40894346,2.099246154
2017-06-23 01:00:00+00:00,1.8,194.5,1.9,343,20,2017-06-23 02:00:00+00:00,3.215714286,9.268571429,320.3,1.01,2,195.7,2017-06-23 01:00:00+00:00,1,0.2,1.2,9.454869714,3.247871429
2017-06-23 02:00:00+00:00,1.8,194.6,2.7,341,19.7,2017-06-23 03:00:00+00:00,2.655714286,9.411428571,325.6142857,1.01,2,195.7,2017-06-23 02:00:00+00:00,1,0.2,1.1,9.600598286,2.682271429
2017-06-23 03:00:00+00:00,1.8,194.6,2.6,338,19.3,2017-06-23 04:00:00+00:00,3.053333333,9.618333333,329.5,1.01,2,195.7,2017-06-23 03:00:00+00:00,1,0.2,1.1,9.811661833,3.083866667
2017-06-23 04:00:00+00:00,1.8,194.6,3.8,342,17.7,2017-06-23 05:00:00+00:00,4.594285714,9.282857143,329.5428571,1.01,2,195.7,2017-06-23 04:00:00+00:00,1,0.2,1.1,9.469442571,4.640228571
2017-06-23 05:00:00+00:00,1.8,194.7,4.1,340,16.2,2017-06-23 06:00:00+00:00,4.8,8.911666667,330.0166667,1.01,2,195.7,2017-06-23 05:00:00+00:00,1,0.2,1,9.090791167,4.848
2017-06-23 06:00:00+00:00,1.9,194.7,4.5,340,14.6,2017-06-23 07:00:00+00:00,4.418571429,9.17,323.3,1.01,2,195.7,2017-06-23 06:00:00+00:00,1,0.1,1,9.354317,4.462757143
2017-06-23 07:00:00+00:00,1.9,194.8,3.9,339,15.7,2017-06-23 08:00:00+00:00,5.666666667,7.828333333,313.35,1.01,2,195.7,2017-06-23 07:00:00+00:00,1,0.1,0.9,7.985682833,5.723333333
2017-06-23 08:00:00+00:00,1.9,194.8,5.1,328,12.3,2017-06-23 09:00:00+00:00,5.724285714,7.215714286,309.7142857,1.01,2,195.7,2017-06-23 08:00:00+00:00,1,0.1,0.9,7.360750143,5.781528571
2017-06-23 09:00:00+00:00,1.9,194.8,5.8,324,11.3,2017-06-23 10:00:00+00:00,5.733333333,7.22,309.2,1.01,2,195.7,2017-06-23 09:00:00+00:00,1,0.1,0.9,7.365122,5.790666667
2017-06-23 10:00:00+00:00,1.9,194.9,6.1,326,10.5,2017-06-23 11:00:00+00:00,5.465714286,7.494285714,307.2,1.01,2,195.7,2017-06-23 10:00:00+00:00,1,0.1,0.8,7.644920857,5.520371429
2017-06-23 11:00:00+00:00,1.9,194.9,5.8,322,11.1,2017-06-23 12:00:00+00:00,5.688333333,7.34,305.9333333,1.01,2,195.7,2017-06-23 11:00:00+00:00,1,0.1,0.8,7.487534,5.745216667
2017-06-23 12:00:00+00:00,1.9,195,5.6,323,10.5,2017-06-23 13:00:00+00:00,6.054615385,7.238076923,312.5153846,1.01,2,195.7,2017-06-23 12:00:00+00:00,1,0.1,0.7,7.383562269,6.115161538
2017-06-23 13:00:00+00:00,1.9,195,5.9,327,10.4,2017-06-23 14:00:00+00:00,6.033076923,6.976153846,312.6384615,1.01,2,195.7,2017-06-23 13:00:00+00:00,1,0.1,0.7,7.116374538,6.093407692
2017-06-23 14:00:00+00:00,1.9,195,6.2,327,10.4,2017-06-23 15:00:00+00:00,6.31,8.044285714,313.2,1.01,2,195.7,2017-06-23 14:00:00+00:00,1,0.1,0.7,8.205975857,6.3731
2017-06-23 15:00:00+00:00,1.9,195.1,6.1,328,10,2017-06-23 16:00:00+00:00,6.543333333,5.38,319.0333333,1.01,2,195.7,2017-06-23 15:00:00+00:00,1,0.1,0.6,5.488138,6.608766667
2017-06-23 16:00:00+00:00,1.9,195.1,6.2,331,9.2,2017-06-23 17:00:00+00:00,6.1825,4.9025,321.975,1.01,2,195.7,2017-06-23 16:00:00+00:00,1,0.1,0.6,5.00104025,6.244325
2017-06-23 20:00:00+00:00,1.9,195.3,6.5,342,8.6,2017-06-23 21:00:00+00:00,8.318333333,5.381666667,329.1166667,1.01,2,195.7,2017-06-23 20:00:00+00:00,1,0.1,0.4,5.489838167,8.401516667
2017-06-23 21:00:00+00:00,1.9,195.3,7.4,340,8.1,2017-06-23 22:00:00+00:00,6.775769231,5.708461538,330.3461538,1.01,2,195.7,2017-06-23 21:00:00+00:00,1,0.1,0.4,5.823201615,6.843526923
2017-06-23 22:00:00+00:00,1.9,195.3,7.7,350,8.5,2017-06-23 23:00:00+00:00,6.948695652,5.480434783,346.9956522,1.01,2,195.7,2017-06-23 22:00:00+00:00,1,0.1,0.4,5.590591522,7.018182609
2017-06-23 23:00:00+00:00,1.9,195.4,7,354,6.6,2017-06-24 00:00:00+00:00,7.575714286,4.655714286,347.4714286,1.01,2.1,196.6,2017-06-23 23:00:00+00:00,1,0.2,1.2,4.749294143,7.651471429
2017-06-24 00:00:00+00:00,1.9,195.4,7.5,357,5.3,2017-06-24 01:00:00+00:00,6.798181818,4.688181818,355.6,1.01,2.1,196.6,2017-06-24 00:00:00+00:00,1,0.2,1.2,4.782414273,6.866163636
2017-06-24 01:00:00+00:00,1.9,195.5,7.4,361,5.3,2017-06-24 02:00:00+00:00,6.190769231,4.800384615,358.4384615,1.01,2.1,196.6,2017-06-24 01:00:00+00:00,1,0.2,1.1,4.896872346,6.252676923
2017-06-24 02:00:00+00:00,1.9,195.5,6.5,371,5.9,2017-06-24 03:00:00+00:00,6.783461538,4.268461538,358.55,1.01,2.1,196.6,2017-06-24 02:00:00+00:00,1,0.2,1.1,4.354257615,6.851296154
2017-06-24 03:00:00+00:00,2,195.5,7,377,5.6,2017-06-24 04:00:00+00:00,6.926153846,4.353461538,359.7307692,1.01,2.1,196.6,2017-06-24 03:00:00+00:00,1,0.1,1.1,4.440966115,6.995415385
2017-06-24 04:00:00+00:00,2,195.6,6.9,377,5.7,2017-06-24 05:00:00+00:00,6.783333333,3.866666667,367.5333333,1.01,2.1,196.6,2017-06-24 04:00:00+00:00,1,0.1,1,3.944386667,6.851166667
2017-06-24 05:00:00+00:00,2,195.6,7.1,389,5.6,2017-06-24 06:00:00+00:00,6.792857143,4.001428571,355.4285714,1.01,2.1,196.6,2017-06-24 05:00:00+00:00,1,0.1,1,4.081857286,6.860785714
2017-06-24 06:00:00+00:00,2,195.7,7.1,375,5.5,2017-06-24 07:00:00+00:00,6.563333333,4.616666667,351.6333333,1.01,2.1,196.6,2017-06-24 06:00:00+00:00,1,0.1,0.9,4.709461667,6.628966667
2017-06-24 07:00:00+00:00,2,195.7,6.8,369,5,2017-06-24 08:00:00+00:00,6.882857143,4.171428571,359.1428571,1.01,2.1,196.6,2017-06-24 07:00:00+00:00,1,0.1,0.9,4.255274286,6.951685714
2017-06-24 08:00:00+00:00,2,195.7,6.7,369,4.9,2017-06-24 09:00:00+00:00,6.618333333,4.131666667,367.35,1.01,2.1,196.6,2017-06-24 08:00:00+00:00,1,0.1,0.9,4.214713167,6.684516667
2017-06-24 09:00:00+00:00,2,195.8,6.8,373,5.2,2017-06-24 10:00:00+00:00,6.368571429,4.138571429,367.1,1.01,2.1,196.6,2017-06-24 09:00:00+00:00,1,0.1,0.8,4.221756714,6.432257143
2017-06-24 10:00:00+00:00,2,195.8,6.6,379,5.2,2017-06-24 11:00:00+00:00,6.576666667,3.868333333,354.9166667,1.01,2.1,196.6,2017-06-24 10:00:00+00:00,1,0.1,0.8,3.946086833,6.642433333
2017-06-24 11:00:00+00:00,2,195.9,6.7,379,5.3,2017-06-24 12:00:00+00:00,6.397142857,3.794285714,356.6,1.01,2.1,196.6,2017-06-24 11:00:00+00:00,1,0.1,0.7,3.870550857,6.461114286
2017-06-24 12:00:00+00:00,2,195.9,6.5,372,4.5,2017-06-24 13:00:00+00:00,6.386666667,4.011666667,357.5,1.01,2.1,196.6,2017-06-24 12:00:00+00:00,1,0.1,0.7,4.092301167,6.450533333
2017-06-24 13:00:00+00:00,2,195.9,6.4,376,4.9,2017-06-24 14:00:00+00:00,6.237142857,4.535714286,353.0571429,1.01,2.1,196.6,2017-06-24 13:00:00+00:00,1,0.1,0.7,4.626882143,6.299514286
2017-06-24 14:00:00+00:00,2,196,6.5,396,5.9,2017-06-24 15:00:00+00:00,6.06,4.821666667,359.6333333,1.01,2.1,196.6,2017-06-24 14:00:00+00:00,1,0.1,0.6,4.918582167,6.1206
2017-06-24 15:00:00+00:00,2,196,6.3,377,5.8,2017-06-24 16:00:00+00:00,6.063125,5.17,362.99375,1.01,2.1,196.6,2017-06-24 15:00:00+00:00,1,0.1,0.6,5.273917,6.12375625
2017-06-24 16:00:00+00:00,2,196.1,5.8,373,6.6,2017-06-24 17:00:00+00:00,6.3516,5.4312,354.284,1.01,2.1,196.6,2017-06-24 16:00:00+00:00,1,0.1,0.5,5.54036712,6.415116
2017-06-24 17:00:00+00:00,2,196.1,6.1,361,6,2017-06-24 18:00:00+00:00,5.886,5.626,348.32,1.01,2.1,196.6,2017-06-24 17:00:00+00:00,1,0.1,0.5,5.7390826,5.94486
2017-06-24 21:00:00+00:00,2,196.3,6.4,376,8.1,2017-06-24 22:00:00+00:00,5.751111111,7.481111111,371.9555556,1.01,2.1,196.6,2017-06-24 21:00:00+00:00,1,0.1,0.3,7.631481444,5.808622222
2017-06-24 22:00:00+00:00,2,196.3,5.2,378,9.3,2017-06-24 23:00:00+00:00,5.028846154,7.791153846,376.1038462,1.01,2.1,196.6,2017-06-24 22:00:00+00:00,1,0.1,0.3,7.947756038,5.079134615
2017-06-24 23:00:00+00:00,2,196.3,5.3,384,10,2017-06-25 00:00:00+00:00,5.66,7.98,381.4173913,1.01,2.2,197.5,2017-06-24 23:00:00+00:00,1,0.2,1.2,8.140398,5.7166
2017-06-25 00:00:00+00:00,2.1,196.4,5.6,394,10.1,2017-06-25 01:00:00+00:00,5.62,7.468,384.9,1.01,2.2,197.5,2017-06-25 00:00:00+00:00,1,0.1,1.1,7.6181068,5.6762
2017-06-25 01:00:00+00:00,2.1,196.4,5.2,398,10.3,2017-06-25 02:00:00+00:00,5.868333333,7.165,384.4,1.01,2.2,197.5,2017-06-25 01:00:00+00:00,1,0.1,1.1,7.3090165,5.927016667
2017-06-25 02:00:00+00:00,2.1,196.5,6.1,397,9.1,2017-06-25 03:00:00+00:00,6.448571429,6.437142857,391.2714286,1.01,2.2,197.5,2017-06-25 02:00:00+00:00,1,0.1,1,6.566529429,6.513057143
2017-06-25 03:00:00+00:00,2.1,196.5,6.3,399,8.6,2017-06-25 04:00:00+00:00,6.715714286,6.607142857,383.3214286,1.01,2.2,197.5,2017-06-25 03:00:00+00:00,1,0.1,1,6.739946429,6.782871429
2017-06-25 04:00:00+00:00,2.1,196.5,5.6,402,9.1,2017-06-25 05:00:00+00:00,6.590769231,6.160769231,380.0307692,1.01,2.2,197.5,2017-06-25 04:00:00+00:00,1,0.1,1,6.284600692,6.656676923
2017-06-25 05:00:00+00:00,2.1,196.6,6,401,8.8,2017-06-25 06:00:00+00:00,5.777037037,6.39962963,378.5703704,1.01,2.2,197.5,2017-06-25 05:00:00+00:00,1,0.1,0.9,6.528262185,5.834807407
2017-06-25 06:00:00+00:00,2.1,196.6,6.1,398,8.1,2017-06-25 07:00:00+00:00,7.7456,6.5564,380.108,1.01,2.2,197.5,2017-06-25 06:00:00+00:00,1,0.1,0.9,6.68818364,7.823056
2017-06-25 07:00:00+00:00,2.1,196.7,7.4,394,7.9,2017-06-25 08:00:00+00:00,9,6.618333333,408.9333333,1.01,2.2,197.5,2017-06-25 07:00:00+00:00,1,0.1,0.8,6.751361833,9.09
2017-06-25 08:00:00+00:00,2.1,196.7,8.7,417,8.2,2017-06-25 09:00:00+00:00,9.031428571,6.994285714,406.5285714,1.01,2.2,197.5,2017-06-25 08:00:00+00:00,1,0.1,0.8,7.134870857,9.121742857
2017-06-25 09:00:00+00:00,2.1,196.7,8.8,423,9.4,2017-06-25 10:00:00+00:00,9.565,6.185,411.1833333,1.01,2.2,197.5,2017-06-25 09:00:00+00:00,1,0.1,0.8,6.3093185,9.66065
