,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncc,EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,ARTEMIS_MAG_AVG_nt,ARTEMIS_DENSITY_Ncc,ARTEMIS_SPEED_kms,ARTEMIS_DIST_AU,ARTEMIS_LAT_DEG,ARTEMIS_LONG_DEG,new_time,Time_offset_hours,LAT_DIFF_deg,LONG_DIFF_deg,SCALED_ARTEMIS_DENSITY,SCALED_ARTEMIS_MAG_AVG
753,2017-04-17 18:00:00+00:00,-5.5,131.0,3.7,315.0,8.1,2017-04-17 19:00:00+00:00,3.5433333333333334,6.421666666666667,302.4,1.0,-5.3999999999999995,131.5,2017-04-17 18:00:00+00:00,1,0.10000000000000053,0.5,6.421666666666667,3.5433333333333334
754,2017-04-17 19:00:00+00:00,-5.5,131.0,3.6,315.0,8.4,2017-04-17 20:00:00+00:00,3.3757142857142854,6.632857142857143,303.8428571428571,1.0,-5.4,131.5,2017-04-17 19:00:00+00:00,1,0.09999999999999964,0.5,6.632857142857143,3.3757142857142854
755,2017-04-17 20:00:00+00:00,-5.5,131.1,3.6,317.0,8.8,2017-04-17 21:00:00+00:00,3.5883333333333334,6.906666666666667,307.59999999999997,1.0,-5.3999999999999995,131.5,2017-04-17 20:00:00+00:00,1,0.10000000000000053,0.4000000000000057,6.906666666666667,3.5883333333333334
756,2017-04-17 21:00:00+00:00,-5.5,131.1,3.6,319.0,8.6,2017-04-17 22:00:00+00:00,3.3157142857142863,6.7700000000000005,307.5142857142858,1.0,-5.4,131.5,2017-04-17 21:00:00+00:00,1,0.09999999999999964,0.4000000000000057,6.7700000000000005,3.3157142857142863
757,2017-04-17 22:00:00+00:00,-5.5,131.2,3.6,318.0,8.8,2017-04-17 23:00:00+00:00,2.652857142857143,6.8999999999999995,307.7285714285714,1.0,-5.4,131.5,2017-04-17 22:00:00+00:00,1,0.09999999999999964,0.30000000000001137,6.8999999999999995,2.652857142857143
758,2017-04-17 23:00:00+00:00,-5.5,131.2,3.1,318.0,9.2,2017-04-18 00:00:00+00:00,2.66,7.346666666666667,308.45,1.0,-5.299999999999999,132.5,2017-04-17 23:00:00+00:00,1,0.20000000000000107,1.3000000000000114,7.346666666666667,2.66
759,2017-04-18 00:00:00+00:00,-5.5,131.2,3.3,317.0,9.1,2017-04-18 01:00:00+00:00,3.281428571428571,7.187142857142859,305.27857142857135,1.0,-5.3,132.5,2017-04-18 00:00:00+00:00,1,0.20000000000000018,1.3000000000000114,7.187142857142859,3.281428571428571
760,2017-04-18 01:00:00+00:00,-5.5,131.3,3.4,317.0,9.4,2017-04-18 02:00:00+00:00,3.185769230769232,7.188846153846153,301.49230769230763,1.0,-5.300000000000005,132.5,2017-04-18 01:00:00+00:00,1,0.19999999999999485,1.1999999999999886,7.188846153846153,3.185769230769232
761,2017-04-18 02:00:00+00:00,-5.5,131.3,3.2,313.0,9.6,2017-04-18 03:00:00+00:00,3.2618518518518527,7.706666666666667,302.0222222222222,1.0,-5.300000000000005,132.5,2017-04-18 02:00:00+00:00,1,0.19999999999999485,1.1999999999999886,7.706666666666667,3.2618518518518527
762,2017-04-18 03:00:00+00:00,-5.5,131.4,3.1,312.0,9.5,2017-04-18 04:00:00+00:00,3.0926666666666676,7.540000000000001,296.66,1.0,-5.300000000000001,132.5,2017-04-18 03:00:00+00:00,1,0.1999999999999993,1.0999999999999943,7.540000000000001,3.0926666666666676
764,2017-04-18 05:00:00+00:00,-5.4,131.4,2.8,317.0,10.9,2017-04-18 06:00:00+00:00,2.546956521739131,7.237391304347824,304.3130434782608,1.0,-5.300000000000004,132.5,2017-04-18 05:00:00+00:00,1,0.09999999999999609,1.0999999999999943,7.237391304347824,2.546956521739131
765,2017-04-18 06:00:00+00:00,-5.4,131.5,2.6,319.0,11.2,2017-04-18 07:00:00+00:00,2.5824999999999996,7.585000000000001,302.36999999999995,1.0,-5.300000000000003,132.5,2017-04-18 06:00:00+00:00,1,0.09999999999999698,1.0,7.585000000000001,2.5824999999999996
766,2017-04-18 07:00:00+00:00,-5.4,131.5,2.8,319.0,12.0,2017-04-18 08:00:00+00:00,3.934285714285714,9.255714285714287,309.91428571428565,1.0,-5.299999999999999,132.5,2017-04-18 07:00:00+00:00,1,0.10000000000000142,1.0,9.255714285714287,3.934285714285714
767,2017-04-18 08:00:00+00:00,-5.4,131.6,4.2,328.0,16.7,2017-04-18 09:00:00+00:00,4.37,7.843333333333334,308.66666666666663,1.0,-5.299999999999999,132.5,2017-04-18 08:00:00+00:00,1,0.10000000000000142,0.9000000000000057,7.843333333333334,4.37
768,2017-04-18 09:00:00+00:00,-5.4,131.6,4.3,329.0,15.5,2017-04-18 10:00:00+00:00,4.077142857142857,7.1314285714285734,300.6714285714285,1.0,-5.299999999999999,132.5,2017-04-18 09:00:00+00:00,1,0.10000000000000142,0.9000000000000057,7.1314285714285734,4.077142857142857
769,2017-04-18 10:00:00+00:00,-5.4,131.7,4.3,320.0,14.4,2017-04-18 11:00:00+00:00,3.6783333333333323,6.648333333333333,299.7833333333333,1.0,-5.299999999999999,132.5,2017-04-18 10:00:00+00:00,1,0.10000000000000142,0.8000000000000114,6.648333333333333,3.6783333333333323
770,2017-04-18 11:00:00+00:00,-5.4,131.7,4.0,321.0,14.7,2017-04-18 12:00:00+00:00,3.4528571428571433,6.810000000000001,297.3857142857143,1.0,-5.299999999999999,132.5,2017-04-18 11:00:00+00:00,1,0.10000000000000142,0.8000000000000114,6.810000000000001,3.4528571428571433
771,2017-04-18 12:00:00+00:00,-5.4,131.7,4.1,316.0,13.9,2017-04-18 13:00:00+00:00,3.7533333333333343,7.458333333333333,293.7666666666666,1.0,-5.299999999999999,132.5,2017-04-18 12:00:00+00:00,1,0.10000000000000142,0.8000000000000114,7.458333333333333,3.7533333333333343
772,2017-04-18 13:00:00+00:00,-5.4,131.8,4.2,311.0,14.5,2017-04-18 14:00:00+00:00,3.882857142857143,7.305714285714285,289.6714285714285,1.0,-5.299999999999999,132.5,2017-04-18 13:00:00+00:00,1,0.10000000000000142,0.6999999999999886,7.305714285714285,3.882857142857143
773,2017-04-18 14:00:00+00:00,-5.4,131.8,3.4,311.0,14.4,2017-04-18 15:00:00+00:00,3.4542857142857137,6.757142857142857,288.7857142857142,1.0,-5.299999999999999,132.5,2017-04-18 14:00:00+00:00,1,0.10000000000000142,0.6999999999999886,6.757142857142857,3.4542857142857137
774,2017-04-18 15:00:00+00:00,-5.4,131.9,3.2,309.0,13.0,2017-04-18 16:00:00+00:00,4.553999999999999,8.357999999999999,297.21999999999997,1.0,-5.299999999999999,132.5,2017-04-18 15:00:00+00:00,1,0.10000000000000142,0.5999999999999943,8.357999999999999,4.553999999999999
775,2017-04-18 16:00:00+00:00,-5.4,131.9,4.1,315.0,17.6,2017-04-18 17:00:00+00:00,4.375,7.69,295.40000000000003,1.0,-5.3,132.5,2017-04-18 16:00:00+00:00,1,0.10000000000000053,0.5999999999999943,7.69,4.375
777,2017-04-18 18:00:00+00:00,-5.4,132.0,4.8,316.0,22.1,2017-04-18 19:00:00+00:00,6.725,11.51,307.90000000000003,1.0,-5.3,132.5,2017-04-18 18:00:00+00:00,1,0.10000000000000053,0.5,11.51,6.725
778,2017-04-18 19:00:00+00:00,-5.4,132.0,5.5,325.0,29.7,2017-04-18 20:00:00+00:00,7.486666666666667,17.216666666666665,316.8333333333333,1.0,-5.3,132.5,2017-04-18 19:00:00+00:00,1,0.10000000000000053,0.5,17.216666666666665,7.486666666666667
779,2017-04-18 20:00:00+00:00,-5.4,132.1,7.0,329.0,38.1,2017-04-18 21:00:00+00:00,7.532857142857144,20.02857142857143,317.2714285714286,1.0,-5.299999999999999,132.5,2017-04-18 20:00:00+00:00,1,0.10000000000000142,0.4000000000000057,20.02857142857143,7.532857142857144
780,2017-04-18 21:00:00+00:00,-5.4,132.1,6.6,332.0,41.4,2017-04-18 22:00:00+00:00,6.086666666666667,22.996666666666666,326.6833333333333,1.0,-5.299999999999999,132.5,2017-04-18 21:00:00+00:00,1,0.10000000000000142,0.4000000000000057,22.996666666666666,6.086666666666667
781,2017-04-18 22:00:00+00:00,-5.4,132.1,5.8,344.0,41.1,2017-04-18 23:00:00+00:00,8.975714285714284,19.155714285714286,331.9714285714286,1.0,-5.299999999999999,132.5,2017-04-18 22:00:00+00:00,1,0.10000000000000142,0.4000000000000057,19.155714285714286,8.975714285714284
782,2017-04-18 23:00:00+00:00,-5.4,132.2,10.1,353.0,27.5,2017-04-19 00:00:00+00:00,11.916666666666666,14.325000000000003,338.18333333333334,1.0,-5.299999999999999,133.5,2017-04-18 23:00:00+00:00,1,0.10000000000000142,1.3000000000000114,14.325000000000003,11.916666666666666
783,2017-04-19 00:00:00+00:00,-5.4,132.2,11.9,357.0,22.1,2017-04-19 01:00:00+00:00,9.305714285714286,16.05,333.0142857142857,1.0,-5.299999999999999,133.5,2017-04-19 00:00:00+00:00,1,0.10000000000000142,1.3000000000000114,16.05,9.305714285714286
784,2017-04-19 01:00:00+00:00,-5.4,132.3,8.0,351.0,21.6,2017-04-19 02:00:00+00:00,9.271666666666668,10.035000000000002,364.6666666666666,1.0,-5.299999999999999,133.5,2017-04-19 01:00:00+00:00,1,0.10000000000000142,1.1999999999999886,10.035000000000002,9.271666666666668
785,2017-04-19 02:00:00+00:00,-5.4,132.3,10.3,383.0,9.4,2017-04-19 03:00:00+00:00,10.48666666666667,9.568666666666667,401.1266666666667,1.0,-5.300000000000001,133.5,2017-04-19 02:00:00+00:00,1,0.09999999999999964,1.1999999999999886,9.568666666666667,10.48666666666667
786,2017-04-19 03:00:00+00:00,-5.4,132.3,10.9,415.0,10.5,2017-04-19 04:00:00+00:00,10.58769230769231,8.634230769230767,414.4346153846153,1.0,-5.300000000000005,133.5,2017-04-19 03:00:00+00:00,1,0.0999999999999952,1.1999999999999886,8.634230769230767,10.58769230769231
787,2017-04-19 04:00:00+00:00,-5.4,132.4,10.8,427.0,9.2,2017-04-19 05:00:00+00:00,11.083124999999995,6.543124999999999,423.11249999999995,1.0,-5.300000000000002,133.5,2017-04-19 04:00:00+00:00,1,0.09999999999999876,1.0999999999999943,6.543124999999999,11.083124999999995
788,2017-04-19 05:00:00+00:00,-5.4,132.4,10.8,427.0,8.5,2017-04-19 06:00:00+00:00,10.455,7.344999999999999,419.3,1.0,-5.3,133.5,2017-04-19 05:00:00+00:00,1,0.10000000000000053,1.0999999999999943,7.344999999999999,10.455
789,2017-04-19 06:00:00+00:00,-5.4,132.5,11.0,425.0,8.3,2017-04-19 07:00:00+00:00,10.999999999999996,6.066538461538466,406.8884615384616,1.0,-5.300000000000005,133.5,2017-04-19 06:00:00+00:00,1,0.0999999999999952,1.0,6.066538461538466,10.999999999999996
790,2017-04-19 07:00:00+00:00,-5.4,132.5,11.1,413.0,6.5,2017-04-19 08:00:00+00:00,11.9276923076923,5.17923076923077,401.28846153846166,1.0,-5.300000000000005,133.5,2017-04-19 07:00:00+00:00,1,0.0999999999999952,1.0,5.17923076923077,11.9276923076923
791,2017-04-19 08:00:00+00:00,-5.4,132.5,12.0,408.0,6.0,2017-04-19 09:00:00+00:00,11.074999999999994,6.9463636363636345,383.53636363636366,1.0,-5.300000000000004,133.5,2017-04-19 08:00:00+00:00,1,0.09999999999999609,1.0,6.9463636363636345,11.074999999999994
792,2017-04-19 09:00:00+00:00,-5.4,132.6,10.2,391.0,8.2,2017-04-19 10:00:00+00:00,9.999999999999998,7.571666666666668,356.5,1.0,-5.299999999999999,133.5,2017-04-19 09:00:00+00:00,1,0.10000000000000142,0.9000000000000057,7.571666666666668,9.999999999999998
793,2017-04-19 10:00:00+00:00,-5.3,132.6,9.6,375.0,8.8,2017-04-19 11:00:00+00:00,9.744285714285715,8.684285714285716,346.67142857142846,1.0,-5.299999999999999,133.5,2017-04-19 10:00:00+00:00,1,8.881784197001252e-16,0.9000000000000057,8.684285714285716,9.744285714285715
794,2017-04-19 11:00:00+00:00,-5.3,132.7,9.9,376.0,8.8,2017-04-19 12:00:00+00:00,9.093333333333332,6.8999999999999995,355.7666666666666,1.0,-5.299999999999999,133.5,2017-04-19 11:00:00+00:00,1,8.881784197001252e-16,0.8000000000000114,6.8999999999999995,9.093333333333332
795,2017-04-19 12:00:00+00:00,-5.3,132.7,9.4,365.0,7.1,2017-04-19 13:00:00+00:00,10.437142857142858,6.197142857142856,352.4857142857143,1.0,-5.299999999999999,133.5,2017-04-19 12:00:00+00:00,1,8.881784197001252e-16,0.8000000000000114,6.197142857142856,10.437142857142858
796,2017-04-19 13:00:00+00:00,-5.3,132.8,10.4,378.0,6.5,2017-04-19 14:00:00+00:00,10.776666666666666,6.161666666666666,360.21666666666664,1.0,-5.299999999999999,133.5,2017-04-19 13:00:00+00:00,1,8.881784197001252e-16,0.6999999999999886,6.161666666666666,10.776666666666666
797,2017-04-19 14:00:00+00:00,-5.3,132.8,11.0,385.0,5.9,2017-04-19 15:00:00+00:00,10.852857142857145,6.922857142857142,376.7857142857142,1.0,-5.299999999999999,133.5,2017-04-19 14:00:00+00:00,1,8.881784197001252e-16,0.6999999999999886,6.922857142857142,10.852857142857145
798,2017-04-19 15:00:00+00:00,-5.3,132.8,11.1,406.0,10.2,2017-04-19 16:00:00+00:00,11.514285714285714,7.291428571428573,380.6714285714287,1.0,-5.299999999999999,133.5,2017-04-19 15:00:00+00:00,1,8.881784197001252e-16,0.6999999999999886,7.291428571428573,11.514285714285714
799,2017-04-19 16:00:00+00:00,-5.3,132.9,11.6,401.0,9.5,2017-04-19 17:00:00+00:00,11.805,8.12,391.8166666666666,1.0,-5.299999999999999,133.5,2017-04-19 16:00:00+00:00,1,8.881784197001252e-16,0.5999999999999943,8.12,11.805
800,2017-04-19 17:00:00+00:00,-5.3,132.9,11.5,408.0,10.4,2017-04-19 18:00:00+00:00,10.867142857142857,7.451428571428572,416.40000000000003,1.0,-5.299999999999999,133.5,2017-04-19 17:00:00+00:00,1,8.881784197001252e-16,0.5999999999999943,7.451428571428572,10.867142857142857
801,2017-04-19 18:00:00+00:00,-5.3,133.0,10.3,439.0,8.3,2017-04-19 19:00:00+00:00,10.743333333333332,7.6499999999999995,439.75,1.0,-5.299999999999999,133.5,2017-04-19 18:00:00+00:00,1,8.881784197001252e-16,0.5,7.6499999999999995,10.743333333333332
802,2017-04-19 19:00:00+00:00,-5.3,133.0,11.7,450.0,7.7,2017-04-19 20:00:00+00:00,13.464285714285717,7.234285714285716,441.5571428571428,1.0,-5.299999999999999,133.5,2017-04-19 19:00:00+00:00,1,8.881784197001252e-16,0.5,7.234285714285716,13.464285714285717
803,2017-04-19 20:00:00+00:00,-5.3,133.0,13.7,453.0,7.3,2017-04-19 21:00:00+00:00,13.910000000000002,7.658333333333334,437.90000000000003,1.0,-5.299999999999999,133.5,2017-04-19 20:00:00+00:00,1,8.881784197001252e-16,0.5,7.658333333333334,13.910000000000002
804,2017-04-19 21:00:00+00:00,-5.3,133.1,14.3,448.0,7.6,2017-04-19 22:00:00+00:00,15.142857142857142,7.561428571428572,431.3142857142858,1.0,-5.299999999999999,133.5,2017-04-19 21:00:00+00:00,1,8.881784197001252e-16,0.4000000000000057,7.561428571428572,15.142857142857142
805,2017-04-19 22:00:00+00:00,-5.3,133.1,15.3,447.0,9.9,2017-04-19 23:00:00+00:00,14.42,9.536666666666665,427.45,1.0,-5.299999999999999,133.5,2017-04-19 22:00:00+00:00,1,8.881784197001252e-16,0.4000000000000057,9.536666666666665,14.42
806,2017-04-19 23:00:00+00:00,-5.3,133.2,14.5,447.0,13.3,2017-04-20 00:00:00+00:00,12.797142857142857,9.66285714285714,459.92857142857144,1.0,-5.200000000000001,134.5,2017-04-19 23:00:00+00:00,1,0.09999999999999876,1.3000000000000114,9.66285714285714,12.797142857142857
807,2017-04-20 00:00:00+00:00,-5.3,133.2,12.4,477.0,12.0,2017-04-20 01:00:00+00:00,7.6433333333333335,10.681666666666667,475.1666666666667,1.0,-5.200000000000001,134.5,2017-04-20 00:00:00+00:00,1,0.09999999999999876,1.3000000000000114,10.681666666666667,7.6433333333333335
808,2017-04-20 01:00:00+00:00,-5.3,133.2,8.8,504.0,13.9,2017-04-20 02:00:00+00:00,10.592857142857142,8.091428571428569,519.5857142857142,1.0,-5.200000000000001,134.5,2017-04-20 01:00:00+00:00,1,0.09999999999999876,1.3000000000000114,8.091428571428569,10.592857142857142
809,2017-04-20 02:00:00+00:00,-5.3,133.3,10.0,540.0,9.6,2017-04-20 03:00:00+00:00,8.851666666666665,7.435,529.1,1.0,-5.200000000000001,134.5,2017-04-20 02:00:00+00:00,1,0.09999999999999876,1.1999999999999886,7.435,8.851666666666665
810,2017-04-20 03:00:00+00:00,-5.3,133.3,9.6,540.0,8.6,2017-04-20 04:00:00+00:00,9.960000000000006,7.352000000000001,524.7733333333334,1.0,-5.199999999999999,134.5,2017-04-20 03:00:00+00:00,1,0.10000000000000053,1.1999999999999886,7.352000000000001,9.960000000000006
811,2017-04-20 04:00:00+00:00,-5.3,133.4,10.3,537.0,8.9,2017-04-20 05:00:00+00:00,9.536923076923078,8.379999999999999,524.1307692307693,1.0,-5.199999999999995,134.5,2017-04-20 04:00:00+00:00,1,0.10000000000000497,1.0999999999999943,8.379999999999999,9.536923076923078
812,2017-04-20 05:00:00+00:00,-5.3,133.4,9.4,533.0,10.2,2017-04-20 06:00:00+00:00,8.978461538461541,8.489230769230769,513.0384615384615,1.0,-5.200000000000001,134.5,2017-04-20 05:00:00+00:00,1,0.09999999999999876,1.0999999999999943,8.489230769230769,8.978461538461541
813,2017-04-20 06:00:00+00:00,-5.3,133.4,8.4,519.0,9.8,2017-04-20 07:00:00+00:00,8.174999999999999,6.415,520.6,1.0,-5.200000000000001,134.5,2017-04-20 06:00:00+00:00,1,0.09999999999999876,1.0999999999999943,6.415,8.174999999999999
814,2017-04-20 07:00:00+00:00,-5.3,133.5,8.1,534.0,8.8,2017-04-20 08:00:00+00:00,8.58538461538462,6.368076923076925,503.85769230769245,1.0,-5.199999999999995,134.5,2017-04-20 07:00:00+00:00,1,0.10000000000000497,1.0,6.368076923076925,8.58538461538462
815,2017-04-20 08:00:00+00:00,-5.3,133.5,8.7,521.0,7.6,2017-04-20 09:00:00+00:00,7.835,5.947307692307692,520.6153846153845,1.0,-5.199999999999995,134.5,2017-04-20 08:00:00+00:00,1,0.10000000000000497,1.0,5.947307692307692,7.835
816,2017-04-20 09:00:00+00:00,-5.3,133.6,8.2,532.0,6.8,2017-04-20 10:00:00+00:00,6.890769230769235,4.838076923076922,537.6846153846154,1.0,-5.199999999999995,134.5,2017-04-20 09:00:00+00:00,1,0.10000000000000497,0.9000000000000057,4.838076923076922,6.890769230769235
817,2017-04-20 10:00:00+00:00,-5.3,133.6,7.1,559.0,5.9,2017-04-20 11:00:00+00:00,5.277692307692306,4.064615384615385,568.4384615384616,1.0,-5.199999999999995,134.5,2017-04-20 10:00:00+00:00,1,0.10000000000000497,0.9000000000000057,4.064615384615385,5.277692307692306
818,2017-04-20 11:00:00+00:00,-5.3,133.6,5.4,594.0,4.6,2017-04-20 12:00:00+00:00,4.597777777777777,2.684814814814816,586.2925925925925,1.0,-5.199999999999995,134.5,2017-04-20 11:00:00+00:00,1,0.10000000000000497,0.9000000000000057,2.684814814814816,4.597777777777777
819,2017-04-20 12:00:00+00:00,-5.3,133.7,4.5,605.0,3.5,2017-04-20 13:00:00+00:00,4.461249999999999,2.2875,585.7874999999999,1.0,-5.200000000000001,134.5,2017-04-20 12:00:00+00:00,1,0.09999999999999876,0.8000000000000114,2.2875,4.461249999999999
820,2017-04-20 13:00:00+00:00,-5.3,133.7,4.5,592.0,2.8,2017-04-20 14:00:00+00:00,4.363333333333333,2.4466666666666668,579.2333333333335,1.0,-5.2,134.5,2017-04-20 13:00:00+00:00,1,0.09999999999999964,0.8000000000000114,2.4466666666666668,4.363333333333333
821,2017-04-20 14:00:00+00:00,-5.2,133.8,4.2,589.0,2.7,2017-04-20 15:00:00+00:00,4.084,2.4379999999999997,567.02,1.0,-5.200000000000001,134.5,2017-04-20 14:00:00+00:00,1,8.881784197001252e-16,0.6999999999999886,2.4379999999999997,4.084
822,2017-04-20 15:00:00+00:00,-5.2,133.8,4.3,583.0,2.7,2017-04-20 16:00:00+00:00,3.9600000000000004,2.4725,562.75,1.0,-5.2,134.5,2017-04-20 15:00:00+00:00,1,0.0,0.6999999999999886,2.4725,3.9600000000000004
823,2017-04-20 16:00:00+00:00,-5.2,133.9,4.2,583.0,2.8,2017-04-20 17:00:00+00:00,4.01,2.4433333333333334,553.7333333333333,1.0,-5.2,134.5,2017-04-20 16:00:00+00:00,1,0.0,0.5999999999999943,2.4433333333333334,4.01
824,2017-04-20 17:00:00+00:00,-5.2,133.9,4.2,588.0,2.8,2017-04-20 18:00:00+00:00,3.77,2.39,555.0333333333333,1.0,-5.2,134.5,2017-04-20 17:00:00+00:00,1,0.0,0.5999999999999943,2.39,3.77
829,2017-04-20 22:00:00+00:00,-5.2,134.1,3.9,559.0,2.2,2017-04-20 23:00:00+00:00,3.68,1.54,520.9,1.0,-5.2,134.5,2017-04-20 22:00:00+00:00,1,0.0,0.4000000000000057,1.54,3.68
835,2017-04-21 04:00:00+00:00,-5.2,134.3,3.9,562.0,2.0,2017-04-21 05:00:00+00:00,4.559411764705881,1.9864705882352942,497.25294117647064,1.0,-5.099999999999997,135.4,2017-04-21 04:00:00+00:00,1,0.1000000000000032,1.0999999999999943,1.9864705882352942,4.559411764705881
836,2017-04-21 05:00:00+00:00,-5.2,134.4,4.3,528.0,2.0,2017-04-21 06:00:00+00:00,4.484285714285714,1.9352380952380952,493.2523809523811,1.0,-5.099999999999996,135.39999999999995,2017-04-21 05:00:00+00:00,1,0.10000000000000409,0.9999999999999432,1.9352380952380952,4.484285714285714
837,2017-04-21 06:00:00+00:00,-5.2,134.4,4.5,509.0,1.9,2017-04-21 07:00:00+00:00,4.956666666666667,1.7833333333333332,483.9333333333334,1.0,-5.1000000000000005,135.4,2017-04-21 06:00:00+00:00,1,0.09999999999999964,1.0,1.7833333333333332,4.956666666666667
838,2017-04-21 07:00:00+00:00,-5.2,134.5,4.8,499.0,1.8,2017-04-21 08:00:00+00:00,4.680000000000001,1.80625,476.7,1.0,-5.1,135.40000000000003,2017-04-21 07:00:00+00:00,1,0.10000000000000053,0.9000000000000341,1.80625,4.680000000000001
839,2017-04-21 08:00:00+00:00,-5.2,134.5,4.8,492.0,1.8,2017-04-21 09:00:00+00:00,4.629523809523809,1.8209523809523818,475.4904761904762,1.0,-5.099999999999996,135.39999999999995,2017-04-21 08:00:00+00:00,1,0.10000000000000409,0.8999999999999488,1.8209523809523818,4.629523809523809
840,2017-04-21 09:00:00+00:00,-5.2,134.5,4.6,493.0,1.8,2017-04-21 10:00:00+00:00,4.748181818181819,1.8663636363636358,456.1272727272728,1.0,-5.099999999999998,135.40000000000006,2017-04-21 09:00:00+00:00,1,0.10000000000000231,0.9000000000000625,1.8663636363636358,4.748181818181819
841,2017-04-21 10:00:00+00:00,-5.2,134.6,4.7,486.0,1.8,2017-04-21 11:00:00+00:00,4.612083333333334,1.842083333333333,456.2125000000001,1.0,-5.099999999999996,135.3999999999999,2017-04-21 10:00:00+00:00,1,0.10000000000000409,0.7999999999998977,1.842083333333333,4.612083333333334
842,2017-04-21 11:00:00+00:00,-5.2,134.6,4.7,481.0,1.8,2017-04-21 12:00:00+00:00,6.128846153846154,2.5199999999999987,492.38846153846157,1.0,-5.099999999999996,135.3999999999999,2017-04-21 11:00:00+00:00,1,0.10000000000000409,0.7999999999998977,2.5199999999999987,6.128846153846154
843,2017-04-21 12:00:00+00:00,-5.2,134.7,6.2,510.0,2.7,2017-04-21 13:00:00+00:00,7.320384615384615,2.2711538461538465,509.9807692307696,1.0,-5.099999999999996,135.3999999999999,2017-04-21 12:00:00+00:00,1,0.10000000000000409,0.6999999999999034,2.2711538461538465,7.320384615384615
844,2017-04-21 13:00:00+00:00,-5.2,134.7,7.6,534.0,2.9,2017-04-21 14:00:00+00:00,7.798461538461542,4.062307692307693,518.5653846153846,1.0,-5.099999999999996,135.3999999999999,2017-04-21 13:00:00+00:00,1,0.10000000000000409,0.6999999999999034,4.062307692307693,7.798461538461542
845,2017-04-21 14:00:00+00:00,-5.2,134.7,8.2,538.0,5.2,2017-04-21 15:00:00+00:00,8.192307692307693,6.639230769230766,516.8807692307693,1.0,-5.099999999999996,135.3999999999999,2017-04-21 14:00:00+00:00,1,0.10000000000000409,0.6999999999999034,6.639230769230766,8.192307692307693
846,2017-04-21 15:00:00+00:00,-5.2,134.8,8.4,539.0,10.0,2017-04-21 16:00:00+00:00,10.687999999999999,7.098000000000002,525.55,1.0,-5.099999999999999,135.40000000000003,2017-04-21 15:00:00+00:00,1,0.10000000000000142,0.6000000000000227,7.098000000000002,10.687999999999999
847,2017-04-21 16:00:00+00:00,-5.2,134.8,10.3,549.0,12.8,2017-04-21 17:00:00+00:00,12.831428571428575,6.1571428571428575,543.9285714285714,1.0,-5.1000000000000005,135.40000000000003,2017-04-21 16:00:00+00:00,1,0.09999999999999964,0.6000000000000227,6.1571428571428575,12.831428571428575
848,2017-04-21 17:00:00+00:00,-5.2,134.9,13.1,568.0,8.5,2017-04-21 18:00:00+00:00,10.01,6.543333333333334,575.85,1.0,-5.1000000000000005,135.40000000000003,2017-04-21 17:00:00+00:00,1,0.09999999999999964,0.5000000000000284,6.543333333333334,10.01
849,2017-04-21 18:00:00+00:00,-5.1,134.9,10.0,596.0,8.4,2017-04-21 19:00:00+00:00,8.434285714285716,6.1657142857142855,583.8571428571429,1.0,-5.1000000000000005,135.40000000000003,2017-04-21 18:00:00+00:00,1,8.881784197001252e-16,0.5000000000000284,6.1657142857142855,8.434285714285716
850,2017-04-21 19:00:00+00:00,-5.1,134.9,9.4,606.0,8.2,2017-04-21 20:00:00+00:00,8.514,6.662000000000001,574.3,1.0,-5.1000000000000005,135.40000000000003,2017-04-21 19:00:00+00:00,1,8.881784197001252e-16,0.5000000000000284,6.662000000000001,8.514
851,2017-04-21 20:00:00+00:00,-5.1,135.0,8.8,614.0,7.9,2017-04-21 21:00:00+00:00,9.56,4.428571428571429,615.5571428571429,1.0,-5.1000000000000005,135.40000000000003,2017-04-21 20:00:00+00:00,1,8.881784197001252e-16,0.4000000000000341,4.428571428571429,9.56
852,2017-04-21 21:00:00+00:00,-5.1,135.0,8.6,638.0,5.5,2017-04-21 22:00:00+00:00,6.910000000000001,4.388333333333334,633.0333333333333,1.0,-5.1000000000000005,135.40000000000003,2017-04-21 21:00:00+00:00,1,8.881784197001252e-16,0.4000000000000341,4.388333333333334,6.910000000000001
853,2017-04-21 22:00:00+00:00,-5.1,135.1,6.7,658.0,5.4,2017-04-21 23:00:00+00:00,7.514285714285713,4.14,625.2,1.0,-5.1000000000000005,135.40000000000003,2017-04-21 22:00:00+00:00,1,8.881784197001252e-16,0.3000000000000398,4.14,7.514285714285713
854,2017-04-21 23:00:00+00:00,-5.1,135.1,7.4,641.0,5.2,2017-04-22 00:00:00+00:00,7.815,4.224999999999999,625.3666666666667,1.0,-5.0,136.40000000000003,2017-04-21 23:00:00+00:00,1,0.09999999999999964,1.3000000000000398,4.224999999999999,7.815
855,2017-04-22 00:00:00+00:00,-5.1,135.2,7.8,638.0,5.3,2017-04-22 01:00:00+00:00,7.562857142857143,4.595714285714286,623.0285714285712,1.0,-5.0,136.40000000000003,2017-04-22 00:00:00+00:00,1,0.09999999999999964,1.2000000000000455,4.595714285714286,7.562857142857143
