EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BULK_FLOW_SPEED_km_s,ION_DENSITY_N_cm3,
 2019-09-10T02:00:00.000Z,7.3,269.9,464,2.2,
 2019-09-10T03:00:00.000Z,7.3,269.9,489,2.1,
 2019-09-10T04:00:00.000Z,7.3,270,487,2.2,
 2019-09-10T05:00:00.000Z,7.3,270,499,2,
 2019-09-10T06:00:00.000Z,7.3,270,501,2.7,
 2019-09-10T07:00:00.000Z,7.3,270.1,489,2.6,
 2019-09-10T08:00:00.000Z,7.3,270.1,486,2.4,
 2019-09-10T09:00:00.000Z,7.3,270.2,491,2.9,
 2019-09-10T10:00:00.000Z,7.3,270.2,484,2.2,
 2019-09-10T11:00:00.000Z,7.2,270.2,500,2.8,
 2019-09-10T12:00:00.000Z,7.2,270.3,509,2.8,
 2019-09-10T13:00:00.000Z,7.2,270.3,496,2.2,
 2019-09-10T14:00:00.000Z,7.2,270.4,494,2,
 2019-09-10T15:00:00.000Z,7.2,270.4,485,1.5,
 2019-09-10T16:00:00.000Z,7.2,270.5,479,1.7,
 2019-09-10T17:00:00.000Z,7.2,270.5,474,1.5,
 2019-09-10T18:00:00.000Z,7.2,270.5,476,1.7,
 2019-09-10T19:00:00.000Z,7.2,270.6,473,1.7,
 2019-09-10T20:00:00.000Z,7.2,270.6,468,1.3,
 2019-09-10T21:00:00.000Z,7.2,270.7,464,1.3,
 2019-09-10T22:00:00.000Z,7.2,270.7,461,1.3,
 2019-09-10T23:00:00.000Z,7.2,270.7,455,1.1,
 2019-09-11T00:00:00.000Z,7.2,270.8,449,1.2,
 2019-09-11T01:00:00.000Z,7.2,270.8,455,1.7,
 2019-09-11T02:00:00.000Z,7.2,270.9,453,2.1,
 2019-09-11T03:00:00.000Z,7.2,270.9,452,2.1,
 2019-09-11T04:00:00.000Z,7.2,270.9,447,2.4,
 2019-09-11T05:00:00.000Z,7.2,271,440,2.6,
 2019-09-11T06:00:00.000Z,7.2,271,441,2.4,
 2019-09-11T07:00:00.000Z,7.2,271.1,444,2.1,
 2019-09-11T08:00:00.000Z,7.2,271.1,440,1.9,
 2019-09-11T09:00:00.000Z,7.2,271.1,444,2.4,
 2019-09-11T10:00:00.000Z,7.2,271.2,448,2.8,
 2019-09-11T11:00:00.000Z,7.2,271.2,450,2.4,
 2019-09-11T12:00:00.000Z,7.2,271.3,450,2.6,
 2019-09-11T13:00:00.000Z,7.2,271.3,441,2.5,
 2019-09-11T14:00:00.000Z,7.2,271.3,441,2.4,
 2019-09-11T15:00:00.000Z,7.2,271.4,437,2.2,
 2019-09-11T16:00:00.000Z,7.2,271.4,433,2.2,
 2019-09-11T17:00:00.000Z,7.2,271.5,430,2,
 2019-09-11T18:00:00.000Z,7.2,271.5,419,2.1,
 2019-09-11T19:00:00.000Z,7.2,271.6,415,2,
 2019-09-11T20:00:00.000Z,7.2,271.6,401,2,
 2019-09-11T21:00:00.000Z,7.2,271.6,393,2.1,
 2019-09-11T22:00:00.000Z,7.2,271.7,400,2.3,
 2019-09-11T23:00:00.000Z,7.2,271.7,399,2.4,
 2019-09-12T00:00:00.000Z,7.2,271.8,398,2.6,
 2019-09-12T01:00:00.000Z,7.2,271.8,392,2.7,
 2019-09-12T02:00:00.000Z,7.2,271.8,397,3.3,
 2019-09-12T03:00:00.000Z,7.2,271.9,404,3.4,
 2019-09-12T04:00:00.000Z,7.2,271.9,396,3.4,
 2019-09-12T05:00:00.000Z,7.2,272,401,3.9,
 2019-09-12T06:00:00.000Z,7.2,272,394,4.1,
 2019-09-12T07:00:00.000Z,7.2,272,400,4,
 2019-09-12T08:00:00.000Z,7.2,272.1,411,4.5,
 2019-09-12T09:00:00.000Z,7.2,272.1,410,4.5,
 2019-09-12T10:00:00.000Z,7.2,272.2,413,5.1,
 2019-09-12T11:00:00.000Z,7.2,272.2,412,5.4,
 2019-09-12T12:00:00.000Z,7.2,272.2,416,5.4,
 2019-09-12T13:00:00.000Z,7.2,272.3,413,5.2,
 2019-09-12T14:00:00.000Z,7.2,272.3,415,6.3,
 2019-09-12T15:00:00.000Z,7.2,272.4,410,6.5,
 2019-09-12T16:00:00.000Z,7.2,272.4,411,6.4,
 2019-09-12T17:00:00.000Z,7.2,272.5,404,8,
 2019-09-12T18:00:00.000Z,7.2,272.5,404,10.3,
 2019-09-12T19:00:00.000Z,7.2,272.5,402,11.1,
 2019-09-12T20:00:00.000Z,7.2,272.6,408,9.4,
 2019-09-12T21:00:00.000Z,7.2,272.6,419,6.7,
 2019-09-12T22:00:00.000Z,7.2,272.7,426,8,
 2019-09-12T23:00:00.000Z,7.2,272.7,438,9.6,
 2019-09-13T00:00:00.000Z,7.2,272.7,453,7.5,
 2019-09-13T01:00:00.000Z,7.2,272.8,453,5.5,
 2019-09-13T02:00:00.000Z,7.2,272.8,450,6.7,
 2019-09-13T03:00:00.000Z,7.2,272.9,464,6.9,
 2019-09-13T04:00:00.000Z,7.2,272.9,471,7.3,
 2019-09-13T05:00:00.000Z,7.2,272.9,469,7.6,
 2019-09-13T06:00:00.000Z,7.2,273,467,7.5,
 2019-09-13T07:00:00.000Z,7.2,273,477,6.8,
 2019-09-13T08:00:00.000Z,7.2,273.1,467,6.1,
 2019-09-13T09:00:00.000Z,7.2,273.1,481,6.2,
 2019-09-13T10:00:00.000Z,7.2,273.1,475,5.8,
 2019-09-13T11:00:00.000Z,7.2,273.2,480,4.2,
 2019-09-13T12:00:00.000Z,7.2,273.2,479,5.1,
 2019-09-13T13:00:00.000Z,7.2,273.3,476,4.2,
 2019-09-13T14:00:00.000Z,7.2,273.3,472,4.8,
 2019-09-13T15:00:00.000Z,7.2,273.4,470,4.1,
 2019-09-13T16:00:00.000Z,7.2,273.4,469,3.8,
 2019-09-13T17:00:00.000Z,7.2,273.4,467,2,
 2019-09-13T18:00:00.000Z,7.2,273.5,481,1.3,
 2019-09-13T19:00:00.000Z,7.2,273.5,501,1.4,
 2019-09-13T20:00:00.000Z,7.2,273.6,524,1.7,
 2019-09-13T21:00:00.000Z,7.2,273.6,541,1.7,
 2019-09-13T22:00:00.000Z,7.2,273.6,518,1.6,
 2019-09-13T23:00:00.000Z,7.2,273.7,514,1.5,
 2019-09-14T00:00:00.000Z,7.2,273.7,506,1.4,
 2019-09-14T01:00:00.000Z,7.2,273.8,495,1.4,
 2019-09-14T02:00:00.000Z,7.2,273.8,483,1.3,
 2019-09-14T03:00:00.000Z,7.2,273.8,478,1.2,
 2019-09-14T04:00:00.000Z,7.2,273.9,486,1.5,
 2019-09-14T05:00:00.000Z,7.2,273.9,489,1.7,
 2019-09-14T06:00:00.000Z,7.2,274,479,1.6,
 2019-09-14T07:00:00.000Z,7.2,274,474,1.7,
 2019-09-14T08:00:00.000Z,7.2,274,476,2,
 2019-09-14T09:00:00.000Z,7.2,274.1,465,2.2,
 2019-09-14T10:00:00.000Z,7.2,274.1,465,2.4,
 2019-09-14T11:00:00.000Z,7.2,274.2,456,2.6,
 2019-09-14T12:00:00.000Z,7.2,274.2,461,3.3,
 2019-09-14T13:00:00.000Z,7.2,274.3,457,3.3,
 2019-09-14T14:00:00.000Z,7.2,274.3,451,3.3,
 2019-09-14T15:00:00.000Z,7.2,274.3,452,3.9,
 2019-09-14T16:00:00.000Z,7.2,274.4,447,3.6,
 2019-09-14T17:00:00.000Z,7.2,274.4,445,3.4,
 2019-09-14T18:00:00.000Z,7.2,274.5,454,2.9,
 2019-09-14T19:00:00.000Z,7.2,274.5,441,2.9,
 2019-09-14T20:00:00.000Z,7.2,274.5,434,3.4,
 2019-09-14T21:00:00.000Z,7.2,274.6,429,3.7,
 2019-09-14T22:00:00.000Z,7.2,274.6,427,3.7,
 2019-09-14T23:00:00.000Z,7.2,274.7,421,3.5,
 2019-09-15T00:00:00.000Z,7.2,274.7,421,3.9,
