,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_BR_nT,OMNI_BT_nT,OMNI_BN_nT,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncm3,OMNI_TEMP_DegK,EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,PIONEER_DIST_Au,PIONEER_LAT_deg,PIONEER_LONG_deg,PIONEER_BR_nT,PIONEER_BT_nT,PIONEER_BN_nT,PIONEER_MAG_AVG_nT,PIONEER_SPEED_kms,PIONEER_DENSITY_Ncm3,PIONEER_TEMP_DegK,new_time,Time_offset_hours
101,1972-05-07 23:00:00+00:00,-3.4,151.9,2.6,0.5,1.3,3.3,399,3.7,53736,1972-05-09 05:00:00+00:00,1.38,-4.9,156.1,0.2426,-1.6292,-0.458,1.8354,404.4,1.5875,18828,1972-05-07 23:00:00+00:00,30
102,1972-05-08 00:00:00+00:00,-3.4,152,2,-2,1.8,3.5,398,3.7,41908,1972-05-09 06:00:00+00:00,1.38,-4.9,156.1,-0.0947,-1.7961,-0.5992,1.9907,409.4,1.3794,16283,1972-05-08 00:00:00+00:00,30
103,1972-05-08 01:00:00+00:00,-3.4,152,1.5,-2.1,0.8,3.2,399,4.3,40854,1972-05-09 07:00:00+00:00,1.38,-4.9,156.2,-0.6251,-1.5402,-0.8346,1.9405,405.9,1.8167,29522,1972-05-08 01:00:00+00:00,30
104,1972-05-08 02:00:00+00:00,-3.4,152,1.2,-2.2,0.1,3,398,4.8,37250,1972-05-09 08:00:00+00:00,1.38,-4.9,156.2,1.0035,-0.9844,0.3009,1.929,395.9,1.5074,30576,1972-05-08 02:00:00+00:00,30
105,1972-05-08 03:00:00+00:00,-3.4,152.1,1.1,-2.2,0.2,2.8,397,5.3,37012,1972-05-09 09:00:00+00:00,1.38,-4.9,156.2,1.0976,-0.6271,0.3927,1.7307,398.3,1.4472,31134,1972-05-08 03:00:00+00:00,30
106,1972-05-08 04:00:00+00:00,-3.4,152.1,2.8,-0.8,1,3.3,395,4.6,37193,1972-05-09 10:00:00+00:00,1.38,-4.9,156.3,1.6458,-0.2688,0.1973,1.8499,394,1.4781,38703,1972-05-08 04:00:00+00:00,30
107,1972-05-08 05:00:00+00:00,-3.4,152.2,-0.1,-2.6,-1.4,3.1,395,6.3,32964,1972-05-09 11:00:00+00:00,1.38,-4.9,156.2,1.7577,0.1399,0.8534,1.9762,391.5,1.6634,44124,1972-05-08 05:00:00+00:00,30
108,1972-05-08 06:00:00+00:00,-3.4,152.2,-1.3,-2.6,-1.3,3.4,395,6.4,34421,1972-05-09 12:00:00+00:00,1.38,-4.9,156.3,1.8035,0.0142,0.7955,1.9872,399.4,1.6115,47563,1972-05-08 06:00:00+00:00,30
109,1972-05-08 07:00:00+00:00,-3.4,152.2,-1.1,-3.4,-0.4,3.6,394,6.7,34824,1972-05-09 13:00:00+00:00,1.38,-4.9,156.3,1.8232,-0.2927,0.6147,1.951,397,1.4896,42518,1972-05-08 07:00:00+00:00,30
110,1972-05-08 08:00:00+00:00,-3.4,152.3,-0.9,-3.1,1,3.5,393,6.5,33014,1972-05-09 14:00:00+00:00,1.38,-4.9,156.3,1.9264,-0.3396,0.4958,2.025,394.6,1.4949,32564,1972-05-08 08:00:00+00:00,30
111,1972-05-08 09:00:00+00:00,-3.4,152.3,1,-2.6,1.1,3.2,389,6,33134,1972-05-09 15:00:00+00:00,1.38,-4.9,156.4,1.9515,-0.2643,0.307,2.0103,393.6,1.4315,36972,1972-05-08 09:00:00+00:00,30
112,1972-05-08 10:00:00+00:00,-3.4,152.4,2,-2.6,1.3,3.5,386,5.2,34050,1972-05-09 16:00:00+00:00,1.38,-4.9,156.4,1.9964,0.1864,0.2313,2.0257,392.5,1.7228,41617,1972-05-08 10:00:00+00:00,30
113,1972-05-08 11:00:00+00:00,-3.4,152.4,2.1,-2.7,0.3,3.5,383,5.6,40302,1972-05-09 17:00:00+00:00,1.39,-4.9,156.4,2.0352,-0.4512,0.0284,2.0953,390.2,1.6963,36144,1972-05-08 11:00:00+00:00,30
114,1972-05-08 12:00:00+00:00,-3.4,152.4,1.3,-2.1,-0.1,2.8,381,6.2,41917,1972-05-09 18:00:00+00:00,1.39,-4.9,156.5,1.9568,-0.6806,0.2623,2.102,391.3,1.851,44135,1972-05-08 12:00:00+00:00,30
115,1972-05-08 13:00:00+00:00,-3.4,152.5,0.6,-1.3,-1,2.1,384,7.2,39605,1972-05-09 19:00:00+00:00,1.39,-4.9,156.5,2.0288,-0.8871,0.0883,2.2311,391.5,1.7927,35896,1972-05-08 13:00:00+00:00,30
116,1972-05-08 15:00:00+00:00,-3.4,152.6,-1.8,3.6,-0.7,4.1,368,4.6,45211,1972-05-09 21:00:00+00:00,1.39,-4.8,156.6,1.9095,-0.0875,-0.2285,2.1846,386.3,2.295,62636,1972-05-08 15:00:00+00:00,30
117,1972-05-08 16:00:00+00:00,-3.4,152.6,-2.6,4.3,-0.4,5.1,368,3.8,41024,1972-05-09 22:00:00+00:00,1.39,-4.8,156.5,1.9806,0.2741,-0.2396,2.2633,373.1,1.8939,50121,1972-05-08 16:00:00+00:00,30
118,1972-05-08 17:00:00+00:00,-3.3,152.6,-2.4,4.1,-0.2,4.7,369,4.5,43793,1972-05-09 23:00:00+00:00,1.39,-4.8,156.6,1.2682,-0.1433,-0.043,2.0341,383.6,1.5946,28890,1972-05-08 17:00:00+00:00,30
119,1972-05-08 18:00:00+00:00,-3.3,152.7,-3.3,4,-0.3,5.3,366,4.2,38881,1972-05-10 00:00:00+00:00,1.39,-4.8,156.6,1.6634,-1.0277,0.5406,2.0752,371,2.1081,40609,1972-05-08 18:00:00+00:00,30
120,1972-05-08 21:00:00+00:00,-3.3,152.8,-3.1,-3.1,0.9,4.7,356,7.8,58208,1972-05-10 03:00:00+00:00,1.39,-4.8,156.7,1.2856,-0.9111,-0.2762,1.8612,372.8,1.7425,24275,1972-05-08 21:00:00+00:00,30
121,1972-05-08 22:00:00+00:00,-3.3,152.8,-2.7,-3.7,0.2,4.7,351,8.4,57570,1972-05-10 04:00:00+00:00,1.39,-4.8,156.7,1.6075,-0.5811,-0.2573,2.209,367.7,2.1364,50004,1972-05-08 22:00:00+00:00,30
122,1972-05-08 23:00:00+00:00,-3.3,152.9,0.2,-4.8,0.5,5.1,345,7.9,44054,1972-05-10 05:00:00+00:00,1.39,-4.8,156.8,1.5734,-1.4442,-0.2666,2.2699,366.4,2.1243,41237,1972-05-08 23:00:00+00:00,30
123,1972-05-09 02:00:00+00:00,-3.3,153,-0.5,1.1,-0.4,3,342,10.4,60440,1972-05-10 08:00:00+00:00,1.39,-4.8,156.9,1.8521,0.63,1.5212,2.602,372,2.3838,39659,1972-05-09 02:00:00+00:00,30
124,1972-05-09 03:00:00+00:00,-3.3,153,1.7,-1.7,1.3,3.6,346,10.7,44678,1972-05-10 09:00:00+00:00,1.39,-4.8,156.8,1.2187,0.9763,1.7118,2.4748,375.4,2.303,25925,1972-05-09 03:00:00+00:00,30
125,1972-05-09 05:00:00+00:00,-3.3,153.1,4.6,-5.9,2.9,8.3,370,9.8,89378,1972-05-10 11:00:00+00:00,1.39,-4.8,156.9,1.2102,1.6136,-1.4873,2.5424,370.5,2.9786,14984,1972-05-09 05:00:00+00:00,30
126,1972-05-09 06:00:00+00:00,-3.3,153.2,0.6,-1.5,-0.5,9.9,391,9.7,154569,1972-05-10 12:00:00+00:00,1.39,-4.8,156.9,1.3111,0.3136,-2.1152,2.58,366.8,2.7669,34217,1972-05-09 06:00:00+00:00,30
127,1972-05-09 07:00:00+00:00,-3.3,153.2,0.9,1.5,-5.8,8.4,434,10.1,204305,1972-05-10 13:00:00+00:00,1.39,-4.8,157,1.0917,-0.2239,-2.2532,2.5915,371.2,3.4925,14808,1972-05-09 07:00:00+00:00,30
128,1972-05-09 08:00:00+00:00,-3.3,153.2,-4,-0.6,-6.4,8.9,403,8.8,182634,1972-05-10 14:00:00+00:00,1.39,-4.8,157,2.1045,-2.4043,-0.7742,3.5773,367.3,3.5333,20234,1972-05-09 08:00:00+00:00,30
129,1972-05-09 09:00:00+00:00,-3.3,153.3,-7.1,3.9,1.1,9,372,8.4,164831,1972-05-10 15:00:00+00:00,1.39,-4.8,157,3.1784,-3.7616,-0.4042,5.2057,397.5,7.9412,32823,1972-05-09 09:00:00+00:00,30
130,1972-05-09 10:00:00+00:00,-3.3,153.3,-6,5.1,1.2,8.8,375,7.9,174600,1972-05-10 16:00:00+00:00,1.39,-4.8,157.1,-1.0174,1.161,1.0753,4.1655,389.5,6.7011,27579,1972-05-09 10:00:00+00:00,30
131,1972-05-10 08:00:00+00:00,-3.2,154.2,-0.3,3.6,-2.8,5.5,413,6,82505,1972-05-11 14:00:00+00:00,1.4,-4.7,157.7,0.9174,-0.6737,-0.52,2.6255,327.9,5.2712,24235,1972-05-10 08:00:00+00:00,30
132,1972-05-10 09:00:00+00:00,-3.2,154.2,-3,3.2,-2.6,5.8,383,5.4,96051,1972-05-11 15:00:00+00:00,1.4,-4.7,157.7,0.0852,0.3362,-0.5581,2.2084,339.5,2.4238,102810,1972-05-10 09:00:00+00:00,30
133,1972-05-10 10:00:00+00:00,-3.2,154.3,-2.6,1,-3.3,5.1,394,5.7,94418,1972-05-11 16:00:00+00:00,1.4,-4.7,157.8,-0.2168,0.183,-1.2432,1.9615,346.7,2.9097,94434,1972-05-10 10:00:00+00:00,30
134,1972-05-10 11:00:00+00:00,-3.2,154.3,-3.8,0.9,-3.9,5.8,388,5.3,77650,1972-05-11 17:00:00+00:00,1.4,-4.7,157.8,-0.2692,0.0775,-1.998,2.6931,368.5,3.0904,81106,1972-05-10 11:00:00+00:00,30
135,1972-05-10 14:00:00+00:00,-3.1,154.4,-3,5,-0.7,6.3,378,5.4,78942,1972-05-11 20:00:00+00:00,1.4,-4.7,157.8,-3.3925,1.9042,2.0254,4.4464,377.7,2.6945,58183,1972-05-10 14:00:00+00:00,30
136,1972-05-10 15:00:00+00:00,-3.1,154.5,-3.3,4.2,1.4,6,371,5.6,82617,1972-05-11 21:00:00+00:00,1.4,-4.7,157.8,-2.3579,2.3819,0.6878,4.0244,383.3,2.7562,122614,1972-05-10 15:00:00+00:00,30
137,1972-05-10 16:00:00+00:00,-3.1,154.5,-1.9,4.7,0.5,5.6,378,5.3,86844,1972-05-11 22:00:00+00:00,1.4,-4.7,157.9,-1.4525,2.4205,-0.5933,3.429,378.6,3.7782,107938,1972-05-10 16:00:00+00:00,30
138,1972-05-10 17:00:00+00:00,-3.1,154.6,0,4.8,0.9,5.4,388,6,81178,1972-05-11 23:00:00+00:00,1.41,-4.7,157.9,-1.1632,2.3188,-0.4444,3.388,391.3,3.3307,143783,1972-05-10 17:00:00+00:00,30
139,1972-05-10 18:00:00+00:00,-3.1,154.6,-0.8,3.9,-2.2,5.2,384,5.5,82326,1972-05-12 00:00:00+00:00,1.41,-4.7,157.9,-0.9418,2.6734,1.678,3.6897,399,2.5977,81149,1972-05-10 18:00:00+00:00,30
140,1972-05-10 19:00:00+00:00,-3.1,154.6,-2.4,4.6,1.5,5.5,374,5.6,80058,1972-05-12 01:00:00+00:00,1.41,-4.7,158,-0.4151,2.6423,0.6055,3.6065,392.7,3.0993,102689,1972-05-10 19:00:00+00:00,30
141,1972-05-10 20:00:00+00:00,-3.1,154.7,-1.2,3,-2.3,5.1,381,6,87275,1972-05-12 02:00:00+00:00,1.41,-4.7,158,0.6002,2.944,-0.7581,3.2893,410.3,2.5027,69697,1972-05-10 20:00:00+00:00,30
142,1972-05-10 21:00:00+00:00,-3.1,154.7,-1,2.9,-0.7,4.9,382,6.8,90075,1972-05-12 03:00:00+00:00,1.41,-4.7,158,-1.2194,1.9441,0.2633,3.1241,385.5,2.4777,77723,1972-05-10 21:00:00+00:00,30
143,1972-05-10 22:00:00+00:00,-3.1,154.8,-2.9,0.1,0.9,4.2,374,6.7,96857,1972-05-12 04:00:00+00:00,1.41,-4.7,158.1,-0.4715,3.2202,-0.4249,3.4429,393.5,2.4481,80068,1972-05-10 22:00:00+00:00,30
144,1972-05-10 23:00:00+00:00,-3.1,154.8,-1.7,-0.3,-0.6,4.7,388,6.4,101192,1972-05-12 05:00:00+00:00,1.41,-4.7,158.1,-0.6343,3.3666,-0.0856,3.5636,410.2,2.1658,51358,1972-05-10 23:00:00+00:00,30
145,1972-05-11 00:00:00+00:00,-3.1,154.8,-0.5,-5.2,-1.4,5.7,387,6.7,89740,1972-05-12 06:00:00+00:00,1.41,-4.7,158.1,-1.7957,2.7474,-0.524,3.5695,381.3,3.0364,81092,1972-05-11 00:00:00+00:00,30
146,1972-05-11 01:00:00+00:00,-3.1,154.9,-0.4,-4.2,0.1,5.3,388,6.9,103031,1972-05-12 07:00:00+00:00,1.41,-4.7,158.1,-0.1445,3.0361,-1.4417,3.5751,398.3,2.1601,65101,1972-05-11 01:00:00+00:00,30
147,1972-05-11 02:00:00+00:00,-3.1,154.9,-1.8,-3.1,3,5.4,384,7.3,111349,1972-05-12 08:00:00+00:00,1.41,-4.7,158.1,-0.3391,0.4047,1.1416,3.7563,386.8,2.2175,55680,1972-05-11 02:00:00+00:00,30
148,1972-05-11 06:00:00+00:00,-3.1,155.1,-2.3,1.2,2.5,5.9,380,7.1,129589,1972-05-12 12:00:00+00:00,1.41,-4.7,158.3,-0.5105,2.9564,-1.1222,3.6213,388.6,3.3256,93140,1972-05-11 06:00:00+00:00,30
149,1972-05-11 07:00:00+00:00,-3.1,155.1,-2.3,0.7,4.7,6.1,379,7.4,121523,1972-05-12 13:00:00+00:00,1.41,-4.7,158.3,-2.0236,2.7961,-0.4892,3.7456,369.1,2.6605,76237,1972-05-11 07:00:00+00:00,30
150,1972-05-11 08:00:00+00:00,-3.1,155.2,0,5.2,0,6.2,388,7.4,124915,1972-05-12 14:00:00+00:00,1.41,-4.7,158.3,-0.7413,3.2507,1.3435,3.7344,384.6,2.8951,56016,1972-05-11 08:00:00+00:00,30
151,1972-05-11 09:00:00+00:00,-3.1,155.2,-1.9,4,2.7,6.3,383,7.1,128179,1972-05-12 15:00:00+00:00,1.41,-4.7,158.4,-1.7562,2.0642,1.1166,3.143,368.3,5.0762,118665,1972-05-11 09:00:00+00:00,30
152,1972-05-11 10:00:00+00:00,-3.1,155.2,-3.1,3.4,3.2,6.7,382,6.9,125142,1972-05-12 16:00:00+00:00,1.41,-4.7,158.4,-0.9384,1.713,0.028,3.3559,381.8,3.8404,92792,1972-05-11 10:00:00+00:00,30
153,1972-05-11 11:00:00+00:00,-3,155.3,-1.5,4.7,0.2,6.5,387,6.9,129244,1972-05-12 17:00:00+00:00,1.41,-4.7,158.3,-0.7801,1.1097,-2.7337,3.3416,381.4,3.6848,67367,1972-05-11 11:00:00+00:00,30
154,1972-05-11 12:00:00+00:00,-3,155.3,-1.5,6.2,1.3,7,384,6.5,123658,1972-05-12 18:00:00+00:00,1.41,-4.6,158.4,-0.4788,-1.0659,-0.9812,3.18,390.1,3.9379,74378,1972-05-11 12:00:00+00:00,30
155,1972-05-11 13:00:00+00:00,-3,155.4,-0.1,5.8,-0.3,6.7,390,6.4,128603,1972-05-12 19:00:00+00:00,1.41,-4.6,158.4,-0.7585,-2.8121,-0.1192,3.4798,392.3,3.99,73795,1972-05-11 13:00:00+00:00,30
156,1972-05-11 14:00:00+00:00,-3,155.4,-2,5.3,1.6,6.6,387,6.4,121517,1972-05-12 20:00:00+00:00,1.41,-4.6,158.5,-2.8659,-1.1128,0.48,3.607,380.7,3.3699,91313,1972-05-11 14:00:00+00:00,30
157,1972-05-11 15:00:00+00:00,-3,155.4,-1.1,5.4,1.2,6.5,392,6.6,120138,1972-05-12 21:00:00+00:00,1.41,-4.6,158.5,-3.0567,0.0432,-0.8914,3.3516,367.2,4.4851,107305,1972-05-11 15:00:00+00:00,30
158,1972-05-11 16:00:00+00:00,-3,155.5,0,5.3,0.5,6.3,397,6.7,128622,1972-05-12 22:00:00+00:00,1.41,-4.6,158.5,-1.1884,-1.048,-1.6871,2.9365,380.8,3.9394,77775,1972-05-11 16:00:00+00:00,30
159,1972-05-11 17:00:00+00:00,-3,155.5,2.2,2.1,-4.5,6.4,404,7.5,136154,1972-05-12 23:00:00+00:00,1.41,-4.6,158.6,-0.3586,0.6515,0.6348,3.1586,394.1,3.3766,88307,1972-05-11 17:00:00+00:00,30
160,1972-05-11 18:00:00+00:00,-3,155.6,-0.5,4.5,-0.8,5.9,395,6.8,137346,1972-05-13 00:00:00+00:00,1.41,-4.6,158.6,-1.4264,-1.4473,0.6249,2.7093,382.1,3.7429,87151,1972-05-11 18:00:00+00:00,30
161,1972-05-11 19:00:00+00:00,-3,155.6,-2.5,3.6,0.3,5.5,387,6.1,128937,1972-05-13 01:00:00+00:00,1.42,-4.6,158.6,-3.0689,0.1274,0.4236,3.2384,380.3,3.9775,104505,1972-05-11 19:00:00+00:00,30
162,1972-05-11 20:00:00+00:00,-3,155.6,-1.3,2.8,1,5.4,395,5.8,110779,1972-05-13 02:00:00+00:00,1.42,-4.6,158.7,-2.2014,1.7532,0.8759,3.5016,379.2,4.5957,91037,1972-05-11 20:00:00+00:00,30
163,1972-05-11 21:00:00+00:00,-3,155.7,-2.2,3.8,0.9,5,392,6,115435,1972-05-13 03:00:00+00:00,1.42,-4.6,158.7,-1.7272,2.1336,1.5401,3.9574,379.2,3.9181,96951,1972-05-11 21:00:00+00:00,30
164,1972-05-11 22:00:00+00:00,-3,155.7,-4.1,2.9,1.2,5.3,379,5.2,108561,1972-05-13 04:00:00+00:00,1.42,-4.6,158.6,-1.3792,-1.4973,2.2235,3.7411,382,3.3579,67767,1972-05-11 22:00:00+00:00,30
165,1972-05-11 23:00:00+00:00,-3,155.8,-3.4,2.8,0.9,5.2,383,5.5,109748,1972-05-13 05:00:00+00:00,1.42,-4.6,158.7,-1.7696,-0.181,1.5855,3.7138,386.1,2.9868,60759,1972-05-11 23:00:00+00:00,30
166,1972-05-12 00:00:00+00:00,-3,155.8,-3.6,2,0.9,5,380,5.8,108685,1972-05-13 06:00:00+00:00,1.42,-4.6,158.7,-0.8567,3.4148,0.1757,3.7366,393.8,2.8768,82976,1972-05-12 00:00:00+00:00,30
167,1972-05-12 02:00:00+00:00,-3,155.9,-2,4.7,-0.2,5.8,385,6.2,97441,1972-05-13 08:00:00+00:00,1.42,-4.6,158.8,-0.292,3.1028,-0.7744,3.9892,381.9,3.5368,79450,1972-05-12 02:00:00+00:00,30
168,1972-05-12 03:00:00+00:00,-3,155.9,-0.8,4.2,-1.8,5.7,397,7.4,108175,1972-05-13 09:00:00+00:00,1.42,-4.6,158.8,-0.6364,3.3613,-0.0446,3.8542,390.3,2.7666,40128,1972-05-12 03:00:00+00:00,30
169,1972-05-12 04:00:00+00:00,-3,156,-2.7,2.5,-1.8,5.6,390,7.1,103793,1972-05-13 10:00:00+00:00,1.42,-4.6,158.9,-1.3228,1.1536,1.0709,3.4157,391.6,3.8687,97768,1972-05-12 04:00:00+00:00,30
170,1972-05-12 05:00:00+00:00,-3,156,0.5,0.4,-4,5.7,402,7.9,100748,1972-05-13 11:00:00+00:00,1.42,-4.6,158.9,-1.7488,2.6625,1.8211,3.8304,389.6,3.5973,105390,1972-05-12 05:00:00+00:00,30
171,1972-05-12 06:00:00+00:00,-3,156,1.7,3.8,-1.8,5.6,405,8.4,95098,1972-05-13 12:00:00+00:00,1.42,-4.6,158.9,-2.1988,1.5184,-0.6953,4.0264,393,3.9461,83614,1972-05-12 06:00:00+00:00,30
172,1972-05-12 07:00:00+00:00,-3,156.1,1.4,5.7,-0.2,5.9,400,7.4,87370,1972-05-13 13:00:00+00:00,1.42,-4.6,159,-1.1742,2.1242,-0.6979,3.6889,390.1,2.897,87339,1972-05-12 07:00:00+00:00,30
173,1972-05-12 08:00:00+00:00,-2.9,156.1,0.1,6,-1.5,6.3,395,6.1,72594,1972-05-13 14:00:00+00:00,1.42,-4.6,159,-0.9099,2.1206,0.9483,3.7999,392.7,3.4024,98263,1972-05-12 08:00:00+00:00,30
174,1972-05-12 09:00:00+00:00,-2.9,156.2,0.7,5.5,-1.3,5.8,394,6.7,70459,1972-05-13 15:00:00+00:00,1.42,-4.6,158.9,-1.2263,2.8399,1.2108,3.8211,397.6,3.2747,102308,1972-05-12 09:00:00+00:00,30
175,1972-05-12 10:00:00+00:00,-2.9,156.2,-1.1,-3.1,-0.3,5.4,386,6.4,81636,1972-05-13 16:00:00+00:00,1.42,-4.6,159,-0.7052,2.5921,-1.5827,3.7816,395.2,2.9823,65353,1972-05-12 10:00:00+00:00,30
176,1972-05-12 11:00:00+00:00,-2.9,156.2,-2.4,-0.1,-1.4,4.6,382,7.3,95863,1972-05-13 17:00:00+00:00,1.42,-4.6,159,-1.1956,2.7001,0.4652,3.4979,375.6,3.615,138780,1972-05-12 11:00:00+00:00,30
177,1972-05-12 12:00:00+00:00,-2.9,156.3,-3,5.3,-1.3,6.2,380,7.1,85113,1972-05-13 18:00:00+00:00,1.42,-4.6,159,-0.9695,2.8072,-0.1589,3.4478,394.3,4.0577,60506,1972-05-12 12:00:00+00:00,30
178,1972-05-12 13:00:00+00:00,-2.9,156.3,-2.8,3.9,-0.8,5.1,381,8.6,104001,1972-05-13 19:00:00+00:00,1.42,-4.6,159.1,-1.136,3.0014,0.283,3.4409,390.8,2.3053,55095,1972-05-12 13:00:00+00:00,30
179,1972-05-12 14:00:00+00:00,-2.9,156.4,-2.2,2.9,-0.7,4.6,378,6.9,109919,1972-05-13 20:00:00+00:00,1.42,-4.6,159.1,-2.1373,2.3553,-0.491,3.3768,388.5,4.4961,47102,1972-05-12 14:00:00+00:00,30
180,1972-05-12 15:00:00+00:00,-2.9,156.4,-0.8,3.9,0.4,4.3,385,6.8,113552,1972-05-13 21:00:00+00:00,1.42,-4.6,159.1,-1.5986,2.6611,-0.2075,3.2829,390.6,2.6577,35084,1972-05-12 15:00:00+00:00,30
181,1972-05-12 16:00:00+00:00,-2.9,156.4,-0.7,2.4,2.5,3.8,383,6.6,101595,1972-05-13 22:00:00+00:00,1.42,-4.6,159.2,-0.4696,3.1746,0.0293,3.3687,403.1,2.3614,34768,1972-05-12 16:00:00+00:00,30
182,1972-05-12 17:00:00+00:00,-2.9,156.5,-1.2,2.8,2.1,4.8,380,5.8,92678,1972-05-13 23:00:00+00:00,1.42,-4.6,159.2,-1.2789,2.6039,1.1299,3.2475,387.5,2.4341,39493,1972-05-12 17:00:00+00:00,30
183,1972-05-12 19:00:00+00:00,-2.9,156.6,-3.6,1.3,3.4,5.5,368,5.1,81192,1972-05-14 01:00:00+00:00,1.42,-4.6,159.3,-0.0853,2.5287,-1.3,3.4957,406.1,2.0953,52352,1972-05-12 19:00:00+00:00,30
184,1972-05-12 20:00:00+00:00,-2.9,156.6,-2.7,-0.4,4.8,5.7,373,4.6,57785,1972-05-14 02:00:00+00:00,1.42,-4.6,159.2,0.4008,3.1817,0.0814,3.5847,399.2,2.3932,44458,1972-05-12 20:00:00+00:00,30
185,1972-05-12 21:00:00+00:00,-2.9,156.6,-3.6,2.4,1.9,5.3,364,6,81008,1972-05-14 03:00:00+00:00,1.42,-4.6,159.3,0.0058,3.2229,1.1878,3.5286,396.8,2.3301,42039,1972-05-12 21:00:00+00:00,30
186,1972-05-12 22:00:00+00:00,-2.9,156.7,-3.6,2.7,-0.6,5,360,6.4,88149,1972-05-14 04:00:00+00:00,1.43,-4.6,159.3,0.416,3.1366,0.63,3.393,394.7,2.1086,45369,1972-05-12 22:00:00+00:00,30
187,1972-05-12 23:00:00+00:00,-2.9,156.7,-2.7,3.1,-3.1,5.3,364,6.3,76701,1972-05-14 05:00:00+00:00,1.43,-4.6,159.3,-0.017,2.8323,0.4413,3.1561,382.6,2.8876,65729,1972-05-12 23:00:00+00:00,30
188,1972-05-13 01:00:00+00:00,-2.9,156.8,-1.2,3.1,-1,5.2,371,5.7,80312,1972-05-14 07:00:00+00:00,1.43,-4.5,159.4,-0.8253,1.6187,-1.7532,2.7452,386.7,2.3705,32481,1972-05-13 01:00:00+00:00,30
189,1972-05-13 06:00:00+00:00,-2.8,157,-2.8,2.6,-1.6,5,362,6,80446,1972-05-14 12:00:00+00:00,1.43,-4.5,159.6,-1.1431,2.6353,0.1792,2.9798,365.9,2.8639,31819,1972-05-13 06:00:00+00:00,30
190,1972-05-13 07:00:00+00:00,-2.8,157,-2.2,-0.5,1.2,4.7,372,5.4,82463,1972-05-14 13:00:00+00:00,1.43,-4.5,159.5,-0.0802,2.6042,-0.4507,2.8354,374.1,2.3838,30382,1972-05-13 07:00:00+00:00,30
191,1972-05-13 08:00:00+00:00,-2.8,157.1,-1.3,-3.7,3.3,5.3,380,5,62648,1972-05-14 14:00:00+00:00,1.43,-4.5,159.5,-0.8354,1.8995,-0.3032,2.5208,381.3,2.5918,29015,1972-05-13 08:00:00+00:00,30
192,1972-05-13 09:00:00+00:00,-2.8,157.1,-3.5,-2.6,2,5.2,365,5.5,66292,1972-05-14 15:00:00+00:00,1.43,-4.5,159.6,-1.7762,-0.5009,1.3917,3.1092,370.3,3.2513,51513,1972-05-13 09:00:00+00:00,30
193,1972-05-13 11:00:00+00:00,-2.8,157.2,-4.1,-2.5,0.6,5.3,355,5.4,56642,1972-05-14 17:00:00+00:00,1.43,-4.5,159.6,-0.1896,-0.0369,-0.6198,2.3541,372.7,3.2861,87693,1972-05-13 11:00:00+00:00,30
194,1972-05-13 12:00:00+00:00,-2.8,157.2,-4.5,-2.1,0.9,5.3,353,5.6,54725,1972-05-14 18:00:00+00:00,1.43,-4.5,159.7,-1.8815,0.6875,1.231,2.5868,367.7,2.5609,78149,1972-05-13 12:00:00+00:00,30
195,1972-05-13 13:00:00+00:00,-2.8,157.3,-4.3,-0.9,2.9,5.5,353,5.8,47864,1972-05-14 19:00:00+00:00,1.43,-4.5,159.7,-1.9493,-0.8451,1.7515,3.0174,369.2,2.5744,51022,1972-05-13 13:00:00+00:00,30
196,1972-05-14 16:00:00+00:00,-2.7,158.4,-2.1,5.3,0.8,5.9,346,4.4,55182,1972-05-15 22:00:00+00:00,1.44,-4.4,160.5,-1.5497,2.1055,-1.0169,3.3251,362.3,2.2482,37886,1972-05-14 16:00:00+00:00,30
197,1972-05-14 17:00:00+00:00,-2.7,158.4,-0.9,5.5,0.2,6,358,4.3,55765,1972-05-15 23:00:00+00:00,1.44,-4.4,160.4,-0.8937,3.1255,-0.3887,3.6077,365.5,1.9743,17556,1972-05-14 17:00:00+00:00,30
198,1972-05-14 18:00:00+00:00,-2.7,158.4,-2.8,4.6,-1.9,6,353,4,51646,1972-05-16 00:00:00+00:00,1.44,-4.4,160.4,-1.3577,3.251,0.2798,3.6026,358.4,1.6417,18109,1972-05-14 18:00:00+00:00,30
199,1972-05-14 19:00:00+00:00,-2.7,158.5,-3.3,4.9,-0.2,6.3,344,4.7,51282,1972-05-16 01:00:00+00:00,1.44,-4.4,160.5,-1.4503,3.1122,0.248,3.4996,360.9,2.3208,51345,1972-05-14 19:00:00+00:00,30
200,1972-05-14 20:00:00+00:00,-2.7,158.5,-2.9,4.9,0.9,6.3,344,4.4,51843,1972-05-16 02:00:00+00:00,1.44,-4.4,160.5,-1.3194,2.7954,-0.8253,3.4176,349.9,1.5145,7782,1972-05-14 20:00:00+00:00,30
201,1972-05-14 21:00:00+00:00,-2.7,158.6,-2.6,5.6,0.7,6.2,349,4.9,45915,1972-05-16 03:00:00+00:00,1.44,-4.4,160.5,-1.9967,2.2468,0.7868,3.3369,346.1,2.3627,38886,1972-05-14 21:00:00+00:00,30
