EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncc
 2018-07-25T04:00:00.000Z,5.1,224.8,3.8,583,2.6
 2018-07-25T05:00:00.000Z,5.1,224.8,3.8,586,2.5
 2018-07-25T06:00:00.000Z,5.1,224.9,4,569,2.7
 2018-07-25T07:00:00.000Z,5.1,224.9,4.1,557,2.6
 2018-07-25T08:00:00.000Z,5.1,224.9,3.6,561,2.8
 2018-07-25T09:00:00.000Z,5.1,225,4.5,551,2.4
 2018-07-25T10:00:00.000Z,5.1,225,4.5,550,2.5
 2018-07-25T11:00:00.000Z,5.1,225.1,4.2,550,2.4
 2018-07-25T12:00:00.000Z,5.1,225.1,4,561,2.5
 2018-07-25T13:00:00.000Z,5.2,225.1,3.8,586,2.4
 2018-07-25T14:00:00.000Z,5.2,225.2,3.9,572,2.3
 2018-07-25T15:00:00.000Z,5.2,225.2,3.7,567,2.5
 2018-07-25T16:00:00.000Z,5.2,225.3,3.7,565,2.6
 2018-07-25T17:00:00.000Z,5.2,225.3,3.7,550,2.4
 2018-07-25T18:00:00.000Z,5.2,225.3,3.7,540,2.3
 2018-07-25T19:00:00.000Z,5.2,225.4,3.7,538,2.4
 2018-07-25T20:00:00.000Z,5.2,225.4,3.3,547,2.1
 2018-07-25T21:00:00.000Z,5.2,225.5,3,540,2
 2018-07-25T22:00:00.000Z,5.2,225.5,3.1,546,2
 2018-07-25T23:00:00.000Z,5.2,225.5,3.1,529,2.1
 2018-07-26T00:00:00.000Z,5.2,225.6,2.4,535,2
 2018-07-26T01:00:00.000Z,5.2,225.6,2.7,509,2
 2018-07-26T02:00:00.000Z,5.2,225.7,3,492,1.9
 2018-07-26T03:00:00.000Z,5.2,225.7,2.9,487,1.7
 2018-07-26T04:00:00.000Z,5.2,225.7,3,479,1.7
 2018-07-26T05:00:00.000Z,5.2,225.8,2.8,474,1.9
 2018-07-26T06:00:00.000Z,5.2,225.8,2.7,462,2.2
 2018-07-26T07:00:00.000Z,5.2,225.9,3.3,454,1.9
 2018-07-26T08:00:00.000Z,5.2,225.9,3.2,449,1.9
 2018-07-26T09:00:00.000Z,5.2,225.9,3.4,440,2.1
 2018-07-26T10:00:00.000Z,5.2,226,3.2,469,2.1
 2018-07-26T11:00:00.000Z,5.2,226,3.4,441,2.1
 2018-07-26T12:00:00.000Z,5.2,226.1,3.4,434,2.1
 2018-07-26T13:00:00.000Z,5.2,226.1,3.3,440,2.4
 2018-07-26T14:00:00.000Z,5.2,226.1,3.5,446,2.5
 2018-07-26T15:00:00.000Z,5.2,226.2,3.6,444,2.2
 2018-07-26T16:00:00.000Z,5.2,226.2,3.5,417,1.9
 2018-07-26T17:00:00.000Z,5.3,226.3,3.4,412,2
 2018-07-26T18:00:00.000Z,5.3,226.3,3.2,420,2.2
 2018-07-26T19:00:00.000Z,5.3,226.3,3.4,422,2.4
 2018-07-26T20:00:00.000Z,5.3,226.4,3.7,400,1.6
 2018-07-26T21:00:00.000Z,5.3,226.4,3.6,396,1.5
 2018-07-26T22:00:00.000Z,5.3,226.5,4,395,1.6
 2018-07-26T23:00:00.000Z,5.3,226.5,4.1,399,1.8
 2018-07-27T00:00:00.000Z,5.3,226.5,4.2,398,1.7
 2018-07-27T01:00:00.000Z,5.3,226.6,3.9,392,1.8
 2018-07-27T02:00:00.000Z,5.3,226.6,3.3,384,3.2
 2018-07-27T03:00:00.000Z,5.3,226.7,4.2,383,2.7
 2018-07-27T04:00:00.000Z,5.3,226.7,4.9,397,3.3
 2018-07-27T05:00:00.000Z,5.3,226.7,4.7,417,3.5
 2018-07-27T06:00:00.000Z,5.3,226.8,4.2,406,3.6
 2018-07-27T07:00:00.000Z,5.3,226.8,4.9,385,3.3
 2018-07-27T08:00:00.000Z,5.3,226.9,5.2,379,2.5
 2018-07-27T09:00:00.000Z,5.3,226.9,5.2,370,2.3
 2018-07-27T10:00:00.000Z,5.3,226.9,5,378,2.9
 2018-07-27T11:00:00.000Z,5.3,227,4.8,387,3.4
 2018-07-27T12:00:00.000Z,5.3,227,4.8,395,2.8
 2018-07-27T13:00:00.000Z,5.3,227,4.6,391,3.1
 2018-07-27T14:00:00.000Z,5.3,227.1,4.3,383,3.6
 2018-07-27T15:00:00.000Z,5.3,227.1,3.7,379,3.6
 2018-07-27T16:00:00.000Z,5.3,227.2,3.7,409,4.4
 2018-07-27T17:00:00.000Z,5.3,227.2,3.2,394,4.6
 2018-07-27T18:00:00.000Z,5.3,227.2,3.8,410,4.5
 2018-07-27T19:00:00.000Z,5.3,227.3,3.3,403,4.8
 2018-07-27T20:00:00.000Z,5.3,227.3,3.5,407,4.8
 2018-07-27T21:00:00.000Z,5.3,227.4,3.9,405,4.7
 2018-07-27T22:00:00.000Z,5.4,227.4,4.5,400,4
 2018-07-27T23:00:00.000Z,5.4,227.4,4.6,393,4.6
 2018-07-28T00:00:00.000Z,5.4,227.5,4.6,389,4
 2018-07-28T01:00:00.000Z,5.4,227.5,4.8,396,3.7
 2018-07-28T02:00:00.000Z,5.4,227.6,4.7,395,4.4
 2018-07-28T03:00:00.000Z,5.4,227.6,4.8,382,4.1
 2018-07-28T04:00:00.000Z,5.4,227.6,4.9,385,4.3
 2018-07-28T05:00:00.000Z,5.4,227.7,4.6,379,4.7
 2018-07-28T06:00:00.000Z,5.4,227.7,4.8,373,3.8
 2018-07-28T07:00:00.000Z,5.4,227.8,4.6,369,3.7
 2018-07-28T08:00:00.000Z,5.4,227.8,4.5,367,3.8
 2018-07-28T09:00:00.000Z,5.4,227.8,4.1,368,4.2
 2018-07-28T10:00:00.000Z,5.4,227.9,4,359,3.9
 2018-07-28T11:00:00.000Z,5.4,227.9,3.9,351,3.6
 2018-07-28T12:00:00.000Z,5.4,228,3.9,349,3.5
 2018-07-28T13:00:00.000Z,5.4,228,4.5,373,3.9
 2018-07-28T14:00:00.000Z,5.4,228,4.5,369,4.1
 2018-07-28T15:00:00.000Z,5.4,228.1,4.4,369,3.9
 2018-07-28T16:00:00.000Z,5.4,228.1,4,361,4.2
 2018-07-28T17:00:00.000Z,5.4,228.2,4,366,4.4
 2018-07-28T18:00:00.000Z,5.4,228.2,3.7,354,4.2
 2018-07-28T19:00:00.000Z,5.4,228.2,3.8,354,4.2
 2018-07-28T20:00:00.000Z,5.4,228.3,3.7,341,4.1
 2018-07-28T21:00:00.000Z,5.4,228.3,4.3,342,4.5
 2018-07-28T22:00:00.000Z,5.4,228.4,4.2,345,5.1
 2018-07-28T23:00:00.000Z,5.4,228.4,4.3,345,5
 2018-07-29T00:00:00.000Z,5.4,228.4,4.6,361,5.2
 2018-07-29T01:00:00.000Z,5.4,228.5,4.3,360,5.2
 2018-07-29T02:00:00.000Z,5.4,228.5,4.5,354,4.9
 2018-07-29T03:00:00.000Z,5.4,228.6,4.5,351,4.7
 2018-07-29T04:00:00.000Z,5.5,228.6,4.1,339,4.8
 2018-07-29T05:00:00.000Z,5.5,228.6,4.3,329,4.9
 2018-07-29T06:00:00.000Z,5.5,228.7,4.4,320,4.8
 2018-07-29T07:00:00.000Z,5.5,228.7,4.3,323,5
 2018-07-29T08:00:00.000Z,5.5,228.8,4.5,330,5.6
 2018-07-29T09:00:00.000Z,5.5,228.8,4.2,337,6.5
 2018-07-29T10:00:00.000Z,5.5,228.8,4.3,339,6.8
 2018-07-29T11:00:00.000Z,5.5,228.9,4.5,332,6.9
 2018-07-29T12:00:00.000Z,5.5,228.9,4.7,328,6.6
 2018-07-29T13:00:00.000Z,5.5,229,4.7,324,6.7
 2018-07-29T14:00:00.000Z,5.5,229,4.6,323,6.8
 2018-07-29T15:00:00.000Z,5.5,229,4.7,316,6.7
 2018-07-29T16:00:00.000Z,5.5,229.1,4.5,321,7.2
 2018-07-29T17:00:00.000Z,5.5,229.1,4.6,315,6.8
 2018-07-29T18:00:00.000Z,5.5,229.2,4.7,305,6.6
 2018-07-29T19:00:00.000Z,5.5,229.2,4.5,309,6.1
 2018-07-29T20:00:00.000Z,5.5,229.2,4.5,323,5.9
 2018-07-29T21:00:00.000Z,5.5,229.3,5,329,9.3
 2018-07-29T22:00:00.000Z,5.5,229.3,6.3,333,8.6
 2018-07-29T23:00:00.000Z,5.5,229.4,6.5,323,9.3
 2018-07-30T00:00:00.000Z,5.5,229.4,6.7,319,9
 2018-07-30T01:00:00.000Z,5.5,229.4,6.6,309,8.6
 2018-07-30T02:00:00.000Z,5.5,229.5,6.2,300,8.4
 2018-07-30T03:00:00.000Z,5.5,229.5,5.5,301,8.2
 2018-07-30T04:00:00.000Z,5.5,229.6,5.3,302,7.9
 2018-07-30T05:00:00.000Z,5.5,229.6,4.8,302,6.3
 2018-07-30T06:00:00.000Z,5.5,229.6,4,301,6.4
 2018-07-30T07:00:00.000Z,5.5,229.7,3.8,305,6.3
 2018-07-30T08:00:00.000Z,5.5,229.7,3.9,295,6
 2018-07-30T09:00:00.000Z,5.5,229.8,3.7,286,6.1
 2018-07-30T10:00:00.000Z,5.5,229.8,3.7,286,6.1
 2018-07-30T11:00:00.000Z,5.6,229.8,3.6,284,6
 2018-07-30T12:00:00.000Z,5.6,229.9,4.6,294,9.2
 2018-07-30T13:00:00.000Z,5.6,229.9,5.9,316,12.2
 2018-07-30T14:00:00.000Z,5.6,230,6,325,13.9
 2018-07-30T15:00:00.000Z,5.6,230,6.9,318,15.2
 2018-07-30T16:00:00.000Z,5.6,230,7.9,318,12.8
 2018-07-30T17:00:00.000Z,5.6,230.1,8.4,322,12.4
 2018-07-30T18:00:00.000Z,5.6,230.1,8.3,322,11.8
 2018-07-30T19:00:00.000Z,5.6,230.2,7.7,327,12.3
 2018-07-30T20:00:00.000Z,5.6,230.2,7.3,323,12.2
 2018-07-30T21:00:00.000Z,5.6,230.2,9,330,7.8
 2018-07-30T22:00:00.000Z,5.6,230.3,8.1,334,9.9
 2018-07-30T23:00:00.000Z,5.6,230.3,7.2,337,14.3
 2018-07-31T00:00:00.000Z,5.6,230.4,7.5,339,13.6
 2018-07-31T01:00:00.000Z,5.6,230.4,7.1,337,12.6
 2018-07-31T02:00:00.000Z,5.6,230.4,6.6,331,12
 2018-07-31T03:00:00.000Z,5.6,230.5,6,325,11.4
 2018-07-31T04:00:00.000Z,5.6,230.5,5.2,326,10
 2018-07-31T05:00:00.000Z,5.6,230.6,5,323,8.9
 2018-07-31T06:00:00.000Z,5.6,230.6,4.2,315,7.4
 2018-07-31T07:00:00.000Z,5.6,230.6,4,310,7.7
 2018-07-31T08:00:00.000Z,5.6,230.7,4.5,310,6.7
 2018-07-31T09:00:00.000Z,5.6,230.7,4.8,307,6.3
 2018-07-31T10:00:00.000Z,5.6,230.8,4.2,304,7.5
 2018-07-31T11:00:00.000Z,5.6,230.8,4.3,308,7.7
 2018-07-31T12:00:00.000Z,5.6,230.8,4.5,311,8.6
 2018-07-31T13:00:00.000Z,5.6,230.9,5.8,318,7.4
 2018-07-31T14:00:00.000Z,5.6,230.9,8,320,9.4
 2018-07-31T15:00:00.000Z,5.6,231,8.9,327,10.6
 2018-07-31T16:00:00.000Z,5.6,231,6.8,334,12.5
 2018-07-31T17:00:00.000Z,5.6,231,7,335,12.5
 2018-07-31T18:00:00.000Z,5.7,231.1,6.1,334,13.2
 2018-07-31T19:00:00.000Z,5.7,231.1,4.5,330,18.2
 2018-07-31T20:00:00.000Z,5.7,231.2,4.1,331,21.1
 2018-07-31T21:00:00.000Z,5.7,231.2,6.2,322,14.4
 2018-07-31T22:00:00.000Z,5.7,231.2,5.5,317,15.4
 2018-07-31T23:00:00.000Z,5.7,231.3,5.3,317,15.5
 2018-08-01T00:00:00.000Z,5.7,231.3,5.2,315,16.7
 2018-08-01T01:00:00.000Z,5.7,231.4,5.3,314,14.7
 2018-08-01T02:00:00.000Z,5.7,231.4,5.7,315,15.9
 2018-08-01T03:00:00.000Z,5.7,231.4,4.5,312,15.8
 2018-08-01T04:00:00.000Z,5.7,231.5,5.3,310,17
 2018-08-01T05:00:00.000Z,5.7,231.5,5.6,306,15.2
 2018-08-01T06:00:00.000Z,5.7,231.6,5.1,303,14.8
 2018-08-01T07:00:00.000Z,5.7,231.6,4.6,302,14.1
 2018-08-01T08:00:00.000Z,5.7,231.6,4.5,305,14.2
 2018-08-01T09:00:00.000Z,5.7,231.7,5.5,314,10.3
 2018-08-01T10:00:00.000Z,5.7,231.7,7.4,337,5.8
 2018-08-01T11:00:00.000Z,5.7,231.8,7.6,353,6.6
 2018-08-01T12:00:00.000Z,5.7,231.8,8.6,380,4.6
 2018-08-01T13:00:00.000Z,5.7,231.8,8.9,387,4
 2018-08-01T14:00:00.000Z,5.7,231.9,6.8,415,6.3
 2018-08-01T15:00:00.000Z,5.7,231.9,6,413,7
 2018-08-01T16:00:00.000Z,5.7,232,7.1,404,8
 2018-08-01T17:00:00.000Z,5.7,232,6.7,402,8.5
 2018-08-01T18:00:00.000Z,5.7,232,6.9,391,8.7
 2018-08-01T19:00:00.000Z,5.7,232.1,7.3,386,8.6
 2018-08-01T20:00:00.000Z,5.7,232.1,7.7,379,10
 2018-08-01T21:00:00.000Z,5.7,232.2,7.8,377,12.5
 2018-08-01T22:00:00.000Z,5.7,232.2,6.3,381,21.1
 2018-08-01T23:00:00.000Z,5.7,232.2,5.5,376,23.2
 2018-08-02T00:00:00.000Z,5.7,232.3,2.9,376,23.7
 2018-08-02T01:00:00.000Z,5.7,232.3,3.7,370,24
 2018-08-02T02:00:00.000Z,5.8,232.4,5.9,368,19.9
 2018-08-02T03:00:00.000Z,5.8,232.4,7.7,365,13.3
 2018-08-02T04:00:00.000Z,5.8,232.4,6.8,391,11.6
 2018-08-02T05:00:00.000Z,5.8,232.5,7.8,390,7.8
 2018-08-02T06:00:00.000Z,5.8,232.5,8.3,398,5.9
 2018-08-02T07:00:00.000Z,5.8,232.6,7.5,391,8.1
 2018-08-02T08:00:00.000Z,5.8,232.6,7.4,390,8.1
 2018-08-02T09:00:00.000Z,5.8,232.6,7.4,389,7.6
 2018-08-02T10:00:00.000Z,5.8,232.7,7.5,387,8.2
 2018-08-02T11:00:00.000Z,5.8,232.7,7.3,385,9.2
 2018-08-02T12:00:00.000Z,5.8,232.8,6.3,376,15.1
 2018-08-02T13:00:00.000Z,5.8,232.8,7.5,375,8.1
 2018-08-02T14:00:00.000Z,5.8,232.8,8,383,6.7
 2018-08-02T15:00:00.000Z,5.8,232.9,8.6,390,6.7
 2018-08-02T16:00:00.000Z,5.8,232.9,8.5,390,6.2
 2018-08-02T17:00:00.000Z,5.8,233,8.3,381,6.3
 2018-08-02T18:00:00.000Z,5.8,233,7.8,373,6.8
 2018-08-02T19:00:00.000Z,5.8,233,6.9,368,7
 2018-08-02T20:00:00.000Z,5.8,233.1,6.2,366,7.1
 2018-08-02T21:00:00.000Z,5.8,233.1,6.5,370,7.3
 2018-08-02T22:00:00.000Z,5.8,233.2,5.8,380,7.5
 2018-08-02T23:00:00.000Z,5.8,233.2,5.8,392,6.2
 2018-08-03T00:00:00.000Z,5.8,233.2,5.5,392,6
 2018-08-03T01:00:00.000Z,5.8,233.3,4.6,396,8
 2018-08-03T02:00:00.000Z,5.8,233.3,3.7,392,10.9
 2018-08-03T03:00:00.000Z,5.8,233.4,4.5,386,14.5
 2018-08-03T04:00:00.000Z,5.8,233.4,4.5,378,12
 2018-08-03T05:00:00.000Z,5.8,233.4,4.1,382,10.2
 2018-08-03T06:00:00.000Z,5.8,233.5,4.2,386,8
 2018-08-03T07:00:00.000Z,5.8,233.5,4,385,7.5
 2018-08-03T08:00:00.000Z,5.8,233.6,4,387,8.2
 2018-08-03T09:00:00.000Z,5.8,233.6,4.3,389,9.3
 2018-08-03T10:00:00.000Z,5.8,233.6,3.4,388,11.1
 2018-08-03T11:00:00.000Z,5.9,233.7,3.5,381,10.1
 2018-08-03T12:00:00.000Z,5.9,233.7,4.2,378,8.4
 2018-08-03T13:00:00.000Z,5.9,233.8,3.8,381,10
 2018-08-03T14:00:00.000Z,5.9,233.8,5,385,6.4
 2018-08-03T15:00:00.000Z,5.9,233.8,4.6,374,7.3
 2018-08-03T16:00:00.000Z,5.9,233.9,4.7,372,7
 2018-08-03T17:00:00.000Z,5.9,233.9,4.3,374,8.1
 2018-08-03T18:00:00.000Z,5.9,234,4.5,375,6.5
 2018-08-03T19:00:00.000Z,5.9,234,5,383,5.2
 2018-08-03T20:00:00.000Z,5.9,234,4.3,390,5.6
 2018-08-03T21:00:00.000Z,5.9,234.1,4.4,394,5.4
 2018-08-03T22:00:00.000Z,5.9,234.1,4.7,391,5.2
 2018-08-03T23:00:00.000Z,5.9,234.2,4.1,371,6.4
 2018-08-04T00:00:00.000Z,5.9,234.2,5.4,381,6.3
 2018-08-04T01:00:00.000Z,5.9,234.2,4,383,7.5
 2018-08-04T02:00:00.000Z,5.9,234.3,4.7,373,6.8
 2018-08-04T03:00:00.000Z,5.9,234.3,3.3,379,8.7
 2018-08-04T04:00:00.000Z,5.9,234.4,2.2,389,10.5
 2018-08-04T05:00:00.000Z,5.9,234.4,1.5,397,10.1
 2018-08-04T06:00:00.000Z,5.9,234.4,1.8,390,9.3
 2018-08-04T07:00:00.000Z,5.9,234.5,2.2,389,8.4
 2018-08-04T08:00:00.000Z,5.9,234.5,1.8,383,7.9
 2018-08-04T09:00:00.000Z,5.9,234.6,2.3,384,6.7
 2018-08-04T10:00:00.000Z,5.9,234.6,3.1,388,5.9
 2018-08-04T11:00:00.000Z,5.9,234.6,3.5,385,4.8
 2018-08-04T12:00:00.000Z,5.9,234.7,2.9,381,6
 2018-08-04T13:00:00.000Z,5.9,234.7,3,379,5.7
 2018-08-04T14:00:00.000Z,5.9,234.8,2.9,370,6
 2018-08-04T15:00:00.000Z,5.9,234.8,2.6,368,7
 2018-08-04T16:00:00.000Z,5.9,234.8,2.2,366,7.5
 2018-08-04T17:00:00.000Z,5.9,234.9,2.1,364,7.6
 2018-08-04T18:00:00.000Z,5.9,234.9,2.1,360,7.7
 2018-08-04T19:00:00.000Z,5.9,235,2.4,358,7.2
 2018-08-04T20:00:00.000Z,5.9,235,1.9,360,7.9
 2018-08-04T21:00:00.000Z,6,235,1.9,357,7
 2018-08-04T22:00:00.000Z,6,235.1,2.1,358,7.6
 2018-08-04T23:00:00.000Z,6,235.1,2.6,357,8
 2018-08-05T00:00:00.000Z,6,235.2,3.7,355,8.4
 2018-08-05T01:00:00.000Z,6,235.2,4.5,359,8.9
 2018-08-05T02:00:00.000Z,6,235.2,3.7,352,8.4
 2018-08-05T03:00:00.000Z,6,235.3,3.4,353,10.7
 2018-08-05T04:00:00.000Z,6,235.3,2.9,352,12
 2018-08-05T05:00:00.000Z,6,235.4,3.4,356,12.4
 2018-08-05T06:00:00.000Z,6,235.4,5.4,354,11.3
 2018-08-05T07:00:00.000Z,6,235.4,6.1,349,11.3
 2018-08-05T08:00:00.000Z,6,235.5,5.6,349,11.2
 2018-08-05T09:00:00.000Z,6,235.5,5,346,10.4
 2018-08-05T10:00:00.000Z,6,235.6,4.8,342,10.6
 2018-08-05T11:00:00.000Z,6,235.6,5.5,342,9.9
 2018-08-05T12:00:00.000Z,6,235.6,4.2,340,10
 2018-08-05T13:00:00.000Z,6,235.7,4,340,9.7
 2018-08-05T14:00:00.000Z,6,235.7,5.2,336,6
 2018-08-05T15:00:00.000Z,6,235.8,5.9,339,5
 2018-08-05T16:00:00.000Z,6,235.8,6.1,345,4.1
 2018-08-05T17:00:00.000Z,6,235.8,6,333,4.7
 2018-08-05T18:00:00.000Z,6,235.9,6,327,4.6
 2018-08-05T19:00:00.000Z,6,235.9,6,324,4.3
 2018-08-05T20:00:00.000Z,6,236,5.8,326,4.4
 2018-08-05T21:00:00.000Z,6,236,5.6,332,3.5
 2018-08-05T22:00:00.000Z,6,236,5.5,329,2.4
 2018-08-05T23:00:00.000Z,6,236.1,5.9,321,3
 2018-08-06T00:00:00.000Z,6,236.1,6.2,329,2
 2018-08-06T01:00:00.000Z,6,236.2,6.3,341,2
 2018-08-06T02:00:00.000Z,6,236.2,6.6,345,2.5
 2018-08-06T03:00:00.000Z,6,236.2,6.5,326,6.2
 2018-08-06T04:00:00.000Z,6,236.3,5.8,319,9
 2018-08-06T05:00:00.000Z,6,236.3,4.4,339,5.6
 2018-08-06T06:00:00.000Z,6,236.4,5.1,329,6.4
 2018-08-06T07:00:00.000Z,6,236.4,3.7,314,6.9
 2018-08-06T08:00:00.000Z,6.1,236.4,2.8,320,7.8
 2018-08-06T09:00:00.000Z,6.1,236.5,3.1,320,6.4
 2018-08-06T10:00:00.000Z,6.1,236.5,4.4,319,3.2
 2018-08-06T11:00:00.000Z,6.1,236.6,2.8,309,9
 2018-08-06T12:00:00.000Z,6.1,236.6,3.4,306,8.8
 2018-08-06T13:00:00.000Z,6.1,236.6,4.1,317,4.3
 2018-08-06T14:00:00.000Z,6.1,236.7,2.8,316,3.4
 2018-08-06T15:00:00.000Z,6.1,236.7,2.9,316,3.8
 2018-08-06T16:00:00.000Z,6.1,236.8,2.9,325,5.1
 2018-08-06T17:00:00.000Z,6.1,236.8,3.7,323,4.9
 2018-08-06T18:00:00.000Z,6.1,236.8,4.1,308,5
 2018-08-06T19:00:00.000Z,6.1,236.9,3.4,325,9.4
 2018-08-06T20:00:00.000Z,6.1,236.9,3,320,9.2
 2018-08-06T21:00:00.000Z,6.1,237,3.6,305,8.3
 2018-08-06T22:00:00.000Z,6.1,237,4.4,301,10.1
 2018-08-06T23:00:00.000Z,6.1,237,4.4,301,10.2
 2018-08-07T00:00:00.000Z,6.1,237.1,4.1,322,11.7
 2018-08-07T01:00:00.000Z,6.1,237.1,4.1,324,14.5
 2018-08-07T02:00:00.000Z,6.1,237.2,5.2,338,15.4
 2018-08-07T03:00:00.000Z,6.1,237.2,4.9,338,17.2
 2018-08-07T04:00:00.000Z,6.1,237.2,4.7,338,17.1
 2018-08-07T05:00:00.000Z,6.1,237.3,5.2,335,11.9
 2018-08-07T06:00:00.000Z,6.1,237.3,5.7,334,10.1
 2018-08-07T07:00:00.000Z,6.1,237.4,5.4,339,11.6
 2018-08-07T08:00:00.000Z,6.1,237.4,5.1,334,13.2
 2018-08-07T09:00:00.000Z,6.1,237.4,5,334,13.6
 2018-08-07T10:00:00.000Z,6.1,237.5,5,334,9.1
 2018-08-07T11:00:00.000Z,6.1,237.5,4.8,334,9.3
 2018-08-07T12:00:00.000Z,6.1,237.6,4.8,354,18
 2018-08-07T13:00:00.000Z,6.1,237.6,7.8,368,17.1
 2018-08-07T14:00:00.000Z,6.1,237.6,6,365,19.3
 2018-08-07T15:00:00.000Z,6.1,237.7,3.2,350,26.7
 2018-08-07T16:00:00.000Z,6.1,237.7,3.6,351,24.1
 2018-08-07T17:00:00.000Z,6.1,237.8,3.6,355,21.7
 2018-08-07T18:00:00.000Z,6.1,237.8,3.3,357,21.8
 2018-08-07T19:00:00.000Z,6.1,237.8,3.6,357,16.6
 2018-08-07T20:00:00.000Z,6.1,237.9,4.5,368,9
 2018-08-07T21:00:00.000Z,6.2,237.9,4.9,370,9.5
 2018-08-07T22:00:00.000Z,6.2,238,5.1,373,9.2
 2018-08-07T23:00:00.000Z,6.2,238,4.7,372,9.5
 2018-08-08T00:00:00.000Z,6.2,238,4.3,375,9.8
 2018-08-08T01:00:00.000Z,6.2,238.1,4.4,378,9
 2018-08-08T02:00:00.000Z,6.2,238.1,4.7,381,8.3
 2018-08-08T03:00:00.000Z,6.2,238.2,4,390,6.8
 2018-08-08T04:00:00.000Z,6.2,238.2,3.4,394,6.5
 2018-08-08T05:00:00.000Z,6.2,238.2,3,414,4.7
 2018-08-08T06:00:00.000Z,6.2,238.3,4,416,4.3
 2018-08-08T07:00:00.000Z,6.2,238.3,3.2,414,4.9
 2018-08-08T08:00:00.000Z,6.2,238.4,3.1,421,4.7
 2018-08-08T09:00:00.000Z,6.2,238.4,3.1,425,4.5
 2018-08-08T10:00:00.000Z,6.2,238.4,2.9,419,4.4
 2018-08-08T11:00:00.000Z,6.2,238.5,3.7,417,4.1
 2018-08-08T12:00:00.000Z,6.2,238.5,4.1,414,4.2
 2018-08-08T13:00:00.000Z,6.2,238.6,3.4,408,5.1
 2018-08-08T14:00:00.000Z,6.2,238.6,4.2,405,4.1
 2018-08-08T15:00:00.000Z,6.2,238.6,4.7,419,2.8
 2018-08-08T16:00:00.000Z,6.2,238.7,4.1,423,3.5
 2018-08-08T17:00:00.000Z,6.2,238.7,3.6,414,3
 2018-08-08T18:00:00.000Z,6.2,238.8,3.5,439,3
 2018-08-08T19:00:00.000Z,6.2,238.8,4,436,3
 2018-08-08T20:00:00.000Z,6.2,238.8,4,428,3.6
 2018-08-08T21:00:00.000Z,6.2,238.9,3.2,411,4.2
 2018-08-08T22:00:00.000Z,6.2,238.9,3.9,414,3.4
 2018-08-08T23:00:00.000Z,6.2,239,3.4,415,3.6
 2018-08-09T00:00:00.000Z,6.2,239,2.4,404,4.1
 2018-08-09T01:00:00.000Z,6.2,239,1.9,402,4.3
 2018-08-09T02:00:00.000Z,6.2,239.1,2.4,401,3.6
 2018-08-09T03:00:00.000Z,6.2,239.1,3.3,393,3.2
 2018-08-09T04:00:00.000Z,6.2,239.2,3.2,388,3.1
 2018-08-09T05:00:00.000Z,6.2,239.2,2.9,386,3.6
 2018-08-09T06:00:00.000Z,6.2,239.2,3.1,385,3.5
 2018-08-09T07:00:00.000Z,6.2,239.3,3,388,4
 2018-08-09T08:00:00.000Z,6.2,239.3,2.8,390,4.1
 2018-08-09T09:00:00.000Z,6.2,239.4,2.5,386,4.5
 2018-08-09T10:00:00.000Z,6.2,239.4,2.4,385,5
 2018-08-09T11:00:00.000Z,6.3,239.4,2.1,381,5.3
 2018-08-09T12:00:00.000Z,6.3,239.5,2.3,379,5.4
 2018-08-09T13:00:00.000Z,6.3,239.5,2.2,371,5.4
 2018-08-09T14:00:00.000Z,6.3,239.6,2.4,365,5.3
 2018-08-09T15:00:00.000Z,6.3,239.6,2.3,361,4.9
 2018-08-09T16:00:00.000Z,6.3,239.6,2.4,360,4.6
 2018-08-09T17:00:00.000Z,6.3,239.7,2,355,4.6
 2018-08-09T18:00:00.000Z,6.3,239.7,2.2,353,5
 2018-08-09T19:00:00.000Z,6.3,239.8,2.7,361,6.8
 2018-08-09T20:00:00.000Z,6.3,239.8,1.9,359,7.5
 2018-08-09T21:00:00.000Z,6.3,239.8,2.7,354,6.5
 2018-08-09T22:00:00.000Z,6.3,239.9,3.2,347,6.3
 2018-08-09T23:00:00.000Z,6.3,239.9,2.6,344,6.6
 2018-08-10T00:00:00.000Z,6.3,240,3,341,6.1
 2018-08-10T01:00:00.000Z,6.3,240,3.6,346,6.1
 2018-08-10T02:00:00.000Z,6.3,240,4,344,6.6
 2018-08-10T03:00:00.000Z,6.3,240.1,4.1,352,7.7
 2018-08-10T04:00:00.000Z,6.3,240.1,4.9,347,7.5
 2018-08-10T05:00:00.000Z,6.3,240.2,5,344,8.5
 2018-08-10T06:00:00.000Z,6.3,240.2,5.7,361,8.2
 2018-08-10T07:00:00.000Z,6.3,240.2,5.9,367,8.6
 2018-08-10T08:00:00.000Z,6.3,240.3,5.4,370,8.4
 2018-08-10T09:00:00.000Z,6.3,240.3,5.9,371,6.5
 2018-08-10T10:00:00.000Z,6.3,240.4,4.9,377,7.2
 2018-08-10T11:00:00.000Z,6.3,240.4,4.7,374,7
 2018-08-10T12:00:00.000Z,6.3,240.4,4.4,369,7.2
 2018-08-10T13:00:00.000Z,6.3,240.5,3.4,363,6.9
 2018-08-10T14:00:00.000Z,6.3,240.5,3.4,364,6.5
