,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNILatDeg,OMNILonDeg,OMNIIonSpeedKM_S,OMNIIonDensityN_CC,EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,ArtemisIonDensityN_CC,ArtemisIonSpeedKM_S,ArtemisDistanceAU,ArtemisLatDeg,ArtemisLonDeg,new_time,Time_offset_hours
1359,2019-09-27 14:00:00+00:00,6.9,287.1,554.0,7.8,2019-09-27 15:00:00+00:00,7.391666666666667,569.9,1.0,6.8999999999999995,287.8,2019-09-27 14:00:00+00:00,1
1360,2019-09-27 15:00:00+00:00,6.9,287.1,587.0,8.8,2019-09-27 16:00:00+00:00,7.0371428571428565,587.5857142857143,1.0,6.8999999999999995,287.8,2019-09-27 15:00:00+00:00,1
1361,2019-09-27 16:00:00+00:00,6.9,287.2,580.0,8.7,2019-09-27 17:00:00+00:00,6.413333333333333,592.4666666666667,1.0,6.8999999999999995,287.8,2019-09-27 16:00:00+00:00,1
1362,2019-09-27 17:00:00+00:00,6.9,287.2,605.0,7.8,2019-09-27 18:00:00+00:00,6.307142857142857,601.9285714285713,1.0,6.8999999999999995,287.8,2019-09-27 17:00:00+00:00,1
1363,2019-09-27 18:00:00+00:00,6.9,287.3,594.0,6.9,2019-09-27 19:00:00+00:00,5.752142857142856,592.7071428571428,1.0,6.900000000000001,287.80000000000007,2019-09-27 18:00:00+00:00,1
1364,2019-09-27 19:00:00+00:00,6.9,287.3,601.0,7.3,2019-09-27 20:00:00+00:00,5.502692307692309,614.9884615384615,1.0,6.900000000000004,287.8000000000001,2019-09-27 19:00:00+00:00,1
1365,2019-09-27 20:00:00+00:00,6.9,287.3,610.0,6.3,2019-09-27 21:00:00+00:00,3.6819230769230775,661.203846153846,1.0,6.900000000000004,287.8000000000001,2019-09-27 20:00:00+00:00,1
1366,2019-09-27 21:00:00+00:00,6.9,287.4,666.0,4.5,2019-09-27 22:00:00+00:00,3.447692307692308,667.7346153846155,1.0,6.900000000000004,287.8000000000001,2019-09-27 21:00:00+00:00,1
1367,2019-09-27 22:00:00+00:00,6.9,287.4,678.0,4.8,2019-09-27 23:00:00+00:00,2.4688461538461537,681.7884615384615,1.0,6.900000000000004,287.8000000000001,2019-09-27 22:00:00+00:00,1
1368,2019-09-27 23:00:00+00:00,6.9,287.5,691.0,3.2,2019-09-28 00:00:00+00:00,2.331,675.29,1.0,6.9,288.69999999999993,2019-09-27 23:00:00+00:00,1
1370,2019-09-28 01:00:00+00:00,6.9,287.5,676.0,3.1,2019-09-28 02:00:00+00:00,2.464166666666667,639.7541666666668,1.0,6.900000000000003,288.6999999999999,2019-09-28 01:00:00+00:00,1
1371,2019-09-28 02:00:00+00:00,6.9,287.6,655.0,3.2,2019-09-28 03:00:00+00:00,2.3661538461538463,651.3615384615385,1.0,6.900000000000004,288.6999999999999,2019-09-28 02:00:00+00:00,1
1372,2019-09-28 03:00:00+00:00,6.9,287.6,662.0,3.0,2019-09-28 04:00:00+00:00,2.233076923076923,642.4038461538462,1.0,6.900000000000004,288.6999999999999,2019-09-28 03:00:00+00:00,1
1373,2019-09-28 04:00:00+00:00,6.9,287.7,642.0,2.8,2019-09-28 05:00:00+00:00,2.308181818181818,635.0636363636363,1.0,6.900000000000003,288.6999999999999,2019-09-28 04:00:00+00:00,1
1374,2019-09-28 05:00:00+00:00,6.9,287.7,638.0,2.6,2019-09-28 06:00:00+00:00,2.4675,634.825,1.0,6.9,288.7,2019-09-28 05:00:00+00:00,1
1411,2019-09-29 18:00:00+00:00,6.8,289.2,519.0,3.8,2019-09-29 19:00:00+00:00,2.9800000000000004,488.09999999999997,1.0,6.8,289.7,2019-09-29 18:00:00+00:00,1
1412,2019-09-29 19:00:00+00:00,6.8,289.3,496.0,2.7,2019-09-29 20:00:00+00:00,2.904285714285714,476.88571428571424,1.0,6.799999999999999,289.7,2019-09-29 19:00:00+00:00,1
1413,2019-09-29 20:00:00+00:00,6.8,289.3,488.0,2.9,2019-09-29 21:00:00+00:00,3.16,487.21666666666664,1.0,6.8,289.7,2019-09-29 20:00:00+00:00,1
1414,2019-09-29 21:00:00+00:00,6.8,289.4,492.0,3.1,2019-09-29 22:00:00+00:00,3.005714285714286,481.0571428571429,1.0,6.799999999999999,289.7,2019-09-29 21:00:00+00:00,1
1415,2019-09-29 22:00:00+00:00,6.8,289.4,477.0,3.0,2019-09-29 23:00:00+00:00,3.0583333333333336,460.01666666666665,1.0,6.8,289.7,2019-09-29 22:00:00+00:00,1
1416,2019-09-29 23:00:00+00:00,6.8,289.4,482.0,3.1,2019-09-30 00:00:00+00:00,2.8242857142857143,462.7857142857143,1.0,6.799999999999999,290.59999999999997,2019-09-29 23:00:00+00:00,1
1417,2019-09-30 00:00:00+00:00,6.8,289.5,473.0,2.9,2019-09-30 01:00:00+00:00,2.802352941176471,460.3294117647059,1.0,6.799999999999998,290.59999999999997,2019-09-30 00:00:00+00:00,1
1418,2019-09-30 01:00:00+00:00,6.8,289.5,468.0,2.8,2019-09-30 02:00:00+00:00,3.1935000000000002,469.715,1.0,6.799999999999999,290.6,2019-09-30 01:00:00+00:00,1
1420,2019-09-30 03:00:00+00:00,6.8,289.6,456.0,2.7,2019-09-30 04:00:00+00:00,3.445,458.5571428571429,1.0,6.799999999999998,290.59999999999997,2019-09-30 03:00:00+00:00,1
1421,2019-09-30 04:00:00+00:00,6.8,289.6,462.0,2.6,2019-09-30 05:00:00+00:00,3.186923076923078,456.95384615384614,1.0,6.800000000000002,290.60000000000014,2019-09-30 04:00:00+00:00,1
1422,2019-09-30 05:00:00+00:00,6.8,289.7,456.0,2.5,2019-09-30 06:00:00+00:00,2.888461538461539,452.81153846153853,1.0,6.800000000000002,290.60000000000014,2019-09-30 05:00:00+00:00,1
1423,2019-09-30 06:00:00+00:00,6.8,289.7,472.0,3.3,2019-09-30 07:00:00+00:00,3.1599999999999997,453.4269230769232,1.0,6.800000000000002,290.60000000000014,2019-09-30 06:00:00+00:00,1
1424,2019-09-30 07:00:00+00:00,6.8,289.8,472.0,3.7,2019-09-30 08:00:00+00:00,2.7707692307692304,441.7807692307692,1.0,6.800000000000002,290.60000000000014,2019-09-30 07:00:00+00:00,1
1425,2019-09-30 08:00:00+00:00,6.8,289.8,460.0,3.1,2019-09-30 09:00:00+00:00,2.281538461538461,444.09615384615375,1.0,6.800000000000002,290.60000000000014,2019-09-30 08:00:00+00:00,1
1426,2019-09-30 09:00:00+00:00,6.8,289.8,453.0,2.6,2019-09-30 10:00:00+00:00,2.4242307692307694,449.56153846153836,1.0,6.800000000000002,290.60000000000014,2019-09-30 09:00:00+00:00,1
1427,2019-09-30 10:00:00+00:00,6.8,289.9,461.0,2.7,2019-09-30 11:00:00+00:00,2.7019999999999995,447.6250000000001,1.0,6.799999999999999,290.6,2019-09-30 10:00:00+00:00,1
1428,2019-09-30 11:00:00+00:00,6.8,289.9,457.0,3.0,2019-09-30 12:00:00+00:00,2.8328571428571427,429.5142857142858,1.0,6.799999999999999,290.59999999999997,2019-09-30 11:00:00+00:00,1
1429,2019-09-30 12:00:00+00:00,6.8,290.0,449.0,3.1,2019-09-30 13:00:00+00:00,3.236666666666667,436.34999999999997,1.0,6.8,290.59999999999997,2019-09-30 12:00:00+00:00,1
1430,2019-09-30 13:00:00+00:00,6.8,290.0,439.0,3.3,2019-09-30 14:00:00+00:00,3.1971428571428575,435.7571428571428,1.0,6.799999999999999,290.59999999999997,2019-09-30 13:00:00+00:00,1
1431,2019-09-30 14:00:00+00:00,6.8,290.1,450.0,4.5,2019-09-30 15:00:00+00:00,3.0500000000000003,415.01666666666665,1.0,6.8,290.59999999999997,2019-09-30 14:00:00+00:00,1
1432,2019-09-30 15:00:00+00:00,6.8,290.1,436.0,3.3,2019-09-30 16:00:00+00:00,3.37,415.34285714285716,1.0,6.799999999999999,290.59999999999997,2019-09-30 15:00:00+00:00,1
1433,2019-09-30 16:00:00+00:00,6.8,290.1,437.0,3.6,2019-09-30 17:00:00+00:00,4.036666666666667,432.96666666666664,1.0,6.8,290.59999999999997,2019-09-30 16:00:00+00:00,1
1434,2019-09-30 17:00:00+00:00,6.8,290.2,446.0,3.9,2019-09-30 18:00:00+00:00,5.435714285714286,446.1857142857143,1.0,6.799999999999999,290.59999999999997,2019-09-30 17:00:00+00:00,1
1435,2019-09-30 18:00:00+00:00,6.8,290.2,459.0,7.0,2019-09-30 19:00:00+00:00,6.028333333333333,442.34999999999997,1.0,6.8,290.59999999999997,2019-09-30 18:00:00+00:00,1
1436,2019-09-30 19:00:00+00:00,6.8,290.3,453.0,7.3,2019-09-30 20:00:00+00:00,6.298571428571428,440.38571428571424,1.0,6.799999999999999,290.59999999999997,2019-09-30 19:00:00+00:00,1
1437,2019-09-30 20:00:00+00:00,6.8,290.3,444.0,7.6,2019-09-30 21:00:00+00:00,5.111666666666667,431.3,1.0,6.8,290.59999999999997,2019-09-30 20:00:00+00:00,1
1438,2019-09-30 21:00:00+00:00,6.8,290.3,442.0,7.1,2019-09-30 22:00:00+00:00,4.287142857142857,419.9142857142857,1.0,6.799999999999999,290.59999999999997,2019-09-30 21:00:00+00:00,1
1439,2019-09-30 22:00:00+00:00,6.8,290.4,437.0,6.1,2019-09-30 23:00:00+00:00,4.343333333333334,456.1666666666666,1.0,6.8,290.59999999999997,2019-09-30 22:00:00+00:00,1
