EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,Ion_Density_n_cc,Ion_Velocity_km_s
 2019-08-02T15:42:10.795Z,3.05,412.8
 2019-08-02T15:44:28.727Z,2.97,413.4
 2019-08-02T15:46:46.659Z,2.87,412.8
 2019-08-02T15:49:04.590Z,2.8,411.1
 2019-08-02T15:51:22.522Z,3.05,413.9
 2019-08-02T15:53:40.454Z,2.99,413.3
 2019-08-02T15:55:58.385Z,3.16,414.3
 2019-08-02T15:58:16.317Z,3.08,412.8
 2019-08-02T16:00:34.249Z,3.1,413.3
 2019-08-02T16:02:52.180Z,3.08,411
 2019-08-02T16:05:10.112Z,3.42,410
 2019-08-02T16:07:28.044Z,3.36,409.8
 2019-08-02T16:09:45.976Z,3.41,409.1
 2019-08-02T16:12:03.908Z,3.32,410.5
 2019-08-02T16:14:21.840Z,3.37,409.3
 2019-08-02T16:16:39.772Z,3.32,409.3
 2019-08-02T16:18:57.704Z,3.42,409.6
 2019-08-02T16:21:15.636Z,3.46,410.5
 2019-08-02T16:23:33.568Z,3.46,409.6
 2019-08-02T16:25:51.500Z,3.52,409.2
 2019-08-02T16:28:09.432Z,3.52,410.4
 2019-08-02T16:30:27.365Z,3.53,409.8
 2019-08-02T16:32:45.297Z,3.55,409.7
 2019-08-02T16:35:03.229Z,3.64,409.7
 2019-08-02T16:37:21.162Z,3.6,410.3
 2019-08-02T16:39:39.094Z,3.61,410.9
 2019-08-02T16:41:57.027Z,3.69,408.8
 2019-08-02T16:44:14.959Z,3.62,408.7
 2019-08-02T16:46:32.892Z,3.62,409.3
 2019-08-02T16:48:50.824Z,3.55,410
 2019-08-02T16:51:08.757Z,3.66,410.5
 2019-08-02T16:53:26.690Z,3.64,409.8
 2019-08-02T16:55:44.623Z,3.72,409.1
 2019-08-02T16:58:02.556Z,3.61,408.2
 2019-08-02T17:00:20.489Z,3.72,408
 2019-08-02T17:02:38.422Z,3.57,409.3
 2019-08-02T17:04:56.355Z,3.64,407.8
 2019-08-02T17:07:14.288Z,3.52,408.5
 2019-08-02T17:09:32.222Z,3.61,409.8
 2019-08-02T17:11:50.155Z,3.61,405.3
 2019-08-02T17:14:08.089Z,3.65,407.5
 2019-08-02T17:16:26.023Z,3.64,404.9
 2019-08-02T17:18:43.957Z,3.51,405
 2019-08-02T17:21:01.891Z,3.43,404.9
 2019-08-02T17:23:19.826Z,3.73,405.3
 2019-08-02T17:25:37.760Z,3.78,405.8
 2019-08-02T17:27:55.695Z,3.75,405.4
 2019-08-02T17:30:13.630Z,3.74,405.5
 2019-08-02T17:32:31.565Z,3.7,404.9
 2019-08-02T17:34:49.501Z,3.9,404.4
 2019-08-02T17:37:07.437Z,3.88,402.8
 2019-08-02T17:39:25.373Z,3.86,402.2
 2019-08-02T17:41:43.309Z,3.75,403.5
 2019-08-02T17:44:01.246Z,3.74,403.7
 2019-08-02T17:46:19.183Z,3.87,402.3
 2019-08-02T17:48:37.121Z,3.84,402.5
 2019-08-02T17:50:55.059Z,3.88,401.7
 2019-08-02T17:53:12.998Z,4.06,400.1
 2019-08-02T17:55:30.937Z,3.87,401.1
 2019-08-02T17:57:48.877Z,3.91,400.4
 2019-08-02T18:00:06.817Z,3.78,400.5
 2019-08-02T18:02:24.758Z,3.75,400.6
 2019-08-02T18:04:42.700Z,4,397.4
 2019-08-02T18:07:00.642Z,3.93,398.6
 2019-08-02T18:09:18.586Z,3.81,398.1
 2019-08-02T18:11:36.530Z,3.9,396.4
 2019-08-02T18:13:54.475Z,4.17,392.7
 2019-08-02T18:16:12.422Z,4.23,392.3
 2019-08-02T18:18:30.369Z,4.1,392.5
 2019-08-02T18:20:48.317Z,4.15,394.3
 2019-08-02T18:23:06.266Z,4.26,392
 2019-08-02T18:25:24.216Z,4.14,390.6
 2019-08-02T18:27:42.168Z,4.24,389.4
 2019-08-02T18:30:00.120Z,4.18,391.5
 2019-08-02T18:32:18.072Z,4.23,390.3
 2019-08-02T18:36:53.977Z,4.26,393
 2019-08-02T18:39:11.929Z,4.2,392.1
 2019-08-02T18:41:29.878Z,4.02,393.3
 2019-08-02T18:43:47.826Z,4.28,393
 2019-08-02T18:46:05.772Z,-1.00E+31,-1.00E+31
 2019-08-02T18:48:23.716Z,-1.00E+31,-1.00E+31
 2019-08-02T18:50:41.659Z,-1.00E+31,-1.00E+31
 2019-08-02T18:52:59.595Z,1.9,372.7
 2019-08-02T18:55:17.523Z,0.77,362.8
 2019-08-02T18:57:35.452Z,0.13,360.3
 2019-08-02T18:59:53.380Z,0.08,355.8
 2019-08-02T19:02:11.308Z,0.05,352.1
 2019-08-02T19:04:29.236Z,0.03,319.8
 2019-08-02T19:06:47.165Z,0.03,301.4
 2019-08-02T19:09:05.093Z,0.04,329.2
 2019-08-02T19:11:23.021Z,0.03,264.6
 2019-08-02T19:13:40.950Z,0.01,153
 2019-08-02T19:15:58.878Z,0.05,243.4
 2019-08-02T19:18:16.806Z,0.03,208.8
 2019-08-02T19:20:34.735Z,0.03,177.1
 2019-08-02T19:22:52.663Z,0.07,271.1
 2019-08-02T19:25:10.591Z,0.1,259.9
 2019-08-02T19:27:28.520Z,0.15,311.7
 2019-08-02T19:29:46.448Z,0.14,317.6
 2019-08-02T19:32:04.376Z,0.19,335.6
 2019-08-02T19:34:22.304Z,0.31,358
 2019-08-02T19:36:40.233Z,0.67,385
 2019-08-02T19:38:53.773Z,-1.00E+31,-1.00E+31
 2019-08-02T19:41:11.409Z,-1.00E+31,-1.00E+31
 2019-08-02T19:43:29.089Z,2.85,396.3
 2019-08-02T19:45:46.794Z,3.42,393.1
 2019-08-02T19:48:04.501Z,3.76,394.2
 2019-08-02T19:50:22.223Z,4.16,396.9
 2019-08-02T19:52:39.965Z,4.21,395
 2019-08-02T19:54:57.728Z,4.12,394.4
 2019-08-02T19:57:15.511Z,4.16,395.2
 2019-08-02T19:59:33.313Z,4.12,395
 2019-08-02T20:01:51.131Z,4.21,394.7
 2019-08-02T20:04:08.963Z,4.21,395.2
 2019-08-02T20:06:26.808Z,4.2,395.3
 2019-08-02T20:08:44.663Z,4.3,395.2
 2019-08-02T20:11:02.529Z,4.28,394.7
 2019-08-02T20:13:20.402Z,4.29,395.5
 2019-08-02T20:15:38.282Z,4.25,395.2
 2019-08-02T20:17:56.169Z,4.16,394.5
 2019-08-02T20:20:14.061Z,4.23,395.7
 2019-08-02T20:22:31.958Z,4.2,397.4
 2019-08-02T20:24:49.859Z,3.84,397.7
 2019-08-02T20:27:07.763Z,3.99,397.8
 2019-08-02T20:29:25.671Z,3.95,397.8
 2019-08-02T20:31:43.581Z,4.16,399
 2019-08-02T20:34:01.494Z,4.23,398.4
 2019-08-02T20:36:19.409Z,4.26,398.7
 2019-08-02T20:38:37.326Z,4.35,398.7
 2019-08-02T20:40:55.244Z,4.23,396.5
 2019-08-02T20:43:13.164Z,3.93,397.4
 2019-08-02T20:45:31.085Z,3.9,398.2
 2019-08-02T20:47:49.008Z,4.17,399.2
 2019-08-02T20:50:06.931Z,3.94,398
 2019-08-02T20:52:24.855Z,3.93,397.2
 2019-08-02T20:54:42.780Z,3.98,399
 2019-08-02T20:57:00.706Z,3.88,398
 2019-08-02T20:59:18.632Z,3.91,397.6
 2019-08-02T21:01:36.559Z,3.9,397.1
 2019-08-02T21:03:54.486Z,4.16,397.9
 2019-08-02T21:06:12.414Z,4.1,398
 2019-08-02T21:08:30.342Z,3.95,396.9
 2019-08-02T21:10:48.271Z,4.06,396.5
 2019-08-02T21:13:06.199Z,4.51,397.9
 2019-08-02T21:15:24.128Z,4.6,397.6
 2019-08-02T21:17:42.058Z,4.59,399.4
 2019-08-02T21:19:59.987Z,4.48,398.4
 2019-08-02T21:22:17.917Z,4.71,396.5
 2019-08-02T21:24:35.847Z,4.49,395.2
 2019-08-02T21:26:53.777Z,4.49,395.4
 2019-08-02T21:29:11.707Z,4.41,394
 2019-08-02T21:31:29.637Z,4.26,395.8
 2019-08-02T21:33:47.568Z,4.42,395.1
 2019-08-02T21:36:05.498Z,4.48,395.7
 2019-08-02T21:38:23.429Z,4.39,395.6
 2019-08-02T21:41:37.394Z,4.72,395.8
 2019-08-02T21:52:41.185Z,4.74,392.6
 2019-08-02T22:01:52.909Z,4.76,394
 2019-08-02T22:11:04.633Z,4.78,393.3
 2019-08-02T22:20:16.357Z,4.83,393.4
 2019-08-02T22:29:28.082Z,3.64,386.1
 2019-08-02T22:38:39.806Z,4.43,383.1
 2019-08-02T22:47:51.531Z,4.13,384.4
 2019-08-02T22:57:03.255Z,4.38,386
 2019-08-02T23:06:14.979Z,4.18,384.2
 2019-08-02T23:15:26.704Z,3.89,386.3
 2019-08-02T23:24:38.428Z,4.13,386.1
 2019-08-02T23:33:50.153Z,4.19,387.1
 2019-08-02T23:43:01.878Z,4.37,384.7
 2019-08-02T23:52:13.602Z,4.39,384.3
 2019-08-03T00:01:25.327Z,4.39,380
 2019-08-03T00:10:37.052Z,4.71,384.9
 2019-08-03T00:19:48.777Z,4.24,384.9
 2019-08-03T00:29:00.502Z,3.56,384.2
 2019-08-03T00:38:12.227Z,3.28,384.5
 2019-08-03T00:47:23.952Z,3.49,384.1
 2019-08-03T00:56:35.677Z,3.26,384.8
 2019-08-03T01:05:47.402Z,3.21,382.8
 2019-08-03T01:14:59.127Z,3.42,384.3
 2019-08-03T01:24:10.852Z,3.44,383.7
 2019-08-03T01:33:22.577Z,2.84,384.3
 2019-08-03T01:42:34.302Z,3.16,386.8
 2019-08-03T01:51:46.027Z,3.18,383.8
 2019-08-03T02:00:57.753Z,3.1,382.3
 2019-08-03T02:10:09.478Z,2.93,385.8
 2019-08-03T02:19:21.204Z,2.82,381.9
 2019-08-03T02:28:32.930Z,3.1,383.7
 2019-08-03T02:37:44.655Z,3.09,382.3
 2019-08-03T02:46:56.381Z,3.32,378
 2019-08-03T02:56:08.106Z,3.44,381.5
 2019-08-03T03:05:19.832Z,3.27,380.2
 2019-08-03T03:14:31.558Z,3.5,381.2
 2019-08-03T03:23:43.283Z,2.97,378.3
 2019-08-03T03:32:55.009Z,3.04,374.4
 2019-08-03T03:42:06.735Z,3.13,376.7
 2019-08-03T03:51:18.460Z,2.55,371.9
 2019-08-03T04:00:30.186Z,3.27,369.6
 2019-08-03T04:09:41.912Z,2.97,384.5
 2019-08-03T04:18:53.638Z,2.88,383.9
 2019-08-03T04:28:05.364Z,3.02,382.8
 2019-08-03T04:37:17.091Z,3.05,377.9
 2019-08-03T04:46:28.817Z,2.99,378.9
 2019-08-03T04:55:40.544Z,2.88,376.8
 2019-08-03T05:04:52.270Z,2.95,379.3
 2019-08-03T05:14:03.996Z,3.07,378.3
 2019-08-03T05:23:15.723Z,2.97,379.2
 2019-08-03T05:32:27.449Z,2.66,378.6
 2019-08-03T05:41:39.175Z,2.76,377.1
 2019-08-03T05:50:50.902Z,2.73,378.9
 2019-08-03T06:00:02.629Z,2.89,378
 2019-08-03T06:09:14.355Z,2.82,377.3
 2019-08-03T06:18:26.082Z,2.51,377.7
 2019-08-03T06:27:37.809Z,2.89,377.4
 2019-08-03T06:36:49.536Z,2.94,377.2
 2019-08-03T06:46:01.262Z,2.81,376
 2019-08-03T06:55:12.990Z,2.84,374.4
 2019-08-03T07:04:24.717Z,2.78,375.5
 2019-08-03T07:13:36.444Z,2.74,380.3
 2019-08-03T07:22:48.171Z,2.73,374.1
 2019-08-03T07:31:59.899Z,2.66,372.2
 2019-08-03T07:41:11.626Z,2.94,377.1
 2019-08-03T07:50:23.354Z,2.92,375.9
 2019-08-03T07:59:35.081Z,3.03,368.2
 2019-08-03T08:08:46.809Z,2.88,369.8
 2019-08-03T08:17:58.536Z,3,375.2
 2019-08-03T08:27:10.264Z,2.72,371.2
 2019-08-03T08:36:21.992Z,2.9,374.6
 2019-08-03T08:45:33.719Z,2.56,371.1
 2019-08-03T08:54:45.447Z,2.76,372.6
 2019-08-03T09:03:57.175Z,2.87,373.8
 2019-08-03T09:13:08.903Z,3.08,375.6
 2019-08-03T09:22:20.631Z,2.79,371.1
 2019-08-03T09:31:32.359Z,2.92,372.2
 2019-08-03T09:40:44.087Z,2.96,371.5
 2019-08-03T09:49:55.816Z,3.18,372.8
 2019-08-03T09:59:07.544Z,3.1,372.5
 2019-08-03T10:08:19.273Z,3.05,371.4
 2019-08-03T10:17:31.002Z,3.22,366.4
 2019-08-03T10:26:42.731Z,3.13,364.6
 2019-08-03T10:35:54.459Z,3.2,368.8
 2019-08-03T10:45:06.188Z,3.38,363.9
 2019-08-03T10:54:17.917Z,3.3,366.3
 2019-08-03T11:03:29.646Z,3.25,365.6
 2019-08-03T11:12:41.375Z,3.28,364.3
 2019-08-03T11:21:53.104Z,3.35,359.9
 2019-08-03T11:31:04.834Z,3.22,357.2
 2019-08-03T11:40:16.563Z,3.27,359.3
 2019-08-03T11:49:28.292Z,3.2,357.3
 2019-08-03T11:58:40.022Z,3.21,363.8
 2019-08-03T12:07:51.752Z,3.3,357.2
 2019-08-03T12:17:03.482Z,3.31,357.1
 2019-08-03T12:26:15.212Z,3.09,358.2
 2019-08-03T12:35:26.942Z,3.15,358.2
 2019-08-03T12:44:38.672Z,3.29,356.6
 2019-08-03T12:53:50.403Z,3.18,359.5
 2019-08-03T13:03:02.133Z,3.39,359.6
 2019-08-03T13:12:13.863Z,3.14,359.4
 2019-08-03T13:21:25.594Z,3.18,355.3
 2019-08-03T13:30:37.324Z,3.11,357.5
 2019-08-03T13:39:49.055Z,3.21,359.8
 2019-08-03T13:49:00.785Z,3.12,356.7
 2019-08-03T13:58:12.516Z,3.05,356.4
 2019-08-03T14:07:24.247Z,3.18,356.5
 2019-08-03T14:16:35.978Z,3.38,360.3
 2019-08-03T14:25:47.709Z,2.91,360.5
 2019-08-03T14:36:12.718Z,3.07,359.2
 2019-08-03T14:38:30.651Z,3.07,360.2
 2019-08-03T14:40:48.584Z,3.02,361.2
 2019-08-03T14:43:06.516Z,2.9,358.1
 2019-08-03T14:45:24.449Z,3.12,357.9
 2019-08-03T14:47:42.382Z,3.26,358.7
 2019-08-03T14:50:00.315Z,3.18,359.1
 2019-08-03T14:52:18.248Z,3.27,359
 2019-08-03T14:54:36.181Z,2.8,360
 2019-08-03T14:56:54.114Z,3.16,356.8
 2019-08-03T14:59:12.047Z,3.64,355.9
 2019-08-03T15:01:29.980Z,3.65,356.9
 2019-08-03T15:03:47.913Z,3.69,357.5
 2019-08-03T15:06:05.846Z,3.6,358.6
 2019-08-03T15:08:23.779Z,3.59,357.4
 2019-08-03T15:10:41.712Z,3.63,356.3
 2019-08-03T15:12:59.645Z,3.48,357
 2019-08-03T15:15:17.578Z,3.41,358.1
 2019-08-03T15:17:35.511Z,3.62,356.1
 2019-08-03T15:19:53.444Z,3.8,353.8
 2019-08-03T15:22:11.377Z,3.54,356.6
 2019-08-03T15:24:29.310Z,3.47,355.2
 2019-08-03T15:26:47.243Z,3.57,356.5
 2019-08-03T15:29:05.176Z,3.53,356.3
 2019-08-03T15:31:23.109Z,3.56,355.5
 2019-08-03T15:33:41.042Z,3.56,355.5
 2019-08-03T15:35:58.975Z,3.47,359.5
 2019-08-03T15:38:16.908Z,3.28,356.2
 2019-08-03T15:40:34.841Z,3.89,353.6
 2019-08-03T15:42:52.774Z,3.54,361.1
 2019-08-03T15:45:10.708Z,3.5,357.6
 2019-08-03T15:47:28.641Z,3.38,360.6
 2019-08-03T15:49:46.574Z,3.5,360.1
 2019-08-03T15:52:04.507Z,3.57,356.4
 2019-08-03T15:54:22.440Z,3.59,357.9
 2019-08-03T15:56:40.373Z,3.54,360.4
 2019-08-03T15:58:58.306Z,3.75,358
 2019-08-03T16:01:16.240Z,3.73,357.5
 2019-08-03T16:03:34.173Z,3.64,357.1
 2019-08-03T16:05:52.106Z,3.66,356.9
 2019-08-03T16:08:10.039Z,3.59,358.1
 2019-08-03T16:10:27.973Z,3.72,358.1
 2019-08-03T16:12:45.906Z,3.72,357.3
 2019-08-03T16:15:03.839Z,3.82,357
 2019-08-03T16:17:21.773Z,3.78,356.9
 2019-08-03T16:19:39.706Z,3.6,358.5
 2019-08-03T16:21:57.639Z,3.6,359
 2019-08-03T16:24:15.573Z,3.73,357.6
 2019-08-03T16:26:33.506Z,3.79,359.5
 2019-08-03T16:28:51.440Z,3.67,357.9
 2019-08-03T16:31:09.373Z,3.69,359.2
 2019-08-03T16:33:27.307Z,3.77,354.1
 2019-08-03T16:35:45.240Z,3.8,354.2
 2019-08-03T16:38:03.174Z,3.82,355.2
 2019-08-03T16:40:21.107Z,3.63,353.3
 2019-08-03T16:42:39.041Z,3.58,353.2
 2019-08-03T16:44:56.975Z,3.64,356.5
 2019-08-03T16:47:14.908Z,3.68,354.9
 2019-08-03T16:49:32.842Z,3.58,357.3
 2019-08-03T16:51:50.776Z,3.67,356.4
 2019-08-03T16:54:08.709Z,3.58,355.9
 2019-08-03T16:56:26.643Z,3.34,355
 2019-08-03T16:58:44.577Z,3.43,362.5
 2019-08-03T17:01:02.511Z,3.22,358.2
 2019-08-03T17:03:20.444Z,3.19,358.8
 2019-08-03T17:05:38.378Z,3.29,359.4
 2019-08-03T17:07:56.312Z,3.46,355.3
 2019-08-03T17:10:14.246Z,3.37,358
 2019-08-03T17:12:32.180Z,3.51,356.5
 2019-08-03T17:14:50.114Z,3.73,354.5
 2019-08-03T17:17:08.048Z,3.78,352.7
 2019-08-03T17:19:25.982Z,3.65,353.9
 2019-08-03T17:21:43.916Z,3.67,353.3
 2019-08-03T17:24:01.850Z,3.72,353.4
 2019-08-03T17:26:19.785Z,3.66,354.1
 2019-08-03T17:28:37.719Z,3.69,353.1
 2019-08-03T17:30:55.653Z,3.68,352.7
 2019-08-03T17:33:13.587Z,3.61,353.2
 2019-08-03T17:35:31.522Z,3.67,352.9
 2019-08-03T17:37:49.456Z,3.63,352.7
 2019-08-03T17:40:07.391Z,3.75,353
 2019-08-03T17:42:25.325Z,3.47,351.7
 2019-08-03T17:44:43.260Z,3.74,350.4
 2019-08-03T17:47:01.195Z,3.68,346.6
 2019-08-03T17:49:19.130Z,3.78,345.7
 2019-08-03T17:51:37.064Z,3.58,345.3
 2019-08-03T17:53:54.999Z,3.49,349.6
 2019-08-03T17:56:12.935Z,3.57,349.9
 2019-08-03T17:58:30.870Z,3.72,350.6
 2019-08-03T18:00:48.805Z,3.54,351.8
 2019-08-03T18:03:06.740Z,3.88,349.4
 2019-08-03T18:05:24.676Z,3.74,350.1
 2019-08-03T18:07:42.611Z,3.79,352.7
 2019-08-03T18:10:00.547Z,3.83,354
 2019-08-03T18:12:18.483Z,3.86,351.3
 2019-08-03T18:14:36.419Z,3.91,352.1
 2019-08-03T18:16:54.355Z,3.9,350.4
 2019-08-03T18:19:12.292Z,4,351.4
 2019-08-03T18:21:30.228Z,3.49,352.9
 2019-08-03T18:23:48.165Z,3.43,352.2
 2019-08-03T18:26:06.102Z,3.38,352.2
 2019-08-03T18:28:24.039Z,3.62,352.3
 2019-08-03T18:30:41.976Z,3.57,351.6
 2019-08-03T18:32:59.914Z,3.77,352.1
 2019-08-03T18:35:17.852Z,3.62,351.4
 2019-08-03T18:37:35.790Z,3.58,351.2
 2019-08-03T18:39:53.729Z,3.59,352.8
 2019-08-03T18:42:11.668Z,3.42,351.7
 2019-08-03T18:44:29.607Z,3.44,350.8
 2019-08-03T18:46:47.547Z,3.6,349.6
 2019-08-03T18:49:05.487Z,3.54,350.5
 2019-08-03T18:51:23.428Z,3.69,351.5
 2019-08-03T18:53:41.369Z,3.41,349.4
 2019-08-03T18:55:59.311Z,3.54,349.3
 2019-08-03T18:58:17.253Z,3.55,349.9
 2019-08-03T19:00:35.196Z,3.93,348.8
 2019-08-03T19:02:53.140Z,3.93,348.4
 2019-08-03T19:05:11.084Z,3.93,347
 2019-08-03T19:07:29.028Z,3.89,348.5
 2019-08-03T19:09:46.974Z,4.01,348.9
 2019-08-03T19:12:04.920Z,3.9,348.9
 2019-08-03T19:14:22.867Z,3.82,348.5
 2019-08-03T19:16:40.814Z,3.77,349.5
 2019-08-03T19:18:58.763Z,3.87,349.5
 2019-08-03T19:21:16.711Z,3.91,348.8
 2019-08-03T19:23:34.661Z,4.06,348.2
 2019-08-03T19:25:52.611Z,3.86,348.7
 2019-08-03T19:28:10.562Z,3.89,348.4
 2019-08-03T19:30:28.512Z,3.83,347.7
 2019-08-03T19:32:46.463Z,4.02,346.4
 2019-08-03T19:35:04.414Z,4.05,345.9
 2019-08-03T19:37:22.363Z,4.12,344.4
 2019-08-03T19:39:40.312Z,4.1,342.7
 2019-08-03T19:41:58.259Z,4.02,343.1
 2019-08-03T19:44:16.204Z,4.19,341.7
 2019-08-03T19:46:34.149Z,4.1,341
 2019-08-03T19:48:52.092Z,4.08,341.1
 2019-08-03T19:51:10.034Z,3.87,336.9
 2019-08-03T19:53:27.976Z,3.94,340
 2019-08-03T19:55:45.914Z,2.33,315.6
 2019-08-03T19:58:03.839Z,1.53,320.6
 2019-08-03T20:00:21.765Z,0.78,304.9
 2019-08-03T20:02:39.690Z,0.28,296.2
 2019-08-03T20:04:57.615Z,0.17,272.3
 2019-08-03T20:07:15.540Z,0.12,239.7
 2019-08-03T20:09:33.465Z,0.08,266.6
 2019-08-03T20:11:51.391Z,0.09,237.2
 2019-08-03T20:14:09.316Z,0.07,253.9
 2019-08-03T20:16:27.241Z,0.05,239.2
 2019-08-03T20:18:45.166Z,0.06,237.4
 2019-08-03T20:21:03.092Z,0.05,257.9
 2019-08-03T20:23:21.017Z,0.06,243.3
 2019-08-03T20:25:38.942Z,0.06,271.7
 2019-08-03T20:27:56.867Z,0.08,301
 2019-08-03T20:30:14.793Z,0.1,324.8
 2019-08-03T20:32:32.718Z,0.13,329.4
 2019-08-03T20:34:50.643Z,0.21,342.5
 2019-08-03T20:37:08.568Z,0.3,337.7
 2019-08-03T20:39:26.493Z,0.4,330.4
 2019-08-03T20:41:44.419Z,1.25,341.7
 2019-08-03T20:43:57.791Z,-1.00E+31,-1.00E+31
 2019-08-03T20:46:15.448Z,-1.00E+31,-1.00E+31
 2019-08-03T20:48:33.141Z,2.84,342.2
 2019-08-03T20:50:50.848Z,3.27,340.2
 2019-08-03T20:53:08.560Z,3.88,344.1
 2019-08-03T20:55:26.291Z,4.65,343.8
 2019-08-03T20:57:44.043Z,4.91,342.8
 2019-08-03T21:00:01.817Z,4.62,339.3
 2019-08-03T21:02:19.610Z,4.75,341
 2019-08-03T21:04:37.421Z,4.25,339.5
 2019-08-03T21:06:55.248Z,4.87,341.3
 2019-08-03T21:09:13.088Z,4.35,340.6
 2019-08-03T21:11:30.941Z,4.73,341.9
 2019-08-03T21:13:48.803Z,4.4,342.6
 2019-08-03T21:16:06.675Z,4.63,339.6
 2019-08-03T21:18:24.554Z,4.36,343.5
 2019-08-03T21:20:42.440Z,4.22,340.7
 2019-08-03T21:23:00.332Z,4.96,339.4
 2019-08-03T21:25:18.228Z,5.64,337.1
 2019-08-03T21:27:36.130Z,5.37,338
 2019-08-03T21:29:54.035Z,5.02,338.6
 2019-08-03T21:32:11.943Z,4.55,335.9
 2019-08-03T21:34:29.855Z,4.88,339.2
 2019-08-03T21:36:47.769Z,4.53,340.2
 2019-08-03T21:39:05.685Z,5.1,343
 2019-08-03T21:41:23.603Z,4.86,345.5
 2019-08-03T21:43:41.523Z,5.29,343.9
 2019-08-03T21:45:59.445Z,4.96,341.6
 2019-08-03T21:48:17.368Z,4.58,342.1
 2019-08-03T21:50:35.292Z,4.5,342.4
 2019-08-03T21:52:53.217Z,4.57,336.2
 2019-08-03T21:55:11.143Z,3.85,351.2
 2019-08-03T21:57:29.070Z,4.32,339.7
 2019-08-03T21:59:46.997Z,4.97,336
 2019-08-03T22:02:04.925Z,5.23,340.5
 2019-08-03T22:04:22.854Z,5.15,334.7
 2019-08-03T22:06:40.783Z,4.73,336
 2019-08-03T22:08:58.713Z,3.66,338.1
 2019-08-03T22:11:16.643Z,3.83,338.8
 2019-08-03T22:13:34.573Z,4.57,332.9
 2019-08-03T22:15:52.504Z,4.63,336.7
 2019-08-03T22:18:10.435Z,3.96,339
 2019-08-03T22:20:28.366Z,4.71,340.5
 2019-08-03T22:22:46.297Z,4.54,340
 2019-08-03T22:25:04.229Z,6.07,336.4
 2019-08-03T22:27:22.161Z,5.78,337.1
 2019-08-03T22:29:40.092Z,5.86,338
 2019-08-03T22:31:58.024Z,6.25,332.6
 2019-08-03T22:34:15.957Z,5.09,337.3
 2019-08-03T22:36:33.889Z,4.24,332
 2019-08-03T22:38:51.821Z,4.01,339.7
 2019-08-03T22:41:09.754Z,4.17,341
 2019-08-03T22:43:27.686Z,4.8,334.3
 2019-08-03T22:45:45.619Z,4.77,335.9
 2019-08-03T22:48:03.551Z,4.91,338.1
 2019-08-03T22:50:21.484Z,4.95,338.3
 2019-08-03T22:52:39.417Z,4.85,337.3
 2019-08-03T22:54:57.350Z,5.15,334.3
 2019-08-03T22:57:15.282Z,4.01,334.9
 2019-08-03T22:59:33.215Z,3.84,339.5
 2019-08-03T23:01:51.148Z,4.35,337.9
 2019-08-03T23:04:09.081Z,5.08,337.8
 2019-08-03T23:06:27.014Z,4.74,335.1
 2019-08-03T23:08:44.947Z,4.77,336.6
 2019-08-03T23:11:02.880Z,4.45,337.4
 2019-08-03T23:13:20.813Z,4.58,337.4
 2019-08-03T23:15:38.747Z,3.49,331.5
 2019-08-03T23:17:56.680Z,5.05,336.6
 2019-08-03T23:20:14.613Z,4.99,335.3
 2019-08-03T23:22:32.546Z,5.17,335
 2019-08-03T23:24:50.479Z,5.38,333.4
 2019-08-03T23:27:08.412Z,5.19,336
 2019-08-03T23:29:26.346Z,4.52,335
 2019-08-03T23:31:44.279Z,3.71,337.3
 2019-08-03T23:34:02.212Z,4.9,335.9
 2019-08-03T23:36:20.145Z,4.56,332.6
 2019-08-03T23:38:38.078Z,4.92,333.9
 2019-08-03T23:40:56.012Z,4.61,332.7
 2019-08-03T23:43:13.945Z,4.93,335.1
 2019-08-03T23:45:31.878Z,4.67,334.9
 2019-08-03T23:47:49.811Z,4.55,334
 2019-08-03T23:50:07.744Z,4.3,332.3
 2019-08-03T23:52:25.678Z,4.62,335.3
 2019-08-03T23:54:43.611Z,4.74,335.3
 2019-08-03T23:57:01.544Z,4.62,335.3
 2019-08-03T23:59:19.477Z,4.91,336.3
 2019-08-04T00:01:37.410Z,5.07,339.6
 2019-08-04T00:03:55.344Z,4.82,337
 2019-08-04T00:06:13.277Z,4.47,339.8
 2019-08-04T00:08:31.210Z,5.01,334
 2019-08-04T00:10:49.143Z,5.05,335.1
 2019-08-04T00:13:07.076Z,4.9,335.3
 2019-08-04T00:15:25.010Z,5.07,333.7
 2019-08-04T00:17:42.943Z,4.91,336.1
 2019-08-04T00:20:00.876Z,4.68,335.6
 2019-08-04T00:22:18.809Z,4.93,336.7
 2019-08-04T00:24:36.742Z,4.41,337.4
 2019-08-04T00:26:54.676Z,4.59,336.8
 2019-08-04T00:29:12.609Z,4.89,336.9
 2019-08-04T00:31:30.542Z,5.02,337.5
 2019-08-04T00:33:48.475Z,4.74,336.8
 2019-08-04T00:36:06.408Z,4.98,338.9
 2019-08-04T00:38:24.342Z,4.89,337.8
 2019-08-04T00:40:42.275Z,5.07,337.5
 2019-08-04T00:43:00.208Z,5.26,336.1
 2019-08-04T00:45:18.141Z,5.06,339.6
 2019-08-04T00:47:36.074Z,5.14,341.4
 2019-08-04T00:49:54.008Z,5.46,338.2
 2019-08-04T00:53:07.976Z,5.26,339.7
 2019-08-04T01:04:11.780Z,5.12,338.3
 2019-08-04T01:13:23.513Z,4.76,336.6
 2019-08-04T01:22:35.246Z,5.36,342.4
 2019-08-04T01:31:46.979Z,6.49,334.6
