EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_HGI_LAT_deg,OMNI_HGI_LON_deg,OMNI_speed_km_s,OMNI_density_n_cc
 1973-01-28T23:00:00.000Z,-5.8,52.9,660,2.6
 1973-01-29T00:00:00.000Z,-5.8,53,678,2.8
 1973-01-29T01:00:00.000Z,-5.8,53,672,3.1
 1973-01-29T02:00:00.000Z,-5.8,53,676,3.3
 1973-01-29T03:00:00.000Z,-5.8,53.1,672,3
 1973-01-29T04:00:00.000Z,-5.8,53.1,663,3.6
 1973-01-29T05:00:00.000Z,-5.8,53.2,684,3.3
 1973-01-29T06:00:00.000Z,-5.8,53.2,675,3.6
 1973-01-29T07:00:00.000Z,-5.8,53.3,655,3.2
 1973-01-29T08:00:00.000Z,-5.8,53.3,650,3
 1973-01-29T09:00:00.000Z,-5.8,53.3,647,2.8
 1973-01-29T10:00:00.000Z,-5.8,53.4,656,2.3
 1973-01-29T11:00:00.000Z,-5.8,53.4,642,2
 1973-01-29T12:00:00.000Z,-5.8,53.5,621,2.2
 1973-01-29T13:00:00.000Z,-5.8,53.5,602,2.2
 1973-01-29T14:00:00.000Z,-5.8,53.6,602,3.1
 1973-01-29T15:00:00.000Z,-5.8,53.6,596,3.3
 1973-01-29T16:00:00.000Z,-5.8,53.6,585,3.1
 1973-01-29T17:00:00.000Z,-5.9,53.7,597,3.4
 1973-01-29T18:00:00.000Z,-5.9,53.7,592,3.3
 1973-01-29T19:00:00.000Z,-5.9,53.8,594,3.3
 1973-01-29T20:00:00.000Z,-5.9,53.8,598,3.1
 1973-01-29T21:00:00.000Z,-5.9,53.9,625,3.3
 1973-01-29T22:00:00.000Z,-5.9,53.9,614,3.7
 1973-01-29T23:00:00.000Z,-5.9,53.9,605,3.9
 1973-01-30T00:00:00.000Z,-5.9,54,598,4.9
 1973-01-30T01:00:00.000Z,-5.9,54,612,4.6
 1973-01-30T02:00:00.000Z,-5.9,54.1,604,4.9
 1973-01-30T03:00:00.000Z,-5.9,54.1,599,4.9
 1973-01-30T04:00:00.000Z,-5.9,54.2,593,4.4
 1973-01-30T05:00:00.000Z,-5.9,54.2,595,3.9
 1973-01-30T06:00:00.000Z,-5.9,54.2,594,3.9
 1973-01-30T07:00:00.000Z,-5.9,54.3,587,3.7
 1973-01-30T08:00:00.000Z,-5.9,54.3,588,3.3
 1973-01-30T09:00:00.000Z,-5.9,54.4,587,2.8
 1973-01-30T10:00:00.000Z,-5.9,54.4,571,2.7
 1973-01-30T11:00:00.000Z,-5.9,54.4,557,3
 1973-01-30T12:00:00.000Z,-5.9,54.5,570,3
 1973-01-30T13:00:00.000Z,-5.9,54.5,558,2.9
 1973-01-30T14:00:00.000Z,-5.9,54.6,553,2.8
 1973-01-30T15:00:00.000Z,-5.9,54.6,547,2.5
 1973-01-30T16:00:00.000Z,-5.9,54.7,554,2.7
 1973-01-30T17:00:00.000Z,-5.9,54.7,554,2.8
 1973-01-30T18:00:00.000Z,-5.9,54.7,534,2.5
 1973-01-30T19:00:00.000Z,-5.9,54.8,538,2.6
 1973-01-30T20:00:00.000Z,-5.9,54.8,519,2.6
 1973-01-30T21:00:00.000Z,-5.9,54.9,493,2.4
 1973-01-30T22:00:00.000Z,-5.9,54.9,494,2.2
 1973-01-30T23:00:00.000Z,-5.9,55,482,2.2
 1973-01-31T00:00:00.000Z,-5.9,55,485,2.5
 1973-01-31T01:00:00.000Z,-6,55,479,2.6
 1973-01-31T02:00:00.000Z,-6,55.1,460,2.3
 1973-01-31T03:00:00.000Z,-6,55.1,453,2.1
 1973-01-31T04:00:00.000Z,-6,55.2,460,2.5
 1973-01-31T05:00:00.000Z,-6,55.2,448,3.1
 1973-01-31T06:00:00.000Z,-6,55.3,447,3.4
 1973-01-31T07:00:00.000Z,-6,55.3,434,3.6
 1973-01-31T08:00:00.000Z,-6,55.3,429,3.2
 1973-01-31T09:00:00.000Z,-6,55.4,416,3.4
 1973-01-31T10:00:00.000Z,-6,55.4,415,3.1
 1973-01-31T11:00:00.000Z,-6,55.5,413,3.7
 1973-01-31T12:00:00.000Z,-6,55.5,418,4
 1973-01-31T13:00:00.000Z,-6,55.6,414,3.9
 1973-01-31T14:00:00.000Z,-6,55.6,409,3.9
 1973-01-31T15:00:00.000Z,-6,55.6,405,4.4
 1973-01-31T16:00:00.000Z,-6,55.7,409,5.6
 1973-01-31T17:00:00.000Z,-6,55.7,408,5.2
 1973-01-31T18:00:00.000Z,-6,55.8,404,5.3
 1973-01-31T19:00:00.000Z,-6,55.8,391,6.1
 1973-01-31T20:00:00.000Z,-6,55.8,392,6.1
 1973-01-31T21:00:00.000Z,-6,55.9,393,6.2
 1973-01-31T22:00:00.000Z,-6,55.9,396,6.8
 1973-01-31T23:00:00.000Z,-6,56,406,8.7
 1973-02-01T00:00:00.000Z,-6,56,410,8.9
 1973-02-01T01:00:00.000Z,-6,56.1,396,9.9
 1973-02-01T02:00:00.000Z,-6,56.1,370,7.6
 1973-02-01T03:00:00.000Z,-6,56.1,391,9.9
 1973-02-01T04:00:00.000Z,-6,56.2,393,10.7
 1973-02-01T05:00:00.000Z,-6,56.2,389,9.8
 1973-02-01T06:00:00.000Z,-6,56.3,389,8.5
 1973-02-01T07:00:00.000Z,-6,56.3,391,9.5
 1973-02-01T08:00:00.000Z,-6,56.4,396,10.3
 1973-02-01T09:00:00.000Z,-6,56.4,395,11
 1973-02-01T10:00:00.000Z,-6.1,56.4,395,10.7
 1973-02-01T11:00:00.000Z,-6.1,56.5,395,10.3
 1973-02-01T12:00:00.000Z,-6.1,56.5,395,11.5
 1973-02-01T13:00:00.000Z,-6.1,56.6,402,9.7
 1973-02-01T14:00:00.000Z,-6.1,56.6,411,8.4
 1973-02-01T15:00:00.000Z,-6.1,56.7,422,9.1
 1973-02-01T16:00:00.000Z,-6.1,56.7,425,10.7
 1973-02-01T17:00:00.000Z,-6.1,56.7,425,9.5
 1973-02-01T18:00:00.000Z,-6.1,56.8,427,9.9
 1973-02-01T19:00:00.000Z,-6.1,56.8,426,9.8
 1973-02-01T20:00:00.000Z,-6.1,56.9,433,8.8
 1973-02-01T21:00:00.000Z,-6.1,56.9,424,9.7
 1973-02-01T22:00:00.000Z,-6.1,57,436,11.1
 1973-02-01T23:00:00.000Z,-6.1,57,450,9.6
 1973-02-02T00:00:00.000Z,-6.1,57,453,9.1
 1973-02-02T01:00:00.000Z,-6.1,57.1,454,8
 1973-02-02T02:00:00.000Z,-6.1,57.1,449,7.9
 1973-02-02T03:00:00.000Z,-6.1,57.2,443,8.2
 1973-02-02T04:00:00.000Z,-6.1,57.2,452,8.5
 1973-02-02T05:00:00.000Z,-6.1,57.2,448,8.3
 1973-02-02T06:00:00.000Z,-6.1,57.3,443,8.3
 1973-02-02T07:00:00.000Z,-6.1,57.3,434,8.1
 1973-02-02T08:00:00.000Z,-6.1,57.4,428,10.1
 1973-02-02T09:00:00.000Z,-6.1,57.4,432,10.9
 1973-02-02T10:00:00.000Z,-6.1,57.5,432,10.7
 1973-02-02T11:00:00.000Z,-6.1,57.5,434,10.3
 1973-02-02T12:00:00.000Z,-6.1,57.5,433,10.1
 1973-02-02T13:00:00.000Z,-6.1,57.6,-1.00E+31,-1.00E+31
 1973-02-02T14:00:00.000Z,-6.1,57.6,-1.00E+31,-1.00E+31
 1973-02-02T15:00:00.000Z,-6.1,57.7,-1.00E+31,-1.00E+31
 1973-02-02T16:00:00.000Z,-6.1,57.7,-1.00E+31,-1.00E+31
 1973-02-02T17:00:00.000Z,-6.1,57.8,-1.00E+31,-1.00E+31
 1973-02-02T18:00:00.000Z,-6.1,57.8,416,19.4
 1973-02-02T19:00:00.000Z,-6.1,57.8,424,24.4
 1973-02-02T20:00:00.000Z,-6.1,57.9,420,20.1
 1973-02-02T21:00:00.000Z,-6.2,57.9,448,11.1
 1973-02-02T22:00:00.000Z,-6.2,58,474,8.8
 1973-02-02T23:00:00.000Z,-6.2,58,477,7.5
 1973-02-03T00:00:00.000Z,-6.2,58.1,-1.00E+31,-1.00E+31
 1973-02-03T01:00:00.000Z,-6.2,58.1,-1.00E+31,-1.00E+31
 1973-02-03T02:00:00.000Z,-6.2,58.1,-1.00E+31,-1.00E+31
 1973-02-03T03:00:00.000Z,-6.2,58.2,-1.00E+31,-1.00E+31
 1973-02-03T04:00:00.000Z,-6.2,58.2,-1.00E+31,-1.00E+31
 1973-02-03T05:00:00.000Z,-6.2,58.3,-1.00E+31,-1.00E+31
 1973-02-03T06:00:00.000Z,-6.2,58.3,-1.00E+31,-1.00E+31
 1973-02-03T07:00:00.000Z,-6.2,58.4,-1.00E+31,-1.00E+31
 1973-02-03T08:00:00.000Z,-6.2,58.4,-1.00E+31,-1.00E+31
 1973-02-03T09:00:00.000Z,-6.2,58.4,-1.00E+31,-1.00E+31
 1973-02-03T10:00:00.000Z,-6.2,58.5,-1.00E+31,-1.00E+31
 1973-02-03T11:00:00.000Z,-6.2,58.5,-1.00E+31,-1.00E+31
 1973-02-03T12:00:00.000Z,-6.2,58.6,-1.00E+31,-1.00E+31
 1973-02-03T13:00:00.000Z,-6.2,58.6,-1.00E+31,-1.00E+31
 1973-02-03T14:00:00.000Z,-6.2,58.6,-1.00E+31,-1.00E+31
 1973-02-03T15:00:00.000Z,-6.2,58.7,-1.00E+31,-1.00E+31
 1973-02-03T16:00:00.000Z,-6.2,58.7,-1.00E+31,-1.00E+31
 1973-02-03T17:00:00.000Z,-6.2,58.8,-1.00E+31,-1.00E+31
 1973-02-03T18:00:00.000Z,-6.2,58.8,-1.00E+31,-1.00E+31
 1973-02-03T19:00:00.000Z,-6.2,58.9,-1.00E+31,-1.00E+31
 1973-02-03T20:00:00.000Z,-6.2,58.9,-1.00E+31,-1.00E+31
 1973-02-03T21:00:00.000Z,-6.2,58.9,-1.00E+31,-1.00E+31
 1973-02-03T22:00:00.000Z,-6.2,59,-1.00E+31,-1.00E+31
 1973-02-03T23:00:00.000Z,-6.2,59,-1.00E+31,-1.00E+31
 1973-02-04T00:00:00.000Z,-6.2,59.1,-1.00E+31,-1.00E+31
 1973-02-04T01:00:00.000Z,-6.2,59.1,475,4
 1973-02-04T02:00:00.000Z,-6.2,59.2,459,3.6
 1973-02-04T03:00:00.000Z,-6.2,59.2,457,4.2
 1973-02-04T04:00:00.000Z,-6.2,59.2,452,5
 1973-02-04T05:00:00.000Z,-6.2,59.3,449,5.6
 1973-02-04T06:00:00.000Z,-6.2,59.3,451,5.3
 1973-02-04T07:00:00.000Z,-6.2,59.4,455,6
 1973-02-04T08:00:00.000Z,-6.2,59.4,454,5.9
 1973-02-04T09:00:00.000Z,-6.3,59.5,448,5.7
 1973-02-04T10:00:00.000Z,-6.3,59.5,449,5.6
 1973-02-04T11:00:00.000Z,-6.3,59.5,440,5.6
 1973-02-04T12:00:00.000Z,-6.3,59.6,440,5.6
 1973-02-04T13:00:00.000Z,-6.3,59.6,449,5
 1973-02-04T14:00:00.000Z,-6.3,59.7,442,4.9
 1973-02-04T15:00:00.000Z,-6.3,59.7,441,5.3
 1973-02-04T16:00:00.000Z,-6.3,59.8,441,5.6
 1973-02-04T17:00:00.000Z,-6.3,59.8,441,5.6
 1973-02-04T18:00:00.000Z,-6.3,59.8,447,5.4
 1973-02-04T19:00:00.000Z,-6.3,59.9,428,6
 1973-02-04T20:00:00.000Z,-6.3,59.9,429,5.7
 1973-02-04T21:00:00.000Z,-6.3,60,427,6
 1973-02-04T22:00:00.000Z,-6.3,60,427,6.8
 1973-02-04T23:00:00.000Z,-6.3,60,421,8.3
 1973-02-05T00:00:00.000Z,-6.3,60.1,427,11.8
 1973-02-05T01:00:00.000Z,-6.3,60.1,441,17.3
 1973-02-05T02:00:00.000Z,-6.3,60.2,438,20.1
 1973-02-05T03:00:00.000Z,-6.3,60.2,435,22.1
 1973-02-05T04:00:00.000Z,-6.3,60.3,431,21
 1973-02-05T05:00:00.000Z,-6.3,60.3,449,9.2
 1973-02-05T06:00:00.000Z,-6.3,60.3,470,3.7
 1973-02-05T07:00:00.000Z,-6.3,60.4,459,3.5
 1973-02-05T08:00:00.000Z,-6.3,60.4,449,3.3
 1973-02-05T09:00:00.000Z,-6.3,60.5,449,3.7
 1973-02-05T10:00:00.000Z,-6.3,60.5,447,3.3
 1973-02-05T11:00:00.000Z,-6.3,60.6,456,3.1
 1973-02-05T12:00:00.000Z,-6.3,60.6,466,3
 1973-02-05T13:00:00.000Z,-6.3,60.6,492,2.3
 1973-02-05T14:00:00.000Z,-6.3,60.7,474,1.8
 1973-02-05T15:00:00.000Z,-6.3,60.7,471,1.9
 1973-02-05T16:00:00.000Z,-6.3,60.8,-1.00E+31,-1.00E+31
 1973-02-05T17:00:00.000Z,-6.3,60.8,453,2.4
 1973-02-05T18:00:00.000Z,-6.3,60.9,398,5.5
 1973-02-05T19:00:00.000Z,-6.3,60.9,392,5.8
 1973-02-05T20:00:00.000Z,-6.3,60.9,401,8.3
 1973-02-05T21:00:00.000Z,-6.3,61,395,11.6
 1973-02-05T22:00:00.000Z,-6.4,61,399,15
 1973-02-05T23:00:00.000Z,-6.4,61.1,402,12.2
 1973-02-06T00:00:00.000Z,-6.4,61.1,396,11.7
 1973-02-06T01:00:00.000Z,-6.4,61.1,398,12.5
 1973-02-06T02:00:00.000Z,-6.4,61.2,396,11.3
 1973-02-06T03:00:00.000Z,-6.4,61.2,394,11
 1973-02-06T04:00:00.000Z,-6.4,61.3,396,11.3
 1973-02-06T05:00:00.000Z,-6.4,61.3,399,14
 1973-02-06T06:00:00.000Z,-6.4,61.4,397,11.8
 1973-02-06T07:00:00.000Z,-6.4,61.4,426,11.2
 1973-02-06T08:00:00.000Z,-6.4,61.4,441,11.1
 1973-02-06T09:00:00.000Z,-6.4,61.5,440,10.4
 1973-02-06T10:00:00.000Z,-6.4,61.5,428,12.9
 1973-02-06T11:00:00.000Z,-6.4,61.6,445,12.7
 1973-02-06T12:00:00.000Z,-6.4,61.6,465,10.7
 1973-02-06T13:00:00.000Z,-6.4,61.7,466,9.7
 1973-02-06T14:00:00.000Z,-6.4,61.7,-1.00E+31,-1.00E+31
 1973-02-06T15:00:00.000Z,-6.4,61.7,-1.00E+31,-1.00E+31
 1973-02-06T16:00:00.000Z,-6.4,61.8,493,11.5
 1973-02-06T17:00:00.000Z,-6.4,61.8,487,10.8
 1973-02-06T18:00:00.000Z,-6.4,61.9,504,8.5
 1973-02-06T19:00:00.000Z,-6.4,61.9,521,7.5
 1973-02-06T20:00:00.000Z,-6.4,62,528,5.9
 1973-02-06T21:00:00.000Z,-6.4,62,522,5.9
 1973-02-06T22:00:00.000Z,-6.4,62,529,5.9
 1973-02-06T23:00:00.000Z,-6.4,62.1,546,5.6
 1973-02-07T00:00:00.000Z,-6.4,62.1,552,6
 1973-02-07T01:00:00.000Z,-6.4,62.2,545,6.1
 1973-02-07T02:00:00.000Z,-6.4,62.2,558,5.5
 1973-02-07T03:00:00.000Z,-6.4,62.3,564,5.3
 1973-02-07T04:00:00.000Z,-6.4,62.3,-1.00E+31,-1.00E+31
 1973-02-07T05:00:00.000Z,-6.4,62.3,-1.00E+31,-1.00E+31
 1973-02-07T06:00:00.000Z,-6.4,62.4,-1.00E+31,-1.00E+31
 1973-02-07T07:00:00.000Z,-6.4,62.4,-1.00E+31,-1.00E+31
 1973-02-07T08:00:00.000Z,-6.4,62.5,-1.00E+31,-1.00E+31
 1973-02-07T09:00:00.000Z,-6.4,62.5,-1.00E+31,-1.00E+31
 1973-02-07T10:00:00.000Z,-6.4,62.5,-1.00E+31,-1.00E+31
 1973-02-07T11:00:00.000Z,-6.4,62.6,-1.00E+31,-1.00E+31
 1973-02-07T12:00:00.000Z,-6.4,62.6,-1.00E+31,-1.00E+31
 1973-02-07T13:00:00.000Z,-6.4,62.7,-1.00E+31,-1.00E+31
 1973-02-07T14:00:00.000Z,-6.5,62.7,-1.00E+31,-1.00E+31
 1973-02-07T15:00:00.000Z,-6.5,62.8,-1.00E+31,-1.00E+31
 1973-02-07T16:00:00.000Z,-6.5,62.8,-1.00E+31,-1.00E+31
 1973-02-07T17:00:00.000Z,-6.5,62.8,-1.00E+31,-1.00E+31
 1973-02-07T18:00:00.000Z,-6.5,62.9,-1.00E+31,-1.00E+31
 1973-02-07T19:00:00.000Z,-6.5,62.9,-1.00E+31,-1.00E+31
 1973-02-07T20:00:00.000Z,-6.5,63,-1.00E+31,-1.00E+31
 1973-02-07T21:00:00.000Z,-6.5,63,-1.00E+31,-1.00E+31
 1973-02-07T22:00:00.000Z,-6.5,63.1,-1.00E+31,-1.00E+31
 1973-02-07T23:00:00.000Z,-6.5,63.1,-1.00E+31,-1.00E+31
 1973-02-08T00:00:00.000Z,-6.5,63.1,-1.00E+31,-1.00E+31
 1973-02-08T01:00:00.000Z,-6.5,63.2,-1.00E+31,-1.00E+31
 1973-02-08T02:00:00.000Z,-6.5,63.2,619,6.1
 1973-02-08T03:00:00.000Z,-6.5,63.3,622,6
 1973-02-08T04:00:00.000Z,-6.5,63.3,613,6.1
 1973-02-08T05:00:00.000Z,-6.5,63.4,602,5.6
 1973-02-08T06:00:00.000Z,-6.5,63.4,604,5.2
 1973-02-08T07:00:00.000Z,-6.5,63.4,608,4.6
 1973-02-08T08:00:00.000Z,-6.5,63.5,617,4.3
 1973-02-08T09:00:00.000Z,-6.5,63.5,602,4.8
 1973-02-08T10:00:00.000Z,-6.5,63.6,598,4.5
 1973-02-08T11:00:00.000Z,-6.5,63.6,618,4.5
 1973-02-08T12:00:00.000Z,-6.5,63.7,612,4.4
 1973-02-08T13:00:00.000Z,-6.5,63.7,632,3.6
 1973-02-08T14:00:00.000Z,-6.5,63.7,656,4
 1973-02-08T15:00:00.000Z,-6.5,63.8,652,4.1
 1973-02-08T16:00:00.000Z,-6.5,63.8,621,3.9
 1973-02-08T17:00:00.000Z,-6.5,63.9,651,4.5
 1973-02-08T18:00:00.000Z,-6.5,63.9,659,4.4
 1973-02-08T19:00:00.000Z,-6.5,63.9,647,4.4
 1973-02-08T20:00:00.000Z,-6.5,64,644,4.1
 1973-02-08T21:00:00.000Z,-6.5,64,635,3.6
 1973-02-08T22:00:00.000Z,-6.5,64.1,630,3.9
 1973-02-08T23:00:00.000Z,-6.5,64.1,624,4.1
 1973-02-09T00:00:00.000Z,-6.5,64.2,637,4
 1973-02-09T01:00:00.000Z,-6.5,64.2,614,4.1
 1973-02-09T02:00:00.000Z,-6.5,64.2,608,4.2
 1973-02-09T03:00:00.000Z,-6.5,64.3,587,4.2
 1973-02-09T04:00:00.000Z,-6.5,64.3,588,4.2
 1973-02-09T05:00:00.000Z,-6.5,64.4,601,4.4
 1973-02-09T06:00:00.000Z,-6.5,64.4,613,3.6
 1973-02-09T07:00:00.000Z,-6.5,64.5,606,3.4
 1973-02-09T08:00:00.000Z,-6.6,64.5,611,3.9
 1973-02-09T09:00:00.000Z,-6.6,64.5,595,4.1
 1973-02-09T10:00:00.000Z,-6.6,64.6,596,3.9
 1973-02-09T11:00:00.000Z,-6.6,64.6,606,4.1
 1973-02-09T12:00:00.000Z,-6.6,64.7,600,4
 1973-02-09T13:00:00.000Z,-6.6,64.7,583,4
 1973-02-09T14:00:00.000Z,-6.6,64.8,579,4.3
 1973-02-09T15:00:00.000Z,-6.6,64.8,604,4.1
 1973-02-09T16:00:00.000Z,-6.6,64.8,573,3.6
 1973-02-09T17:00:00.000Z,-6.6,64.9,563,3.6
 1973-02-09T18:00:00.000Z,-6.6,64.9,565,3.6
 1973-02-09T19:00:00.000Z,-6.6,65,557,3.3
 1973-02-09T20:00:00.000Z,-6.6,65,552,3.3
 1973-02-09T21:00:00.000Z,-6.6,65,545,3.5
 1973-02-09T22:00:00.000Z,-6.6,65.1,546,3.7
 1973-02-09T23:00:00.000Z,-6.6,65.1,562,3.8
 1973-02-10T00:00:00.000Z,-6.6,65.2,556,3.7
 1973-02-10T01:00:00.000Z,-6.6,65.2,565,3.6
 1973-02-10T02:00:00.000Z,-6.6,65.3,544,3.9
 1973-02-10T03:00:00.000Z,-6.6,65.3,533,3.9
 1973-02-10T04:00:00.000Z,-6.6,65.3,531,3.6
 1973-02-10T05:00:00.000Z,-6.6,65.4,538,3.6
 1973-02-10T06:00:00.000Z,-6.6,65.4,536,3.5
 1973-02-10T07:00:00.000Z,-6.6,65.5,524,3.9
 1973-02-10T08:00:00.000Z,-6.6,65.5,522,4
 1973-02-10T09:00:00.000Z,-6.6,65.6,518,3.9
 1973-02-10T10:00:00.000Z,-6.6,65.6,520,3.9
 1973-02-10T11:00:00.000Z,-6.6,65.6,517,3.8
 1973-02-10T12:00:00.000Z,-6.6,65.7,510,3.8
 1973-02-10T13:00:00.000Z,-6.6,65.7,509,3.9
 1973-02-10T14:00:00.000Z,-6.6,65.8,502,4.3
 1973-02-10T15:00:00.000Z,-6.6,65.8,508,4.5
 1973-02-10T16:00:00.000Z,-6.6,65.9,506,4.9
 1973-02-10T17:00:00.000Z,-6.6,65.9,505,5.4
 1973-02-10T18:00:00.000Z,-6.6,65.9,507,5
 1973-02-10T19:00:00.000Z,-6.6,66,493,3.8
 1973-02-10T20:00:00.000Z,-6.6,66,498,4.1
 1973-02-10T21:00:00.000Z,-6.6,66.1,499,4
 1973-02-10T22:00:00.000Z,-6.6,66.1,541,5
 1973-02-10T23:00:00.000Z,-6.6,66.2,537,5.1
 1973-02-11T00:00:00.000Z,-6.6,66.2,548,5.1
 1973-02-11T01:00:00.000Z,-6.6,66.2,531,5
 1973-02-11T02:00:00.000Z,-6.6,66.3,553,4.6
 1973-02-11T03:00:00.000Z,-6.6,66.3,531,4.5
 1973-02-11T04:00:00.000Z,-6.6,66.4,542,4.4
 1973-02-11T05:00:00.000Z,-6.6,66.4,537,4.6
 1973-02-11T06:00:00.000Z,-6.7,66.4,-1.00E+31,-1.00E+31
 1973-02-11T07:00:00.000Z,-6.7,66.5,-1.00E+31,-1.00E+31
 1973-02-11T08:00:00.000Z,-6.7,66.5,-1.00E+31,-1.00E+31
 1973-02-11T09:00:00.000Z,-6.7,66.6,-1.00E+31,-1.00E+31
 1973-02-11T10:00:00.000Z,-6.7,66.6,-1.00E+31,-1.00E+31
 1973-02-11T11:00:00.000Z,-6.7,66.7,494,4.3
 1973-02-11T12:00:00.000Z,-6.7,66.7,510,4.5
 1973-02-11T13:00:00.000Z,-6.7,66.7,514,4.7
 1973-02-11T14:00:00.000Z,-6.7,66.8,529,4.9
 1973-02-11T15:00:00.000Z,-6.7,66.8,520,4.7
 1973-02-11T16:00:00.000Z,-6.7,66.9,515,5.2
 1973-02-11T17:00:00.000Z,-6.7,66.9,511,5.5
 1973-02-11T18:00:00.000Z,-6.7,67,520,5.4
 1973-02-11T19:00:00.000Z,-6.7,67,500,5.2
 1973-02-11T20:00:00.000Z,-6.7,67,502,4.9
 1973-02-11T21:00:00.000Z,-6.7,67.1,497,4.4
 1973-02-11T22:00:00.000Z,-6.7,67.1,494,4.4
 1973-02-11T23:00:00.000Z,-6.7,67.2,493,4.2
 1973-02-12T00:00:00.000Z,-6.7,67.2,503,4
 1973-02-12T01:00:00.000Z,-6.7,67.3,494,4.4
 1973-02-12T02:00:00.000Z,-6.7,67.3,483,4.3
 1973-02-12T03:00:00.000Z,-6.7,67.3,494,4.3
 1973-02-12T04:00:00.000Z,-6.7,67.4,482,3.6
 1973-02-12T05:00:00.000Z,-6.7,67.4,474,3.4
 1973-02-12T06:00:00.000Z,-6.7,67.5,492,3.7
 1973-02-12T07:00:00.000Z,-6.7,67.5,488,3.5
 1973-02-12T08:00:00.000Z,-6.7,67.5,475,3.9
 1973-02-12T09:00:00.000Z,-6.7,67.6,466,3.9
 1973-02-12T10:00:00.000Z,-6.7,67.6,476,3.7
 1973-02-12T11:00:00.000Z,-6.7,67.7,478,3.3
 1973-02-12T12:00:00.000Z,-6.7,67.7,476,3.4
 1973-02-12T13:00:00.000Z,-6.7,67.8,486,3.3
 1973-02-12T14:00:00.000Z,-6.7,67.8,491,3.5
 1973-02-12T15:00:00.000Z,-6.7,67.8,457,3.2
 1973-02-12T16:00:00.000Z,-6.7,67.9,452,3.3
 1973-02-12T17:00:00.000Z,-6.7,67.9,464,3.2
 1973-02-12T18:00:00.000Z,-6.7,68,454,3
 1973-02-12T19:00:00.000Z,-6.7,68,442,3.3
 1973-02-12T20:00:00.000Z,-6.7,68.1,442,3.2
 1973-02-12T21:00:00.000Z,-6.7,68.1,440,3.4
 1973-02-12T22:00:00.000Z,-6.7,68.1,440,3.5
 1973-02-12T23:00:00.000Z,-6.7,68.2,442,3.3
 1973-02-13T00:00:00.000Z,-6.7,68.2,436,3.1
 1973-02-13T01:00:00.000Z,-6.7,68.3,419,3.1
 1973-02-13T02:00:00.000Z,-6.7,68.3,415,3.1
